TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;12;14/7/22;22:39;67;12;135;41;59000;560;3894;22:52;41;1364;19;218;18880;250;23:1;127;4;DIA;128;4;5148;65492;23:57;5104;0;23;57;0;0;
202;12;14/7/22;22:54;68;12;135;41;60633;566;4002;23:8;42;1402;18;227;19402;250;23:20;5;125;DIA;5;125;5236;0;0:15;5324;0;0;15;0;0;
202;12;14/7/22;23:10;69;12;135;41;60263;569;3978;23:23;42;1387;18;232;19289;250;23:39;126;4;DIA;126;4;5192;0;0:33;5192;0;0;33;0;0;
202;12;14/7/22;23:25;70;12;135;41;60199;569;3974;23:42;52;1750;8;225;19269;250;23:58;5;123;DIA;5;123;5148;0;0:51;5236;0;0;51;0;0;
202;12;15/7/22;0:2;1;12;135;41;60461;564;3991;0:18;48;1583;12;241;19351;250;0:34;4;119;DIA;4;119;5060;0;1:27;5104;0;1;27;0;0;
202;12;15/7/22;0:20;2;12;135;41;66227;616;4372;0:37;51;1719;9;250;21192;250;0:52;121;9;DIA;120;9;5588;44;1:47;5632;44;1;47;0;0;
202;12;15/7/22;0:39;3;12;135;41;65348;642;4313;0:55;50;1698;10;252;20916;252;1:11;9;136;DIA;9;136;5544;65492;2:6;5632;0;2;6;0;0;
202;12;15/7/22;0:57;4;12;135;41;65329;596;4247;1:14;51;1699;9;262;20905;262;1:31;137;22;DIA;137;22;5500;0;2:26;5500;0;2;25;0;0;
202;12;15/7/22;1:16;5;12;135;41;65400;603;4252;1:33;50;1696;10;246;20936;250;1:50;23;149;DIA;23;149;5500;0;2:45;5588;0;2;45;0;0;
202;12;15/7/22;1:36;6;12;135;41;65187;603;4303;1:53;50;1696;10;234;20864;250;2:9;150;37;DIA;150;37;5588;0;3:4;5588;0;3;4;0;0;
202;12;15/7/22;2:33;9;12;135;41;65237;608;4306;2:51;50;1699;10;260;20875;260;3:7;51;194;DIA;51;192;6248;65492;4:4;6248;0;4;4;0;0;
202;12;15/7/22;2:53;10;12;135;41;65787;627;4343;3:10;50;1708;10;274;21059;274;4:50;234;108;DIA;234;108;4928;0;5:44;4972;0;5;44;0;0;
202;12;15/7/22;3:12;11;12;135;41;64985;615;4290;4:53;50;1691;10;266;20803;266;5:9;109;233;DIA;109;233;5456;0;6:3;5500;0;6;3;0;0;
202;12;15/7/22;4:55;12;12;135;41;65246;619;4307;5:11;50;1697;10;291;20885;291;5:28;234;125;DIA;234;125;5676;0;6:23;5764;0;6;23;0;0;
202;12;15/7/22;5:13;13;12;135;41;66158;606;4367;5:30;51;1729;9;334;21171;334;5:48;126;11;DIA;126;11;5456;44;6:42;5456;44;6;42;0;0;
202;12;15/7/22;5:32;14;12;135;41;66329;626;4378;5:50;51;1731;9;340;21233;340;6:7;11;127;DIA;11;127;5060;65492;7:0;5148;0;7;0;0;0;
202;12;15/7/22;5:52;15;12;135;41;65078;618;4296;6:11;50;1695;10;338;20824;338;6:24;128;11;DIA;128;11;5412;0;7:19;5412;0;7;19;0;0;
202;12;15/7/22;6:13;16;12;135;41;65137;605;4234;6:27;50;1695;10;320;20844;320;6:43;12;135;DIA;12;135;5368;0;7:38;5456;0;7;38;0;0;
202;12;15/7/22;6:29;17;12;135;41;65118;601;4298;6:46;50;1689;10;327;20844;327;7:2;136;20;DIA;136;20;5456;0;7:57;5456;0;7;57;0;0;
202;12;15/7/22;6:48;18;12;135;41;65472;627;4256;7:5;50;1705;10;323;20956;323;7:21;21;152;DIA;21;152;5676;44;8:17;5764;44;8;17;0;0;
202;12;15/7/22;7:7;19;12;135;41;65172;628;4302;7:24;50;1696;10;354;20864;354;7:41;152;40;DIA;152;40;5632;65492;8:36;5632;0;8;36;0;0;
