TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;12;29/4/22;22:45;60;12;91;54;65097;642;5273;23:3;7;235;73;300;32555;387;23:19;35;167;DIP;35;167;5544;44;0:15;5808;44;0;15;0;0;
202;12;29/4/22;23:5;61;12;91;54;64981;607;5199;23:24;7;230;73;311;32494;377;23:39;167;59;DIP;167;61;5808;65492;0:36;5896;0;0;36;0;0;
202;12;29/4/22;23:26;62;12;91;54;65080;625;5272;23:44;8;236;72;316;32545;386;0:0;66;194;DIP;62;194;5676;0;0:56;5852;0;0;56;0;0;
202;12;30/4/22;0:7;1;12;91;54;65014;627;5267;0:25;8;237;72;321;32514;402;0:41;92;226;DIP;92;226;5940;0;1:37;5940;0;1;37;0;0;
202;12;30/4/22;0:27;2;12;91;54;65002;605;5266;0:47;8;247;72;331;32504;399;1:2;227;120;DIP;227;120;5588;0;1:58;5808;44;1;57;0;0;
202;12;30/4/22;0:49;3;12;91;54;65089;608;5273;1:7;7;230;73;346;32545;372;1:22;121;16;DIP;120;16;5940;0;2:20;5984;0;2;20;0;0;
202;12;30/4/22;1:9;4;12;91;54;65094;604;5273;1:27;7;230;73;348;32555;401;1:43;17;146;DIP;17;146;5456;0;2:39;5720;0;2;39;0;0;
202;12;30/4/22;1:29;5;12;91;54;65094;612;5273;1:47;8;247;72;372;32555;374;2:2;147;45;DIP;147;45;5808;44;3:0;5808;44;3;0;0;0;
202;12;30/4/22;1:49;6;12;91;54;65065;604;5271;2:10;7;230;73;377;32534;382;2:25;45;178;DIP;45;178;5588;0;3:20;5852;44;3;20;0;0;
202;12;30/4/22;2:12;7;12;91;54;65076;629;5207;2:30;7;231;73;363;32545;377;2:45;178;76;DIP;178;76;5808;65492;3:41;6072;0;3;41;0;0;
202;12;30/4/22;2:31;8;12;91;54;65140;603;5277;2:50;7;230;73;421;32575;421;3:6;77;206;DIP;77;206;5720;0;4:1;5720;0;4;1;0;0;
202;12;30/4/22;2:52;9;12;91;54;65072;611;5271;3:10;7;224;73;379;32545;397;3:26;207;99;DIP;207;99;5544;0;4:21;5808;0;4;21;0;0;
202;12;30/4/22;3:12;10;12;91;54;64914;615;5323;3:30;7;230;73;360;32463;391;3:46;100;234;DIP;100;234;5940;0;4:42;5896;44;4;41;0;0;
202;12;30/4/22;3:32;11;12;91;54;65055;648;5205;3:51;7;230;73;366;32534;386;4:6;235;132;DIP;234;132;5764;0;5:2;6072;0;5;2;0;0;
202;12;30/4/22;3:53;12;12;91;54;64887;646;5256;4:11;8;241;72;380;32453;415;4:27;133;33;DIP;133;33;6116;44;5:23;6116;44;5;23;0;0;
202;12;30/4/22;4:13;13;12;91;54;64827;642;5187;4:32;7;236;73;411;32422;428;4:48;33;167;DIP;33;167;5676;65492;5:44;5940;0;5;44;0;0;
202;12;30/4/22;4:34;14;12;91;54;64901;648;5258;4:52;7;226;73;396;32453;406;5:8;168;68;DIP;168;68;5896;0;6:5;6160;0;6;5;0;0;
202;12;30/4/22;4:54;15;12;91;54;64826;627;5251;5:13;7;235;73;420;32422;420;5:30;69;207;DIP;69;207;6116;0;6:26;6116;0;6;26;0;0;
202;12;30/4/22;5:15;16;12;91;54;64821;643;5251;5:34;8;230;72;422;32412;422;5:51;208;103;DIP;208;103;5676;0;6:47;5940;0;6;47;0;0;
202;12;30/4/22;5:37;17;12;91;54;64832;627;5252;5:55;7;231;73;422;32422;422;6:11;104;235;DIP;104;235;5808;0;7:7;5808;0;7;7;0;0;
