TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;12;22/5/22;22:28;62;12;109;39;59369;605;3088;22:45;32;1400;28;365;29691;468;23:2;59;190;DIT;60;190;5764;0;23:58;5720;44;23;57;0;0;
202;12;22/5/22;22:47;63;12;109;39;59387;652;3089;23:5;31;1400;29;371;29701;481;23:22;190;81;DIT;190;81;5764;65492;0:17;5764;0;0;17;0;0;
202;12;22/5/22;23:7;64;12;109;39;59318;608;3085;23:25;32;1397;28;345;29660;466;23:42;82;213;DIT;82;213;5808;0;0:37;5808;0;0;37;0;0;
202;12;22/5/22;23:27;65;12;109;39;59125;615;3075;23:45;31;1386;29;317;29568;477;0:2;214;107;DIT;214;107;5808;44;0:57;5808;44;0;57;0;0;
202;12;23/5/22;0:7;1;12;109;39;59328;636;3145;0:24;31;1401;29;311;29671;475;0:41;237;127;DIT;237;127;5720;0;1:37;5720;0;1;36;0;0;
202;12;23/5/22;0:27;2;12;109;39;59366;604;3088;0:44;40;1880;20;299;29691;424;1:1;128;18;DIT;128;18;5720;0;1:56;5720;0;1;56;0;0;
202;12;23/5/22;0:46;3;12;109;39;59385;622;3207;1:4;41;1876;19;303;29701;423;1:21;19;146;DIT;19;146;5632;0;2:16;5632;0;2;16;0;0;
202;12;23/5/22;1:6;4;12;109;39;59241;602;3259;1:23;41;1865;19;298;29620;424;1:40;147;36;DIT;147;36;5676;0;2:35;5676;0;2;35;0;0;
202;12;23/5/22;1:26;5;12;109;39;59412;657;3090;1:43;41;1871;19;303;29712;406;2:0;37;166;DIT;37;166;5720;0;2:55;5720;0;2;54;0;0;
202;12;23/5/22;1:45;6;12;109;39;59298;598;3143;2:2;41;1878;19;327;29650;408;2:19;167;82;DIT;167;72;6820;0;3:18;6380;0;3;16;0;0;
