TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;12;20/5/22;12:12;1;12;108;54;14452;241;1345;12:18;0;0;0;86;7231;153;12:29;168;193;DIP;168;196;1144;0;13:8;1276;0;13;8;1144;1276;
202;12;20/5/22;12:27;2;12;108;54;64676;655;5304;12:41;0;0;0;383;32340;385;12:57;119;234;DIP;119;234;5104;0;13:51;5104;0;13;51;0;0;
202;12;20/5/22;12:43;3;12;108;54;64342;673;5084;13:3;0;0;0;336;32176;350;13:15;235;129;DIP;235;129;5852;44;14:11;5896;0;14;11;0;0;
202;12;20/5/22;13:6;4;12;108;54;61518;634;5045;13:21;0;0;0;307;30765;350;13:35;129;16;DIP;130;16;5588;65492;14:31;5544;0;14;31;0;0;
202;12;20/5/22;13:23;5;12;108;54;64569;621;5231;13:38;0;0;0;330;32289;350;13:55;17;144;DIP;17;144;5632;0;14:51;5632;0;14;51;0;0;
202;12;20/5/22;13:40;6;12;108;54;69569;666;5566;13:57;0;0;0;339;34785;350;14:15;145;40;DIP;145;40;5896;44;15:11;5896;44;15;11;0;0;
202;12;20/5/22;14:0;7;12;108;54;69243;717;5609;14:17;0;0;0;335;34621;350;14:35;40;175;DIP;40;175;5984;65492;15:32;5984;0;15;32;0;0;
202;12;20/5/22;14:19;8;12;108;54;69591;648;5707;14:39;0;0;0;343;34795;350;14:56;176;72;DIP;176;72;5984;0;15:53;5984;0;15;53;0;0;
202;12;20/5/22;14:41;9;12;108;54;69567;752;5635;15:0;0;0;0;353;34785;353;15:17;73;208;DIP;73;208;5984;0;16:14;5984;0;16;14;0;0;
202;12;20/5/22;15:2;10;12;108;54;69510;667;5700;15:21;0;0;0;346;34764;350;15:38;209;111;DIP;209;111;6248;0;16:36;6248;0;16;36;0;0;
202;12;20/5/22;15:23;11;12;108;54;69830;642;5587;15:42;0;0;0;360;34918;360;16:0;112;11;DIP;112;11;6072;44;16:57;6072;44;16;57;0;0;
202;12;20/5/22;16:26;14;12;108;54;69763;631;5721;16:46;0;0;0;412;34887;412;17:4;52;214;DIP;52;191;7172;0;18:59;6116;0;17;59;0;0;
202;12;20/5/22;16:48;15;12;108;54;69843;2770;5378;18:21;0;0;0;342;34928;343;19:4;11;130;DIP;11;130;5236;44;19:58;5236;44;19;58;0;0;
202;12;20/5/22;18:24;16;12;108;54;69751;625;5650;19:7;0;0;0;345;34877;345;19:23;130;28;DIP;130;28;6028;0;20:19;6028;44;20;19;0;0;
202;12;20/5/22;19:9;17;12;108;54;69962;611;5737;19:26;0;0;0;330;34989;331;19:43;28;165;DIP;28;165;6072;65492;20:40;6072;0;20;40;0;0;
202;12;20/5/22;19:28;18;12;108;54;69822;633;5656;19:47;0;0;0;323;34918;323;20:4;166;69;DIP;166;69;6292;0;21:2;6292;0;21;2;0;0;
202;12;20/5/22;19:49;19;12;108;54;69679;635;5784;20:9;0;0;0;314;34846;314;20:26;70;237;DIP;70;237;7392;0;21:28;7392;0;21;28;0;0;
202;12;20/5/22;20:11;20;12;108;54;69538;748;5633;20:32;0;0;0;354;34774;354;20:52;238;149;DIP;1;149;6644;0;21:51;6556;0;21;50;0;0;
202;12;20/5/22;20:34;21;12;108;54;69632;651;5641;20:55;7;233;53;355;34826;355;21:15;150;58;DIP;150;58;6512;0;22:13;6512;0;22;13;0;0;
202;12;20/5/22;20:57;22;12;108;54;69700;648;5716;21:18;8;237;52;334;34856;334;21:38;59;204;DIP;59;204;6380;44;22:35;6380;44;22;35;0;0;
202;12;20/5/22;21:20;23;12;108;54;59798;655;4844;21:41;7;212;53;284;29906;300;21:59;204;96;DIP;204;96;5808;65492;22:55;5808;0;22;55;0;0;
202;12;20/5/22;21:43;24;12;108;54;59595;577;4828;22:2;8;212;52;296;29804;300;22:19;97;226;DIP;97;226;5720;0;23:15;5720;0;23;15;0;0;
202;12;20/5/22;22:4;25;12;108;54;59676;594;4834;22:22;7;212;53;282;29845;300;22:39;227;112;DIP;227;112;5500;0;23:34;5500;0;23;34;0;0;
