TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;13;6/7/22;19:54;51;13;142;44;56274;503;3433;20:14;28;1114;0;251;28165;290;20:33;39;176;DIB;39;176;6072;132;22:48;6072;132;22;48;6072;6072;
202;13;6/7/22;20:37;53;13;142;44;55523;499;3332;21:15;27;1102;0;245;27782;250;22:43;0;0;DIB;0;0;0;0;0:0;0;0;0;0;0;0;
202;13;6/7/22;22:39;54;13;142;44;55328;506;3320;22:52;27;1096;0;1888;27667;2083;23:29;19;155;DIB;18;154;5896;0;0:26;6028;0;0;26;0;0;
202;13;6/7/22;23:32;55;13;142;44;54662;503;3335;23:44;28;1080;0;238;27360;250;23:50;156;26;DIB;155;26;4840;0;0:43;4884;0;0;42;0;0;
202;13;7/7/22;0:0;1;13;142;44;54471;492;3323;0:12;28;1081;0;241;27245;318;0:30;182;78;DIB;181;77;5984;0;1:27;5984;0;1;26;0;0;
202;13;7/7/22;0:14;2;13;142;44;55813;509;3405;0:32;28;1106;0;247;27935;310;0:50;79;219;DIB;78;219;6204;0;1:48;6248;0;1;48;0;0;
202;13;7/7/22;0:35;3;13;142;44;55897;504;3354;0:53;29;1113;0;248;27973;311;1:12;220;123;DIB;220;122;6292;0;2:10;6248;0;2;9;0;0;
202;13;7/7/22;0:55;4;13;142;44;56069;501;3365;1:15;28;1110;0;250;28050;315;1:34;124;26;DIB;123;26;6248;0;2:31;6292;0;2;31;0;0;
202;13;7/7/22;1:17;5;13;142;44;55812;507;3405;1:36;28;1106;0;249;27935;298;1:55;27;175;DIB;27;175;6556;0;2:53;6556;0;2;53;0;0;
202;13;7/7/22;1:38;6;13;142;44;55678;505;3341;1:58;29;1104;0;289;27858;332;2:18;176;80;DIB;176;80;6336;0;3:15;6336;0;3;15;0;0;
202;13;7/7/22;2:0;7;13;142;44;55836;503;3351;2:20;28;1101;0;308;27935;349;2:39;81;221;DIB;81;220;6204;0;3:36;6160;0;3;36;0;0;
