TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;13;14/6/22;22:12;59;13;130;44;56056;513;3364;22:33;37;1575;0;241;28050;282;22:55;218;122;DIB;218;122;6336;0;23:59;6336;0;23;58;0;0;
202;13;14/6/22;22:36;60;13;130;44;55544;518;3389;22:58;36;1555;0;236;27782;270;23:19;123;23;DIB;123;23;6160;0;0:21;6160;0;0;21;0;0;
202;13;14/6/22;23:0;61;13;130;44;55778;513;3347;23:21;37;1550;0;240;27897;312;23:42;24;161;DIB;24;161;6072;0;0:44;6072;0;0;44;0;0;
202;13;14/6/22;23:23;62;13;130;44;55756;506;3346;23:44;37;1555;0;238;27897;317;0:5;162;64;DIB;162;64;6248;0;1:7;6248;0;1;7;0;0;
202;13;15/6/22;0:9;1;13;130;44;55876;512;3409;0:30;35;1499;0;269;27973;292;0:51;203;109;DIB;203;109;6424;0;1:51;6424;0;1;51;0;0;
202;13;15/6/22;0:32;2;13;130;44;55731;523;3344;0:53;39;1667;0;283;27897;321;1:14;110;14;DIB;110;14;6336;0;2:14;6336;0;2;14;0;0;
202;13;15/6/22;0:55;3;13;130;44;55190;509;3312;1:16;39;1647;0;276;27628;298;1:37;15;152;DIB;15;152;6072;0;2:35;6072;0;2;35;0;0;
202;13;15/6/22;1:18;4;13;130;44;55468;510;3329;1:39;39;1658;0;276;27743;294;1:58;153;56;DIB;153;55;6292;0;2:57;6248;0;2;57;0;0;
202;13;15/6/22;1:41;5;13;130;44;55494;514;3330;2:1;39;1655;0;272;27782;294;2:20;57;199;DIB;56;199;6292;0;3:19;6336;0;3;19;0;0;
202;13;15/6/22;2:3;6;13;130;44;55531;512;3332;2:23;40;1655;0;251;27782;258;2:42;200;103;DIB;200;103;6292;0;3:41;6292;0;3;41;0;0;
202;13;15/6/22;2:25;7;13;130;44;55715;519;3343;2:45;42;1650;0;257;27858;264;3:5;104;11;DIB;104;11;6468;0;4:4;6468;0;4;4;0;0;
202;13;15/6/22;2:47;8;13;130;44;55504;517;3331;3:7;43;1648;0;285;27782;285;3:27;12;151;DIB;12;151;6160;0;4:25;6160;0;4;25;0;0;
202;13;15/6/22;3:9;9;13;130;44;55416;520;3325;3:29;43;1640;0;284;27743;302;3:49;152;56;DIB;152;56;6336;0;4:48;6336;0;4;47;0;0;
202;13;15/6/22;3:31;10;13;130;44;55474;514;3329;3:51;44;1647;0;268;27743;286;4:11;57;198;DIB;57;198;6248;0;5:10;6248;0;5;9;0;0;
202;13;15/6/22;3:53;11;13;130;44;55421;525;3326;4:13;43;1647;0;303;27743;303;4:33;199;102;DIB;199;102;6292;0;5:32;6292;0;5;31;0;0;
202;13;15/6/22;4:15;12;13;130;44;55545;523;3389;4:35;43;1657;0;312;27782;312;4:55;103;6;DIB;103;6;6292;0;5:54;6292;0;5;54;0;0;
202;13;15/6/22;4:37;13;13;130;44;55626;518;3338;4:57;40;1658;0;261;27820;276;5:17;7;152;DIB;7;152;6424;0;6:16;6424;0;6;16;0;0;
202;13;15/6/22;4:59;14;13;130;44;55507;520;3331;5:19;41;1654;0;280;27782;290;5:39;153;57;DIB;153;57;6336;0;6:39;6336;0;6;38;0;0;
202;13;15/6/22;5:21;15;13;130;44;55660;524;3340;5:42;40;1662;0;312;27858;312;6:2;58;191;DIB;58;191;5896;0;6:59;5896;0;6;59;0;0;
202;13;15/6/22;5:44;16;13;130;44;55550;517;3333;6:4;41;1656;0;268;27782;290;6:22;192;100;DIB;192;100;6512;0;7:22;6512;0;7;22;0;0;
202;13;15/6/22;6:6;17;13;130;44;55583;522;3335;6:25;41;1662;0;259;27820;295;6:45;101;5;DIB;101;5;6336;0;7:45;6336;0;7;45;0;0;
202;13;15/6/22;6:27;18;13;130;44;55684;517;3397;6:48;41;1663;0;239;27858;258;7:8;6;147;DIB;6;147;6248;0;8:7;6248;0;8;7;0;0;
202;13;15/6/22;6:50;19;13;130;44;55432;520;3326;7:10;40;1663;0;243;27743;272;7:30;148;54;DIB;148;54;6424;0;8:30;6424;0;8;29;0;0;
202;13;15/6/22;7:12;20;13;130;44;55893;517;3354;7:32;40;1668;0;303;27973;308;7:53;55;196;DIB;55;196;6248;0;8:52;6248;0;8;51;0;0;
202;13;15/6/22;7:34;21;13;130;44;55808;512;3349;7:55;40;1664;0;283;27935;291;8:15;197;101;DIB;197;101;6336;0;9:14;6336;0;9;14;0;0;
202;13;15/6/22;7:57;22;13;130;44;55880;513;3353;8:17;41;1667;0;288;27973;327;8:37;102;2;DIB;102;2;6160;0;9:36;6160;0;9;36;0;0;
202;13;15/6/22;8:19;23;13;130;44;55780;517;3347;8:39;41;1665;0;247;27897;292;8:59;3;144;DIB;3;144;6248;0;9:58;6248;0;9;58;0;0;
202;13;15/6/22;8:41;24;13;130;44;55569;517;3335;9:1;41;1654;0;248;27820;257;9:21;145;48;DIB;145;47;6292;0;10:20;6248;0;10;20;0;0;
202;13;15/6/22;9:3;25;13;130;44;55694;515;3342;9:23;41;1658;0;244;27858;277;9:43;49;193;DIB;48;192;6380;0;10:43;6380;0;10;42;0;0;
202;13;15/6/22;9:25;26;13;130;44;55824;512;3350;9:46;41;1671;0;286;27935;286;10:6;194;86;DIB;193;86;5808;0;11:3;5852;0;11;3;0;0;
202;13;15/6/22;9:48;27;13;130;44;55766;520;3346;10:8;41;1664;0;267;27897;273;10:26;87;1;DIB;87;1;6776;0;11:27;6776;0;11;27;0;0;
202;13;15/6/22;10:10;28;13;130;44;55817;515;3350;10:29;40;1672;0;263;27935;278;10:50;2;135;DIB;2;135;5896;0;11:48;5896;0;11;48;0;0;
202;13;15/6/22;10:31;29;13;130;44;55565;509;3334;10:52;40;1671;0;274;27782;274;11:11;136;44;DIB;136;44;6512;0;12:11;6512;0;12;11;0;0;
202;13;15/6/22;10:54;30;13;130;44;56118;512;3368;11:14;41;1678;0;256;28088;279;11:34;45;182;DIB;45;182;6072;0;12:33;6072;0;12;33;0;0;
202;13;15/6/22;11:16;31;13;130;44;55595;531;3336;11:37;40;1665;0;241;27820;278;11:56;183;81;DIB;183;81;6072;0;12:57;6072;0;12;56;0;0;
202;13;15/6/22;11:39;32;13;130;44;55917;503;3411;11:58;40;1673;0;278;27973;278;12:17;82;217;DIB;82;217;5984;0;13:18;5940;0;13;18;0;0;
202;13;15/6/22;12:0;33;13;130;44;55856;510;3352;12:19;40;1670;0;253;27935;405;12:41;218;128;DIB;218;128;6600;0;13:41;6600;0;13;41;0;0;
202;13;15/6/22;12:21;34;13;130;44;55842;515;3351;12:43;40;1673;0;237;27935;260;13:4;129;26;DIB;129;26;6028;0;14:3;6028;0;14;3;0;0;
202;13;15/6/22;12:45;35;13;130;44;55802;496;3349;13:6;40;1674;0;253;27935;256;13:26;27;163;DIB;27;163;6028;0;14:24;6028;0;14;24;0;0;
202;13;15/6/22;13:8;36;13;130;44;55906;508;3355;13:28;40;1666;0;247;27973;276;13:47;164;62;DIB;164;62;6072;0;14:46;6072;0;14;46;0;0;
202;13;15/6/22;13:8;36;13;130;44;55906;508;3355;13:28;40;1666;0;247;27973;276;13:47;164;62;DIB;164;62;6072;0;14:46;6072;0;14;46;0;0;
202;13;15/6/22;13:30;37;13;130;44;55720;497;3344;13:49;40;1663;0;269;27897;274;14:9;63;238;DIB;63;237;6732;0;15:14;7304;0;15;14;0;0;
202;13;15/6/22;13:51;38;13;130;44;55854;494;3352;14:11;40;1662;0;234;27935;638;14:36;239;104;DIB;238;103;4620;0;15:31;4620;0;15;31;0;0;
202;13;15/6/22;14:13;39;13;130;44;55886;498;3354;14:38;40;1665;0;238;27973;306;14:53;105;4;DIB;104;3;6116;0;15:53;6116;0;15;53;0;0;
