TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;1;29/6/22;23:5;19;1;223;41;70739;568;4457;23:23;26;767;94;289;22649;400;23:41;27;160;DIA;27;159;5852;44;0:0;5764;0;0;0;0;0;
202;1;29/6/22;23:5;19;1;223;41;70739;568;4457;23:23;26;767;94;289;22649;400;23:41;27;160;DIA;27;159;5852;44;0:0;5764;0;0;16;0;0;
202;1;30/6/22;0:6;1;1;223;41;70363;558;4574;0:24;25;765;95;312;22527;400;0:37;156;53;DIA;156;53;6028;65492;0:0;6072;0;0;0;0;0;
202;1;30/6/22;0:6;1;1;223;41;70363;558;4574;0:24;25;765;95;312;22527;400;0:37;156;53;DIA;156;53;6028;65492;1:15;6072;0;0;0;0;0;
202;1;30/6/22;0:26;2;1;223;41;69916;556;4545;0:40;25;768;94;327;22404;400;0:57;54;190;DIA;54;190;5984;0;0:0;5940;0;1;33;0;0;
202;1;30/6/22;0:42;3;1;223;41;70665;523;4594;1:0;25;772;95;328;22649;400;1:18;191;77;DIA;191;77;5588;0;0:0;5588;0;0;0;0;0;
202;1;30/6/22;0:42;3;1;223;41;70665;523;4594;1:0;25;772;95;328;22649;400;1:18;191;77;DIA;191;77;5588;0;0:0;5588;0;0;0;0;0;
202;1;30/6/22;1:2;4;1;223;41;70530;477;4585;1:21;0;0;0;316;22608;400;1:37;78;218;DIA;78;218;6160;0;0:0;6204;0;0;0;0;0;
202;1;30/6/22;1:23;5;1;223;41;70403;492;4577;1:40;0;0;0;277;22567;400;1:57;219;125;DIA;219;125;6424;44;0:0;6424;44;0;0;0;0;
202;1;30/6/22;1:23;5;1;223;41;70403;492;4577;1:40;0;0;0;277;22567;400;1:57;219;125;DIA;219;125;6424;44;0:0;6424;44;0;0;0;0;
202;1;30/6/22;1:42;6;1;223;41;70220;560;4565;2:0;0;0;0;267;22486;400;2:18;125;25;DIA;125;25;6160;65492;0:0;6204;0;0;0;0;0;
202;1;30/6/22;2:2;7;1;223;41;70278;536;4569;2:21;0;0;0;271;22527;403;2:38;26;171;DIA;26;171;6424;0;0:0;6424;0;0;0;0;0;
202;1;30/6/22;2:2;7;1;223;41;70278;536;4569;2:21;0;0;0;271;22527;403;2:38;26;171;DIA;26;171;6424;0;0:0;6424;0;0;0;0;0;
202;1;30/6/22;2:23;8;1;223;41;70333;497;4572;2:41;0;0;0;290;22527;332;2:59;172;73;DIA;172;73;6204;0;0:0;6248;0;0;0;0;0;
202;1;30/6/22;2:43;9;1;223;41;70255;535;4567;3:2;0;0;0;309;22486;330;3:19;74;219;DIA;74;219;6380;0;0:0;6424;0;0;0;0;0;
202;1;30/6/22;3:4;10;1;223;41;70366;531;4574;3:22;0;0;0;345;22527;345;3:40;220;123;DIA;220;123;6336;0;0:0;6336;0;0;0;0;0;
202;1;30/6/22;3:4;10;1;223;41;70366;531;4574;3:22;0;0;0;345;22527;345;3:40;220;123;DIA;220;123;6336;0;0:0;6336;0;0;0;0;0;
202;1;30/6/22;3:24;11;1;223;41;70272;586;4568;3:43;0;0;0;343;22527;343;4:0;124;30;DIA;124;30;6424;0;0:0;6468;0;0;0;0;0;
