TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;1;22/5/22;22:52;59;1;166;41;70327;658;4572;23:11;17;485;103;236;22527;300;23:29;116;14;DIA;116;15;6116;0;0:0;6116;44;0;0;0;0;
202;1;22/5/22;23:14;60;1;166;41;70555;551;4516;23:32;17;488;103;237;22608;300;23:50;15;158;DIA;15;158;6336;0;0:0;6336;0;0;0;0;0;
202;1;22/5/22;23:35;61;1;166;41;69935;714;4476;23:54;17;481;103;253;22404;300;0:12;159;64;DIA;159;64;6380;44;0:0;6380;44;0;0;0;0;
202;1;23/5/22;0:27;1;1;166;41;54358;740;3588;0:43;14;397;106;179;17394;300;0:54;204;80;DIA;204;80;5148;0;0:0;5148;0;0;0;0;0;
202;1;23/5/22;0:45;2;1;166;41;70366;830;4574;1:4;17;497;103;246;22527;300;1:12;81;216;DIA;84;216;5984;0;0:0;5852;0;0;0;0;0;
202;1;23/5/22;1:6;3;1;166;41;70101;535;4487;1:19;17;496;103;232;22445;300;1:33;217;112;DIA;217;112;5984;0;0:0;5984;0;0;0;0;0;
202;1;23/5/22;1:21;4;1;166;41;69586;843;4524;1:40;16;484;104;225;22282;300;1:53;113;16;DIA;113;16;6336;0;0:0;6336;0;0;0;0;0;
202;1;23/5/22;1:42;5;1;166;41;69863;553;4542;1:57;16;490;104;230;22364;300;2:15;17;150;DIA;17;150;5896;0;0:0;5896;0;0;0;0;0;
202;1;23/5/22;1:59;6;1;166;41;70329;502;4502;2:18;17;489;103;229;22527;300;2:35;151;56;DIA;151;56;6424;0;0:0;6424;0;0;0;0;0;
202;1;23/5/22;2:21;7;1;166;41;70427;508;4508;2:39;17;495;103;277;22567;300;2:57;57;197;DIA;57;197;6160;44;0:0;6160;44;0;0;0;0;
202;1;23/5/22;2:41;8;1;166;41;70409;487;4577;3:1;17;491;103;249;22567;300;3:18;197;93;DIA;197;93;6028;65492;0:0;6028;0;0;0;0;0;
202;1;23/5/22;3:3;9;1;167;41;70386;500;4857;3:22;17;492;103;270;22527;300;3:39;94;234;DIA;94;234;6160;44;0:0;6160;44;0;0;0;0;
202;1;23/5/22;3:24;10;1;167;41;70041;559;4553;3:43;16;484;104;261;22445;300;4:0;234;139;DIA;234;139;6424;65492;0:0;6424;0;0;0;0;0;
202;1;23/5/22;3:45;11;1;167;41;69988;785;4550;4:4;17;488;103;258;22404;300;4:22;140;42;DIA;140;42;6292;0;0:0;6292;0;0;0;0;0;
202;1;23/5/22;4:6;12;1;167;41;70261;748;4497;4:26;17;484;103;264;22486;300;4:43;43;183;DIA;43;183;6204;0;0:0;6204;0;0;0;0;0;
202;1;23/5/22;4:28;13;1;167;41;69928;728;4546;4:47;16;481;104;267;22404;300;5:5;184;82;DIA;184;82;6116;0;0:0;6116;0;0;0;0;0;
202;1;23/5/22;4:49;14;1;167;41;70197;539;4563;5:8;17;491;103;258;22486;300;5:26;83;222;DIA;83;222;6160;0;0:0;6160;0;0;0;0;0;
202;1;23/5/22;5:11;15;1;167;41;70298;573;4570;5:29;17;486;103;282;22527;300;5:47;223;121;DIA;223;122;6116;0;0:0;6116;44;0;0;0;0;
202;1;23/5/22;5:32;16;1;167;41;70350;538;4573;5:51;17;490;103;239;22527;300;6:8;122;21;DIA;122;21;6160;0;0:0;6160;0;0;0;0;0;
202;1;23/5/22;5:53;17;1;167;41;70290;598;4499;6:12;16;483;104;247;22527;300;6:29;22;161;DIA;22;161;6160;0;0:0;6160;0;0;0;0;0;
202;1;23/5/22;6:14;18;1;167;41;70571;543;4588;6:32;17;497;103;264;22608;300;6:50;162;60;DIA;162;60;6072;44;0:0;6072;44;0;0;0;0;
202;1;23/5/22;6:35;19;1;167;41;70015;585;4551;6:54;17;484;103;257;22404;300;7:11;60;200;DIA;60;200;6204;65492;0:0;6204;0;0;0;0;0;
202;1;23/5/22;6:56;20;1;167;41;70091;529;4767;7:15;17;489;103;270;22445;300;7:32;201;99;DIA;201;99;6116;0;0:0;6116;0;0;0;0;0;
202;1;23/5/22;7:17;21;1;167;41;70456;541;4580;7:36;17;495;103;291;22567;300;7:53;100;1;DIA;100;1;6248;0;0:0;6248;0;0;0;0;0;
