TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;1;15/3/22;23:6;64;1;84;41;70858;477;4535;23:23;15;424;105;265;22690;400;23:37;179;74;DIA;180;74;5984;65492;0:0;5940;0;0;0;0;0;
202;1;15/3/22;23:25;65;1;84;41;70514;475;4513;23:41;14;422;106;289;22567;400;23:57;75;204;DIA;75;204;5720;0;0:0;5720;0;0;0;0;0;
202;1;16/3/22;0:3;1;1;84;41;70481;491;4511;0:19;14;433;106;281;22567;400;0:34;95;229;DIA;95;229;5940;0;0:0;5940;0;0;0;0;0;
202;1;16/3/22;0:22;2;1;84;41;70484;477;4511;0:38;15;425;105;274;22567;400;0:53;230;113;DIA;230;113;5456;0;0:0;5456;0;0;0;264;0;
202;1;16/3/22;0:40;3;1;84;41;70468;478;4510;0:57;14;428;106;302;22567;400;1:12;116;16;DIA;116;16;6204;0;0:0;6204;0;0;0;0;0;
202;1;16/3/22;0:40;3;1;84;41;70468;478;4510;0:57;14;428;106;302;22567;400;1:12;116;16;DIA;116;16;6204;0;0:0;6204;0;0;0;308;0;
202;1;16/3/22;1:0;4;1;84;41;70454;503;4510;1:16;15;421;105;283;22567;400;1:36;17;150;DIA;17;150;5896;0;0:0;5896;0;0;0;264;0;
202;1;16/3/22;1:18;5;1;84;41;70703;479;4525;1:40;15;422;105;292;22649;400;1:55;151;43;DIA;151;43;5808;44;0:0;5808;44;0;0;0;0;
202;1;16/3/22;1:42;6;1;84;41;70461;486;4510;1:59;14;426;106;313;22567;400;2:14;43;172;DIA;43;172;5720;65492;0:0;5720;0;0;0;0;0;
202;1;16/3/22;2:1;7;1;84;41;70512;486;4513;2:18;14;422;106;292;22567;400;2:38;173;71;DIA;173;71;6072;44;0:0;6072;44;0;0;44;0;
