TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;1;16/1/22;23:5;67;1;12;41;65144;475;4170;23:23;17;524;73;315;20856;350;23:40;77;204;DIA;77;204;5544;44;0:0;5500;0;0;0;0;0;
202;1;16/1/22;23:25;68;1;12;41;65261;495;4177;23:42;17;533;73;296;20897;350;23:59;204;93;DIA;205;93;5676;65492;0:0;5676;0;0;0;0;0;
202;1;16/1/22;23:25;68;1;12;41;65261;495;4177;23:42;17;533;73;296;20897;350;23:59;204;93;DIA;205;93;5676;65492;0:0;5676;0;0;0;0;0;
202;1;16/1/22;23:25;68;1;12;41;65261;495;4177;23:42;17;533;73;296;20897;350;23:59;204;93;DIA;205;93;5676;65492;0:36;5676;0;0;0;0;0;
202;1;17/1/22;0:4;1;1;12;41;65296;511;4179;0:21;17;527;73;298;20897;350;0:38;222;109;DIA;222;109;5632;0;0:0;5588;0;0;0;0;0;
202;1;17/1/22;0:4;1;1;12;41;65296;511;4179;0:21;17;527;73;298;20897;350;0:38;222;109;DIA;222;109;5632;0;0:0;5588;0;0;0;0;0;
202;1;17/1/22;0:4;1;1;12;41;65296;511;4179;0:21;17;527;73;298;20897;350;0:38;222;109;DIA;222;109;5632;0;0:0;5588;0;0;0;0;0;
202;1;17/1/22;0:23;2;1;12;41;65286;483;4179;0:40;17;523;73;296;20897;350;0:57;110;237;DIA;110;237;5544;0;0:0;5544;0;0;0;0;0;
202;1;17/1/22;0:42;3;1;12;41;64853;504;4151;1:0;16;531;74;287;20775;350;1:16;238;126;DIA;238;126;5632;44;0:0;5588;44;0;0;0;0;
202;1;17/1/22;0:42;3;1;12;41;64853;504;4151;1:0;16;531;74;287;20775;350;1:16;238;126;DIA;238;126;5632;44;0:0;5588;44;0;0;0;0;
202;1;17/1/22;0:42;3;1;12;41;64853;504;4151;1:0;16;531;74;287;20775;350;1:16;238;126;DIA;238;126;5632;44;0:0;5588;44;0;0;0;0;
202;1;17/1/22;1:2;4;1;12;41;65533;502;4195;1:19;17;532;73;255;20979;350;1:36;126;15;DIA;126;15;5632;65492;0:0;5632;0;0;0;0;0;
202;1;17/1/22;1:21;5;1;12;41;65097;545;4167;1:38;17;537;73;251;20856;350;1:55;16;144;DIA;16;145;5676;0;0:0;5588;44;0;0;0;0;
202;1;17/1/22;1:21;5;1;12;41;65097;545;4167;1:38;17;537;73;251;20856;350;1:55;16;144;DIA;16;145;5676;0;0:0;5588;44;0;0;0;0;
202;1;17/1/22;1:21;5;1;12;41;65097;545;4167;1:38;17;537;73;251;20856;350;1:55;16;144;DIA;16;145;5676;0;0:0;5588;44;0;0;0;0;
202;1;17/1/22;1:40;6;1;12;41;65003;514;4161;1:58;16;530;74;252;20816;350;2:15;145;37;DIA;145;37;5764;0;0:0;5808;0;0;0;0;0;
202;1;17/1/22;2:0;7;1;12;41;65432;515;4188;2:17;17;544;73;253;20938;350;2:35;38;169;DIA;38;169;5808;0;0:0;5720;0;0;0;0;0;
202;1;17/1/22;2:0;7;1;12;41;65432;515;4188;2:17;17;544;73;253;20938;350;2:35;38;169;DIA;38;169;5808;0;0:0;5720;0;0;0;0;0;
202;1;17/1/22;2:0;7;1;12;41;65432;515;4188;2:17;17;544;73;253;20938;350;2:35;38;169;DIA;38;169;5808;0;0:0;5720;0;0;0;0;0;
202;1;17/1/22;2:20;8;1;12;41;65190;546;4173;2:37;17;526;73;260;20897;350;2:55;170;61;DIA;170;61;5720;0;0:0;5764;0;0;0;0;0;
202;1;17/1/22;2:20;8;1;12;41;65190;546;4173;2:37;17;526;73;260;20897;350;2:55;170;61;DIA;170;61;5720;0;3:34;5764;0;3;34;0;0;
202;1;17/1/22;2:39;9;1;12;41;65446;487;4189;2:57;17;531;73;235;20979;350;3:15;62;192;DIA;62;192;5764;0;0:0;5676;0;0;0;0;0;
202;1;17/1/22;2:39;9;1;12;41;65446;487;4189;2:57;17;531;73;235;20979;350;3:15;62;192;DIA;62;192;5764;0;0:0;5676;0;0;0;0;0;
202;1;17/1/22;2:39;9;1;12;41;65446;487;4189;2:57;17;531;73;235;20979;350;3:15;62;192;DIA;62;192;5764;0;0:0;5676;0;0;0;0;0;
202;1;17/1/22;2:59;10;1;12;41;65478;536;4191;3:17;17;538;73;237;20979;350;3:34;193;86;DIA;193;86;5764;44;4:10;5808;44;4;10;0;0;
202;1;17/1/22;2:59;10;1;12;41;65478;536;4191;3:17;17;538;73;237;20979;350;3:34;193;86;DIA;193;86;5764;44;4:13;5808;44;4;10;0;0;
202;1;17/1/22;3:19;11;1;12;41;65547;508;4196;3:37;17;530;73;242;20979;350;3:54;86;219;DIA;86;219;5808;65492;0:0;5764;0;0;0;0;0;
202;1;17/1/22;3:39;12;1;12;41;65509;492;4193;3:57;17;538;73;203;20979;350;4:15;220;109;DIA;220;109;5720;0;0:0;5676;0;0;0;0;0;
202;1;17/1/22;3:39;12;1;12;41;65509;492;4193;3:57;17;538;73;203;20979;350;4:15;220;109;DIA;220;109;5720;0;0:0;5676;0;0;0;0;0;
202;1;17/1/22;3:59;13;1;12;41;64843;520;4151;4:17;17;532;73;187;20775;350;4:34;110;236;DIA;110;236;5412;44;0:0;5456;44;0;0;0;0;
202;1;17/1/22;4:19;14;1;12;41;65312;606;4180;4:37;17;527;73;203;20938;350;4:53;236;127;DIA;236;127;5808;65492;0:0;5764;0;0;0;0;0;
202;1;17/1/22;4:19;14;1;12;41;65312;606;4180;4:37;17;527;73;203;20938;350;4:53;236;127;DIA;236;127;5808;65492;0:0;5764;0;0;0;0;0;
202;1;17/1/22;4:19;14;1;12;41;65312;606;4180;4:37;17;527;73;203;20938;350;4:53;236;127;DIA;236;127;5808;65492;0:0;5764;0;0;0;0;0;
202;1;17/1/22;4:19;14;1;12;41;65312;606;4180;4:37;17;527;73;203;20938;350;4:53;236;127;DIA;236;127;5808;65492;0:0;5764;0;0;0;0;0;
202;1;17/1/22;4:39;15;1;12;41;65665;515;4203;4:56;17;529;73;230;21019;350;5:13;128;20;DIA;128;20;5764;0;0:0;5764;0;0;0;0;0;
202;1;17/1/22;4:39;15;1;12;41;65665;515;4203;4:56;17;529;73;230;21019;350;5:13;128;20;DIA;128;20;5764;0;5:59;5764;0;5;59;0;0;
202;1;17/1/22;4:39;15;1;12;41;65665;515;4203;4:56;17;529;73;230;21019;350;5:13;128;20;DIA;128;20;5764;0;6:2;5764;0;5;59;0;0;
