TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;1;11/3/22;23:1;33;1;80;41;69912;564;4475;23:18;19;630;101;239;22404;400;23:34;148;42;DIA;148;42;5940;0;0:0;5940;0;0;0;0;0;
202;1;11/3/22;23:20;34;1;80;41;70551;485;4516;23:38;20;633;100;252;22608;400;23:54;43;180;DIA;43;180;6072;0;0:0;6072;0;0;0;0;0;
202;1;11/3/22;23:40;35;1;80;41;70854;488;4535;23:57;20;642;100;275;22690;400;0:13;181;79;DIA;181;79;6116;0;0:0;6116;0;0;0;0;0;
202;1;12/3/22;0:19;1;1;80;41;69909;542;4475;0:37;20;626;100;256;22404;400;0:54;223;126;DIA;223;126;6336;65492;0:0;6336;0;0;0;0;0;
202;1;12/3/22;0:39;2;1;80;41;70484;542;4511;0:57;20;629;100;269;22567;400;1:14;127;23;DIA;127;23;5984;44;0:0;5984;44;0;0;0;0;
202;1;12/3/22;0:59;3;1;80;41;70456;509;4510;1:18;19;632;101;280;22567;400;1:34;23;163;DIA;23;163;6204;65492;0:0;6204;0;0;0;0;0;
202;1;12/3/22;1:20;4;1;80;41;69915;519;4475;1:38;20;629;100;301;22404;400;1:54;164;65;DIA;164;65;6204;44;0:0;6204;44;0;0;0;0;
202;1;12/3/22;1:40;5;1;80;41;70519;492;4514;1:57;20;635;100;312;22567;400;2:14;65;206;DIA;65;206;6248;65492;0:0;6248;0;0;0;0;0;
202;1;12/3/22;2:0;6;1;80;41;70373;511;4575;2:18;20;632;100;288;22527;400;2:34;207;104;DIA;207;104;6072;0;0:0;6072;0;0;0;0;0;
202;1;12/3/22;2:20;7;1;80;41;70575;483;4517;2:38;20;639;100;282;22608;400;2:54;105;6;DIA;105;6;6248;0;0:0;6248;0;0;0;0;0;
202;1;12/3/22;2:40;8;1;80;41;70020;547;4482;2:58;20;630;100;285;22445;400;3:14;7;143;DIA;7;143;6028;0;0:0;6028;0;0;0;0;0;
202;1;12/3/22;3:0;9;1;80;41;69867;578;4472;3:18;14;420;106;322;22364;400;3:35;144;41;DIA;144;41;6072;0;0:0;6072;0;0;0;0;0;
202;1;12/3/22;3:20;10;1;80;41;70416;519;4507;3:39;14;427;106;312;22567;400;3:56;42;176;DIA;42;177;5940;0;0:0;5940;44;0;0;0;0;
202;1;12/3/22;3:41;11;1;80;41;70273;529;4498;4:0;15;425;105;288;22527;400;4:16;177;80;DIA;177;80;6336;0;0:0;6336;0;0;0;0;0;
202;1;12/3/22;4:2;12;1;80;41;70149;573;4490;4:20;14;425;106;294;22486;400;4:38;81;218;DIA;81;218;6072;0;0:0;6072;0;0;0;0;0;
202;1;12/3/22;4:22;13;1;80;41;70649;525;4522;4:41;14;422;106;293;22608;400;4:58;219;113;DIA;219;113;5940;0;0:0;5940;0;0;0;0;0;
202;1;12/3/22;4:44;14;1;81;41;70398;511;4506;5:3;14;431;106;295;22527;400;5:19;114;15;DIA;114;15;6248;0;0:0;6248;0;0;0;0;0;
202;1;12/3/22;5:5;15;1;81;41;69706;542;4531;5:23;14;424;106;302;22323;400;5:40;16;157;DIA;16;157;6248;0;0:0;6248;0;0;0;0;0;
202;1;12/3/22;5:25;16;1;81;41;70423;523;4508;5:44;14;426;106;341;22567;400;6:2;158;51;DIA;158;51;5896;0;0:0;5896;0;0;0;0;0;
202;1;12/3/22;5:46;17;1;81;41;70348;554;4503;6:6;14;428;106;323;22527;400;6:22;52;190;DIA;52;190;6116;0;0:0;6116;0;0;0;0;0;
202;1;12/3/22;6:8;18;1;81;41;70632;503;4521;6:26;15;420;105;316;22608;400;6:43;191;90;DIA;191;90;6160;0;0:0;6160;0;0;0;0;0;
202;1;12/3/22;6:28;19;1;81;41;70336;561;4572;6:46;14;428;106;290;22527;400;7:4;91;227;DIA;91;227;5984;44;0:0;5984;44;0;0;0;0;
202;1;12/3/22;6:49;20;1;81;41;70316;610;4501;7:8;14;425;106;308;22527;400;7:24;227;128;DIA;227;128;6248;65492;0:0;6248;0;0;0;0;0;
202;1;12/3/22;7:10;21;1;81;41;70599;543;4519;7:28;14;424;106;346;22608;400;7:46;129;27;DIA;129;27;6116;0;0:0;6116;0;0;0;0;0;
202;1;12/3/22;7:30;22;1;81;41;70328;519;4994;7:50;14;432;106;338;22527;400;8:7;28;163;DIA;28;163;5984;0;0:0;5984;0;0;0;0;0;
202;1;12/3/22;7:52;23;1;81;41;70444;559;4509;8:11;14;422;106;309;22567;400;8:27;164;60;DIA;164;61;6028;0;0:0;6028;44;0;0;0;0;
202;1;12/3/22;8:13;24;1;81;41;70748;553;4811;8:31;14;427;106;319;22649;400;8:48;61;203;DIA;61;203;6292;0;0:0;6292;0;0;0;0;0;
202;1;12/3/22;8:33;25;1;81;41;70183;509;4984;8:52;14;424;106;315;22486;400;9:9;204;103;DIA;204;104;6160;0;0:0;6160;44;0;0;0;0;
202;1;12/3/22;8:54;26;1;81;41;70682;511;4524;9:13;14;427;106;305;22649;400;9:31;104;5;DIA;104;5;6248;0;0:0;6248;0;0;0;0;0;
202;1;12/3/22;9:16;27;1;81;41;70542;548;4797;9:35;14;427;106;290;22608;400;9:52;6;145;DIA;6;145;6160;0;0:0;6160;0;0;0;0;0;
202;1;12/3/22;9:37;28;1;81;41;70488;551;4794;9:56;14;425;106;271;22567;400;10:13;146;51;DIA;146;51;6424;0;0:0;6424;0;0;0;0;0;
202;1;12/3/22;9:58;29;1;81;41;70118;581;4418;10:17;14;425;106;292;22445;400;10:35;52;190;DIA;52;190;6116;0;0:0;6116;0;0;0;0;0;
202;1;12/3/22;10:19;30;1;81;41;70384;513;4505;10:39;14;424;106;292;22527;400;10:56;191;93;DIA;191;93;6292;0;0:0;6292;0;0;0;0;0;
202;1;12/3/22;10:42;31;1;81;41;70158;537;4982;11:0;14;425;106;247;22486;400;11:18;94;232;DIA;94;232;6116;0;0:0;6116;0;0;0;0;0;
202;1;12/3/22;11:2;32;1;81;41;70184;571;4913;11:22;14;425;106;289;22486;400;11:38;233;133;DIA;233;133;6204;0;0:0;6204;0;0;0;0;0;
202;1;12/3/22;11:24;33;1;81;41;69951;747;4547;11:43;15;421;105;267;22404;400;12:0;134;40;DIA;134;40;6468;0;0:0;6468;0;0;0;0;0;
202;1;12/3/22;11:45;34;1;81;41;70446;575;4579;12:4;14;422;106;280;22567;400;12:22;41;182;DIA;41;182;6248;0;0:0;6248;0;0;0;0;0;
202;1;12/3/22;12:6;35;1;81;41;70141;565;4981;12:26;15;419;105;258;22445;400;12:43;183;80;DIA;183;80;6072;0;0:0;6072;0;0;0;0;0;
202;1;12/3/22;12:28;36;1;81;41;70506;555;4513;12:48;15;422;105;251;22567;403;13:4;81;225;DIA;81;225;6380;0;0:0;6380;0;0;0;0;0;
202;1;12/3/22;12:50;37;1;81;41;69936;570;4966;13:8;14;420;106;287;22404;400;13:26;226;125;DIA;226;125;6116;44;0:0;6116;44;0;0;0;0;
202;1;12/3/22;13:11;38;1;81;41;70222;603;4986;13:30;15;423;105;267;22486;400;13:47;125;27;DIA;125;27;6292;65492;0:0;6292;0;0;0;0;0;
202;1;12/3/22;13:32;39;1;81;41;70431;548;4438;13:51;14;415;106;287;22567;400;14:9;28;168;DIA;28;168;6204;0;0:0;6204;0;0;0;0;0;
