TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;1;2/6/22;22:49;62;1;182;41;70378;540;4575;23:8;0;0;0;278;22527;358;23:26;155;56;DIA;155;56;6248;65492;0:0;6248;0;0;0;0;0;
202;1;2/6/22;23:10;63;1;182;41;69437;714;4514;23:29;0;0;0;283;22241;354;23:47;57;196;DIA;57;196;6116;44;0:0;6116;44;0;0;0;0;
202;1;2/6/22;23:32;64;1;182;41;70217;555;4565;23:51;0;0;0;308;22486;366;0:8;196;92;DIA;196;93;6028;65492;0:0;6028;44;0;0;0;0;
202;1;3/6/22;0:35;2;1;182;41;44138;727;2958;0:54;0;0;0;190;14135;371;1:12;137;226;DIA;137;226;3960;0;0:0;3960;0;0;0;0;0;
202;1;3/6/22;0:56;3;1;182;41;70409;582;4577;1:14;0;0;0;274;22567;401;1:25;227;127;DIA;227;127;6204;0;0:0;6204;0;0;0;0;0;
202;1;3/6/22;0:56;3;1;182;41;70409;582;4577;1:14;0;0;0;274;22567;401;1:25;227;127;DIA;227;127;6204;0;0:0;6204;0;0;0;0;0;
202;1;3/6/22;1:16;4;1;182;41;69961;525;4548;1:30;0;0;0;269;22404;368;1:46;128;27;DIA;128;27;6160;0;0:0;6160;0;0;0;0;0;
202;1;3/6/22;1:32;5;1;182;41;70510;523;4584;1:50;0;0;0;260;22567;370;2:8;28;166;DIA;28;166;6072;44;0:0;6072;44;0;0;0;0;
202;1;3/6/22;1:52;6;1;182;41;70505;503;4583;2:11;0;0;0;266;22567;350;2:28;166;64;DIA;166;64;6116;65492;0:0;6116;0;0;0;0;0;
202;1;3/6/22;2:13;7;1;183;41;69885;521;4962;2:32;0;0;0;262;22364;350;2:49;65;205;DIA;65;205;6204;0;0:0;6204;0;0;0;0;0;
