TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;1;11/1/22;22:56;63;1;8;41;65408;491;4187;23:13;15;465;105;334;20938;400;23:29;87;220;DIA;90;216;5808;0;0:0;5456;0;0;0;0;0;
202;1;11/1/22;23:15;64;1;8;41;65645;465;4202;23:32;15;464;105;326;21019;400;23:48;221;105;DIA;223;105;5500;0;0:0;5368;0;0;0;0;0;
202;1;11/1/22;23:15;64;1;8;41;65645;465;4202;23:32;15;464;105;326;21019;400;23:48;221;105;DIA;223;105;5500;0;0:0;5368;0;0;0;0;0;
202;1;11/1/22;23:34;65;1;8;41;65553;472;4262;23:51;16;467;104;316;20979;400;0:8;106;231;DIA;106;231;5456;0;0:0;5412;0;0;0;0;0;
202;1;12/1/22;0:12;1;1;8;41;65324;494;4181;0:30;15;464;105;340;20938;400;0:48;122;10;DIA;122;10;5588;0;0:0;5544;0;1;26;0;0;
202;1;12/1/22;0:32;2;1;8;41;65359;470;4184;0:51;16;465;104;323;20938;400;1:9;11;138;DIA;11;138;5632;0;0:0;5456;0;0;0;0;0;
202;1;12/1/22;0:32;2;1;8;41;65359;470;4184;0:51;16;465;104;323;20938;400;1:9;11;138;DIA;11;138;5632;0;0:0;5456;0;0;0;0;0;
202;1;12/1/22;0:32;2;1;8;41;65359;470;4184;0:51;16;465;104;323;20938;400;1:9;11;138;DIA;11;138;5632;0;0:0;5456;0;1;46;0;0;
202;1;12/1/22;0:53;3;1;8;41;65546;502;4195;1:11;15;473;105;324;20979;400;1:29;139;30;DIA;139;27;5720;0;0:0;5588;0;2;7;0;0;
202;1;12/1/22;1:13;4;1;8;41;65296;471;4180;1:32;15;462;105;323;20897;400;1:50;31;159;DIA;33;159;5632;44;0:0;5456;44;0;0;0;0;
