TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;1;18/6/22;23:4;48;1;208;41;64921;576;4220;23:21;24;714;66;299;20775;350;23:35;240;130;DIA;240;130;5764;0;0:0;5764;0;0;0;0;0;
202;1;18/6/22;23:23;49;1;208;41;64963;461;4158;23:40;24;718;66;325;20816;350;23:54;131;26;DIA;131;26;5984;0;0:0;5984;0;0;0;0;0;
202;1;19/6/22;0:1;1;1;208;41;65091;463;4231;0:18;23;718;67;342;20856;350;0:32;162;50;DIA;162;50;5676;0;0:0;5676;0;0;0;0;0;
202;1;19/6/22;0:20;2;1;208;41;64738;510;4208;0:37;23;712;67;367;20734;367;0:50;51;189;DIA;51;188;6072;44;0:0;6072;0;0;0;0;0;
202;1;19/6/22;0:39;3;1;208;41;64708;506;4207;0:56;24;723;66;422;20734;422;1:10;189;72;DIA;193;72;5456;65492;0:0;5280;0;0;0;0;0;
202;1;19/6/22;0:58;4;1;208;41;64680;553;4205;1:15;24;713;66;407;20734;407;1:28;73;194;DIA;73;194;5368;0;0:0;5324;0;2;1;0;0;
202;1;19/6/22;1:17;5;1;208;41;64591;495;4199;1:33;24;710;66;333;20694;350;1:45;195;78;DIA;195;78;5456;0;0:0;5456;0;0;0;0;0;
202;1;19/6/22;1:35;6;1;208;41;64698;524;4206;1:51;24;714;66;305;20734;350;2:3;79;205;DIA;79;205;5588;0;0:0;5588;0;0;0;0;0;
202;1;19/6/22;1:53;7;1;208;41;65063;532;4100;2:8;24;714;66;314;20856;350;2:22;206;90;DIA;206;90;5456;44;0:0;5456;44;0;0;0;0;
202;1;19/6/22;2:11;8;1;208;41;64957;457;4223;2:28;24;712;66;317;20816;350;2:41;90;216;DIA;90;216;5588;65492;0:0;5588;0;0;0;0;0;
202;1;19/6/22;2:30;9;1;208;41;64672;471;4204;2:46;23;707;67;322;20734;350;3:0;217;96;DIA;217;96;5280;0;0:0;5280;0;0;0;0;0;
202;1;19/6/22;2:48;10;1;208;41;64800;464;4213;3:5;24;711;66;340;20775;350;3:18;97;222;DIA;97;222;5544;0;0:0;5544;0;0;0;0;0;
202;1;19/6/22;3:7;11;1;208;41;64720;490;4207;3:23;24;709;66;301;20734;350;3:37;223;107;DIA;223;107;5456;44;0:0;5456;44;0;0;0;0;
202;1;19/6/22;3:25;12;1;208;41;64778;466;4211;3:42;23;709;67;303;20734;350;3:56;107;231;DIA;107;231;5500;65492;0:0;5500;0;0;0;0;0;
202;1;19/6/22;3:44;13;1;208;41;64780;511;4211;4:1;24;710;66;326;20734;350;4:15;232;118;DIA;232;118;5588;0;0:0;5588;0;0;0;0;0;
202;1;19/6/22;4:3;14;1;208;41;64823;453;4214;4:20;24;713;66;288;20775;350;4:34;119;240;DIA;119;240;5368;0;0:0;5368;0;0;0;0;0;
202;1;19/6/22;4:22;15;1;208;41;64829;712;4214;4:39;23;712;67;294;20775;350;4:52;1;128;DIA;1;128;5632;0;0:0;5632;0;0;0;0;0;
202;1;19/6/22;4:41;16;1;208;41;64844;472;4215;4:57;23;717;67;293;20775;350;5:11;129;10;DIA;129;10;5324;44;0:0;5368;0;0;0;0;0;
202;1;19/6/22;4:59;17;1;208;41;64737;501;4208;5:17;23;708;67;302;20734;350;5:30;10;132;DIA;11;132;5368;0;0:0;5324;44;0;0;0;0;
202;1;19/6/22;5:19;18;1;208;41;64774;525;4211;5:35;24;719;66;344;20734;350;5:48;132;16;DIA;132;16;5500;65492;0:0;5500;0;0;0;0;0;
202;1;19/6/22;5:37;19;1;208;41;64901;707;4219;5:53;24;715;66;322;20775;350;6:7;17;139;DIA;17;139;5412;0;0:0;5412;0;0;0;0;0;
202;1;19/6/22;5:56;20;1;208;41;64851;524;4216;6:12;24;709;66;324;20775;350;6:25;140;32;DIA;140;32;5852;0;0:0;5852;0;0;0;0;0;
202;1;19/6/22;6:14;21;1;208;41;64775;506;4211;6:31;23;712;67;346;20734;350;6:45;33;157;DIA;33;157;5456;44;0:0;5456;44;0;0;0;0;
202;1;19/6/22;6:33;22;1;208;41;65265;1012;4243;6:54;24;715;66;370;20897;370;7:4;157;46;DIA;157;46;5720;65492;0:0;5720;0;0;0;0;0;
202;1;19/6/22;6:57;23;1;208;41;64940;546;4222;7:10;24;715;66;299;20816;350;7:24;47;169;DIA;47;169;5412;0;0:0;5412;0;0;0;0;0;
202;1;19/6/22;7:12;24;1;208;41;64812;499;4213;7:29;24;714;66;311;20775;350;7:42;170;59;DIA;170;59;5720;0;0:0;5720;0;0;0;0;0;
202;1;19/6/22;7:31;25;1;208;41;64824;697;4214;7:48;24;721;66;312;20775;350;8:2;60;184;DIA;60;185;5500;0;0:0;5500;44;0;0;0;0;
202;1;19/6/22;7:50;26;1;208;41;64615;497;4201;8:7;24;717;66;296;20694;355;8:21;185;78;DIA;185;78;5896;0;0:0;5896;0;0;0;0;0;
202;1;19/6/22;8:9;27;1;208;41;64754;579;4210;8:26;23;710;67;296;20734;350;8:41;79;201;DIA;79;201;5412;0;0:0;5412;0;0;0;0;0;
202;1;19/6/22;8:28;28;1;208;41;64774;506;4211;8:46;23;710;67;286;20734;350;8:59;202;89;DIA;202;89;5632;0;0:0;5632;0;0;0;0;0;
202;1;19/6/22;8:48;29;1;208;41;64882;717;4218;9:5;23;709;67;284;20775;350;9:19;90;217;DIA;90;217;5588;44;0:0;5588;44;0;0;0;0;
202;1;19/6/22;9:7;30;1;208;41;64760;496;4210;9:24;23;717;67;288;20734;350;9:38;217;109;DIA;217;109;5852;65492;0:0;5852;0;0;0;0;0;
202;1;19/6/22;9:26;31;1;208;41;64701;1081;4206;9:49;24;712;66;286;20734;350;9:58;110;236;DIA;110;236;5588;0;0:0;5588;0;0;0;0;0;
