TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;1;28/1/22;23:14;38;1;27;41;65175;451;4107;23:32;26;851;94;175;20856;350;23:51;51;229;DIA;51;229;7876;0;0:0;7876;0;0;0;0;0;
202;1;28/1/22;23:14;38;1;27;41;65175;451;4107;23:32;26;851;94;175;20856;350;23:51;51;229;DIA;51;229;7876;0;0:0;7876;0;0;0;0;0;
202;1;29/1/22;0:0;1;1;27;41;65644;445;4202;0:18;26;856;94;180;21019;350;0:35;122;4;DIA;122;4;5368;44;0:0;5368;44;0;0;0;0;
202;1;29/1/22;0:20;2;1;27;41;65735;442;4208;0:37;26;857;94;195;21060;350;0:53;4;130;DIA;4;130;5544;0;0:0;5544;44;0;0;0;0;
202;1;29/1/22;0:39;3;1;27;41;65778;450;4276;0:55;26;865;94;180;21060;350;1:11;130;14;DIA;130;14;5500;65492;0:0;5500;0;0;0;0;0;
202;1;29/1/22;0:57;4;1;27;41;65625;445;4266;1:13;26;866;94;202;21019;350;1:29;15;142;DIA;15;142;5632;0;0:0;5632;0;0;0;0;0;
202;1;29/1/22;1:15;5;1;27;41;65783;444;4211;1:30;26;862;94;178;21060;350;1:47;143;48;DIA;143;38;6424;0;0:0;5984;0;0;0;0;0;
202;1;29/1/22;1:32;6;1;27;41;65390;444;4512;2:0;26;855;94;176;20938;350;2:14;96;214;DIA;96;214;5236;0;0:0;5236;0;0;0;0;0;
202;1;29/1/22;1:32;6;1;27;41;65390;444;4512;2:0;26;855;94;176;20938;350;2:14;96;214;DIA;96;214;5236;0;0:0;5236;0;0;0;0;0;
202;1;29/1/22;2:2;7;1;27;41;65641;445;4202;2:16;26;861;94;174;21019;350;2:31;215;106;DIA;215;106;5808;0;0:0;5808;0;0;0;0;0;
202;1;29/1/22;2:18;8;1;27;41;65831;443;4214;2:33;26;857;94;178;21101;400;2:50;107;234;DIA;110;234;5632;0;0:0;5500;0;0;0;0;0;
202;1;29/1/22;2:35;9;1;27;41;65866;443;4216;2:52;26;862;94;180;21101;400;3:8;235;121;DIA;235;120;5544;44;0:0;5544;0;0;0;0;0;
202;1;29/1/22;2:54;10;1;27;41;65942;442;4221;3:10;26;863;94;177;21101;400;3:26;121;12;DIA;124;10;5808;65492;0:0;5588;0;0;0;0;0;
202;1;29/1/22;3:12;11;1;27;41;65931;440;4220;3:28;26;862;94;197;21101;400;3:45;13;138;DIA;15;138;5544;0;0:0;5456;0;0;0;0;0;
202;1;29/1/22;3:30;12;1;27;41;65887;446;4217;3:47;26;863;94;204;21101;400;4:3;139;28;DIA;139;28;5676;44;0:0;5588;44;4;37;0;0;
