TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;1;2/5/22;23:17;65;1;138;36;55338;424;2823;23:34;37;1175;83;374;27700;374;23:49;54;191;REB;54;191;6072;65492;0:0;6072;0;0;0;0;0;
202;1;2/5/22;23:36;66;1;138;36;55365;410;2824;23:53;38;1180;82;398;27700;398;0:9;192;86;REB;192;86;5940;0;0:0;5940;0;0;0;0;0;
202;1;3/5/22;0:14;1;1;138;36;55189;412;2760;0:32;37;1174;83;417;27619;417;0:47;225;115;REB;225;115;5720;44;0:0;5676;44;1;21;0;0;
202;1;3/5/22;0:33;2;1;138;36;55647;408;2838;0:51;37;1177;83;400;27863;400;1:6;115;8;REB;115;8;5896;65492;0:0;5896;0;0;0;0;0;
202;1;3/5/22;0:53;3;1;138;36;55338;408;2823;1:10;37;1170;83;389;27700;389;1:25;9;141;REB;9;141;5852;0;0:0;5852;0;0;0;0;0;
202;1;3/5/22;1:12;4;1;138;36;55240;411;2818;1:29;37;1171;83;380;27619;380;1:44;142;32;REB;142;32;5764;0;0:0;5764;0;0;0;0;0;
202;1;3/5/22;1:31;5;1;138;36;55518;411;2832;1:48;37;1180;83;386;27782;387;2:3;33;164;REB;33;165;5808;0;0:0;5808;44;0;0;0;0;
202;1;3/5/22;1:50;6;1;138;36;55617;409;2781;2:7;37;1173;83;371;27822;371;2:22;165;65;REB;165;65;6160;44;0:0;6204;0;0;0;0;0;
202;1;3/5/22;2:9;7;1;138;36;55469;412;2829;2:25;37;1174;83;402;27741;402;2:42;65;194;REB;66;194;5720;65492;0:0;5676;0;0;0;0;0;
202;1;3/5/22;2:27;8;1;138;36;55490;409;2775;2:45;37;1172;83;401;27782;401;3:0;195;95;REB;195;95;6160;44;0:0;6160;44;0;0;0;0;
202;1;3/5/22;2:47;9;1;138;36;55319;409;2822;3:4;37;1172;83;422;27659;422;3:20;95;229;REB;95;229;5940;65492;0:0;5896;0;3;54;0;0;
202;1;3/5/22;3:6;10;1;138;36;55333;493;2822;3:24;37;1177;83;428;27700;429;3:39;230;121;REB;230;121;5808;0;0:0;5808;0;0;0;0;0;
202;1;3/5/22;3:26;11;1;138;36;55460;409;2774;3:43;37;1172;83;413;27741;413;3:58;122;4;REB;122;4;5412;0;0:0;5368;0;4;31;0;0;
202;1;3/5/22;3:45;12;1;138;36;55419;411;2938;4:2;37;1175;83;361;27741;361;4:16;5;141;REB;5;141;6028;0;0:0;6028;0;0;0;0;0;
202;1;3/5/22;4:4;13;1;138;36;55393;414;2826;4:19;37;1171;83;377;27700;377;4:35;142;36;REB;142;37;5940;0;0:0;5940;44;0;0;0;0;
202;1;3/5/22;4:21;14;1;138;36;55201;412;2816;4:39;37;1172;83;377;27619;377;4:54;37;167;REB;37;167;5764;0;0:0;5764;0;0;0;0;0;
202;1;3/5/22;4:41;15;1;138;36;55364;414;2824;4:58;38;1172;82;368;27700;368;5:13;168;70;REB;168;70;6292;0;0:0;6292;0;0;0;0;0;
202;1;3/5/22;5:0;16;1;138;36;55356;417;2768;5:17;37;1170;83;378;27700;378;5:33;71;201;REB;71;201;5764;0;0:0;5764;0;0;0;0;0;
202;1;3/5/22;5:19;17;1;138;36;55264;546;2819;5:37;37;1164;83;365;27659;365;5:52;202;100;REB;202;100;6116;0;0:0;6116;0;0;0;0;0;
202;1;3/5/22;5:39;18;1;138;36;55403;408;2826;5:56;37;1174;83;371;27741;371;6:12;101;233;REB;101;233;5852;0;0:0;5852;0;0;0;0;0;
202;1;3/5/22;5:58;19;1;138;36;55514;411;2776;6:16;37;1175;83;365;27782;365;6:31;234;135;REB;234;135;6204;44;0:0;6204;44;0;0;0;0;
202;1;3/5/22;5:58;19;1;138;36;55514;411;2776;6:16;37;1175;83;365;27782;365;6:31;234;135;REB;234;135;6204;44;0:0;6204;44;0;0;0;0;
202;1;3/5/22;5:58;19;1;138;36;55514;411;2776;6:16;37;1175;83;365;27782;365;6:31;234;135;REB;234;135;6204;44;0:0;6204;44;7;12;0;0;
202;1;3/5/22;5:58;19;1;138;36;55514;411;2776;6:16;37;1175;83;365;27782;365;6:31;234;135;REB;234;135;6204;44;0:0;6204;44;7;12;0;0;
202;1;3/5/22;6:18;20;1;138;36;55611;414;2837;6:35;37;1186;83;379;27822;379;6:51;135;232;REB;135;232;4224;65492;0:0;4268;0;0;0;0;0;
202;1;3/5/22;6:18;20;1;138;36;55611;414;2837;6:35;37;1186;83;379;27822;379;6:51;135;232;REB;135;232;4224;65492;0:0;4268;0;0;0;0;0;
202;1;3/5/22;6:18;20;1;138;36;55611;414;2837;6:35;37;1186;83;379;27822;379;6:51;135;232;REB;135;232;4224;65492;0:0;4268;0;0;0;0;0;
202;1;3/5/22;6:18;20;1;138;36;55611;414;2837;6:35;37;1186;83;379;27822;379;6:51;135;232;REB;135;232;4224;65492;0:0;4268;0;0;0;0;0;
202;1;3/5/22;6:18;20;1;138;36;55611;414;2837;6:35;37;1186;83;379;27822;379;6:51;135;232;REB;135;232;4224;65492;0:0;4268;0;0;0;0;0;
202;1;3/5/22;6:18;20;1;138;36;55611;414;2837;6:35;37;1186;83;379;27822;379;6:51;135;232;REB;135;232;4224;65492;0:0;4268;0;0;0;0;0;
202;1;3/5/22;6:18;20;1;138;36;55611;414;2837;6:35;37;1186;83;379;27822;379;6:51;135;232;REB;135;232;4224;65492;0:0;4268;0;0;0;0;0;
202;1;3/5/22;6:18;20;1;138;36;55611;414;2837;6:35;37;1186;83;379;27822;379;6:51;135;232;REB;135;232;4224;65492;8:1;4268;0;8;1;0;0;
202;1;3/5/22;6:18;20;1;138;36;55611;414;2837;6:35;37;1186;83;379;27822;379;6:51;135;232;REB;135;232;4224;65492;8:4;4268;0;8;4;0;0;
202;1;3/5/22;6:18;20;1;138;36;55611;414;2837;6:35;37;1186;83;379;27822;379;6:51;135;232;REB;135;232;4224;65492;8:4;4268;0;8;4;0;0;
202;1;3/5/22;6:37;21;1;138;36;55332;417;2767;6:55;37;1170;83;388;27700;602;7:14;233;180;REB;233;10;8184;0;8:31;8184;0;8;30;0;0;
202;1;3/5/22;6:57;22;1;138;36;55636;418;2782;7:18;37;1180;83;537;27822;537;8:10;161;52;REB;87;51;5808;0;0:0;5896;0;8;52;0;0;
202;1;3/5/22;7:20;23;1;138;36;55450;425;2828;8:32;37;1175;83;441;27741;441;8:48;53;180;REB;56;180;5632;0;0:0;5500;0;0;0;0;0;
202;1;3/5/22;8:34;24;1;138;36;55387;416;2770;8:51;37;1174;83;403;27700;403;9:6;181;75;REB;181;75;5940;0;0:0;5940;0;0;0;0;0;
202;1;3/5/22;8:53;25;1;138;36;55236;417;2762;9:10;37;1172;83;407;27619;407;9:25;76;212;REB;76;212;6028;0;0:0;6028;0;0;0;0;0;
202;1;3/5/22;9:12;26;1;138;36;55312;419;2821;9:29;37;1179;83;406;27659;406;9:45;213;119;REB;213;119;6468;0;0:0;6468;0;0;0;0;0;
202;1;3/5/22;9:31;27;1;138;36;55186;428;2760;9:49;37;1164;83;508;27619;508;10:6;126;18;REB;125;17;5852;0;0:0;5852;0;0;0;0;0;
202;1;3/5/22;9:31;27;1;138;36;55186;428;2760;9:49;37;1164;83;508;27619;508;10:6;126;18;REB;125;17;5852;0;0:0;5852;0;0;0;0;0;
202;1;3/5/22;9:51;28;1;138;36;53692;911;2739;10:10;36;1139;84;462;26885;462;10:25;19;154;REB;22;154;5984;0;0:0;5852;0;0;0;0;0;
202;1;3/5/22;10:12;29;1;138;36;55151;663;2813;10:29;37;1167;83;480;27578;480;10:45;156;36;REB;155;36;5324;0;0:0;5368;0;0;0;0;0;
202;1;3/5/22;10:31;30;1;139;36;30861;1047;1605;10:52;23;688;97;280;15439;350;11:5;37;130;REB;37;204;4136;0;0:0;4268;0;0;0;0;0;
202;1;3/5/22;10:31;30;1;139;36;30861;1047;1605;10:52;23;688;97;280;15439;350;11:5;37;130;REB;37;204;4136;0;11:51;4268;0;11;51;0;0;
202;1;3/5/22;10:31;30;1;139;36;30861;1047;1605;10:52;23;688;97;280;15439;350;11:5;37;130;REB;37;204;4136;0;11:51;4268;0;12;2;0;132;
202;1;3/5/22;10:31;30;1;139;36;30861;1047;1605;10:52;23;688;97;280;15439;350;11:5;37;130;REB;37;204;4136;0;11:51;4268;0;12;2;0;132;
202;1;3/5/22;10:31;30;1;139;36;30861;1047;1605;10:52;23;688;97;280;15439;350;11:5;37;130;REB;37;204;4136;0;11:51;4268;0;12;2;0;132;
202;1;3/5/22;12:47;32;1;139;41;70417;473;4718;13:0;25;765;95;322;22567;350;13:20;146;34;DIA;101;32;5676;0;0:0;5764;0;0;0;0;0;
202;1;3/5/22;12:47;32;1;139;41;70417;473;4718;13:0;25;765;95;322;22567;350;13:20;146;34;DIA;101;32;5676;0;0:0;5764;0;13;54;0;0;
202;1;3/5/22;13:2;33;1;139;41;70515;488;4513;13:24;25;768;95;385;22567;385;13:45;35;169;DIA;38;170;5896;0;14:19;5808;44;0;0;0;0;
202;1;3/5/22;13:26;34;1;139;41;70462;481;4510;13:50;25;766;95;369;22567;369;14:5;170;62;DIA;170;62;5852;0;0:0;5852;0;0;0;0;0;
202;1;3/5/22;13:52;35;1;139;41;70019;484;5112;14:9;25;771;95;302;22445;350;14:24;63;201;DIA;63;201;6116;0;0:0;6116;0;0;0;0;0;
202;1;3/5/22;14:11;36;1;139;41;69628;489;4666;14:28;25;759;95;289;22282;350;14:43;202;94;DIA;202;94;5808;44;0:0;5808;44;0;0;0;0;
202;1;3/5/22;14:31;37;1;139;41;70470;499;4581;14:48;26;774;94;265;22567;350;15:2;94;228;DIA;94;229;5940;65492;0:0;5940;44;0;0;0;0;
202;1;3/5/22;14:50;38;1;139;41;70426;487;4437;15:7;26;764;94;285;22567;350;15:22;229;122;DIA;229;122;5896;0;0:0;5896;0;0;0;0;0;
202;1;3/5/22;15:9;39;1;139;41;70155;481;4490;15:26;25;766;95;290;22486;350;15:41;123;16;DIA;123;16;5896;0;0:0;5896;0;0;0;0;0;
202;1;3/5/22;15:28;40;1;139;41;70270;474;4990;15:45;26;768;94;324;22486;350;16:0;17;147;DIA;17;147;5764;0;0:0;5764;0;0;0;0;0;
202;1;3/5/22;15:47;41;1;140;41;70117;479;5049;16:4;25;764;95;332;22445;350;16:18;148;43;DIA;148;43;5852;44;16:52;5940;44;0;0;0;0;
202;1;3/5/22;16:6;42;1;140;41;69909;489;4475;16:23;25;769;95;292;22404;350;16:38;43;163;DIA;43;163;5324;65492;0:0;5324;0;0;0;0;0;
202;1;3/5/22;16:25;43;1;140;41;69995;501;4480;16:42;0;0;0;274;22404;354;16:55;164;59;DIA;164;59;5984;0;0:0;5984;0;0;0;0;0;
202;1;3/5/22;16:44;44;1;140;41;69469;473;4724;16:59;0;0;0;278;22241;381;17:14;60;196;DIA;60;196;6028;0;0:0;6028;0;0;0;0;0;
202;1;3/5/22;17:2;45;1;140;41;70048;485;4484;17:18;0;0;0;309;22445;350;17:34;197;93;DIA;197;93;6028;0;0:0;6028;0;0;0;0;0;
202;1;3/5/22;17:21;46;1;140;41;69955;498;5177;17:38;0;0;0;303;22404;350;17:53;94;231;DIA;94;231;6072;0;0:0;6072;0;0;0;0;0;
202;1;3/5/22;17:40;47;1;140;41;70652;509;4593;17:58;0;0;0;311;22608;350;18:13;232;130;DIA;232;130;6072;44;0:0;6072;44;0;0;0;0;
202;1;3/5/22;18:0;48;1;140;41;69983;563;4549;18:17;0;0;0;335;22404;350;18:33;130;33;DIA;130;33;6336;65492;0:0;6336;0;0;0;0;0;
202;1;3/5/22;18:20;49;1;140;41;69803;627;4607;18:37;0;0;0;401;22364;401;18:53;34;170;DIA;34;170;6028;0;0:0;6028;0;0;0;0;0;
202;1;3/5/22;18:39;50;1;140;41;70046;525;4483;18:57;0;0;0;420;22445;420;19:13;171;59;DIA;171;59;5676;0;0:0;5676;0;0;0;0;0;
202;1;3/5/22;18:59;51;1;140;41;70255;485;4497;19:17;0;0;0;363;22486;363;19:31;60;194;DIA;60;194;5940;0;0:0;5940;0;0;0;0;0;
202;1;3/5/22;19:19;52;1;140;41;70135;486;4559;19:35;0;0;0;327;22445;350;19:50;195;88;DIA;195;88;5896;0;0:0;5896;0;0;0;0;0;
202;1;3/5/22;19:37;53;1;140;41;70095;555;4557;19:54;0;0;0;324;22445;350;20:9;89;220;DIA;89;220;5808;0;0:0;5808;0;0;0;0;0;
202;1;3/5/22;19:57;54;1;140;41;69867;519;4751;20:13;0;0;0;325;22364;350;20:28;221;117;DIA;221;117;5984;44;0:0;5984;44;0;0;0;0;
202;1;3/5/22;20:16;55;1;140;41;70148;502;4560;20:32;0;0;0;357;22486;357;20:48;117;16;DIA;117;16;6116;0;0:0;6116;44;0;0;0;0;
202;1;3/5/22;20:34;56;1;140;41;70672;494;4524;20:52;0;0;0;383;22649;383;21:7;16;148;DIA;16;149;5852;65492;0:0;5852;44;0;0;0;0;
202;1;3/5/22;20:54;57;1;140;41;70529;484;4585;21:12;0;0;0;348;22608;350;21:26;149;48;DIA;149;49;6160;0;0:0;6160;44;0;0;0;0;
202;1;3/5/22;21:14;58;1;140;41;70091;499;4486;21:31;0;0;0;332;22445;350;21:46;49;184;DIA;49;184;5984;0;0:0;5984;0;0;0;0;0;
202;1;3/5/22;21:33;59;1;140;41;70190;482;5054;21:51;0;0;0;334;22486;350;22:6;185;83;DIA;185;83;6116;0;0:0;6116;0;0;0;0;0;
202;1;3/5/22;21:53;60;1;140;41;69756;523;5023;22:10;0;0;0;366;22323;366;22:25;84;219;DIA;84;219;5984;0;0:0;5984;0;0;0;0;0;
202;1;3/5/22;22:12;61;1;140;41;70470;484;4440;22:30;0;0;0;330;22567;350;22:45;220;121;DIA;220;121;6248;0;0:0;6248;0;0;0;0;0;
202;1;3/5/22;22:32;62;1;140;41;70196;612;4563;22:49;0;0;0;363;22486;363;23:6;122;17;DIA;122;17;5984;0;0:0;5984;0;0;0;0;0;
202;1;3/5/22;22:51;63;1;140;41;70455;527;4510;23:11;0;0;0;323;22567;350;23:26;18;161;DIA;18;161;6336;0;0:0;6336;0;0;0;0;0;
