TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;24/9/22;22:33;64;14;169;54;53619;611;4504;22:52;0;0;0;541;26816;593;23:9;39;151;DIP;39;151;4972;0;0:10;4972;0;0;10;0;
202;14;24/9/22;22:54;65;14;169;54;53619;625;4451;23:11;0;0;0;529;26816;592;23:29;152;25;DIP;152;25;4972;0;0:30;4972;0;0;30;0;
202;14;24/9/22;23:14;66;14;169;54;53630;613;4398;23:31;0;0;0;545;26816;575;23:49;26;146;DIP;26;146;5324;0;0:53;5324;0;0;53;0;
202;14;24/9/22;23:34;67;14;169;54;53674;621;4402;23:51;0;0;0;541;26844;617;0:10;147;19;DIP;147;19;4928;0;1:14;4928;0;1;14;0;
202;14;25/9/22;0:15;1;14;169;54;53573;616;4501;0:32;0;0;0;543;26788;625;0:49;125;231;DIP;125;231;4708;0;1:55;4708;0;1;55;0;
202;14;25/9/22;0:34;2;14;169;54;53644;634;4453;0:52;0;0;0;523;26825;607;1:10;232;107;DIP;232;107;5060;0;2:17;5060;0;2;17;0;
202;14;25/9/22;0:54;3;14;169;54;53547;626;4499;1:12;0;0;0;538;26778;626;1:32;108;214;DIP;108;214;4708;0;2:38;4708;0;2;38;0;
202;14;25/9/22;1:15;4;14;169;54;53618;618;4397;1:34;0;0;0;605;26816;605;1:53;215;86;DIP;215;86;4884;0;2:59;4884;0;2;59;0;
202;14;25/9/22;1:37;5;14;169;54;53564;612;4500;1:55;0;0;0;623;26788;625;2:14;87;193;DIP;87;193;4708;0;3:20;4708;0;3;20;0;
202;14;25/9/22;1:58;6;14;169;54;53638;619;4399;2:16;0;0;0;594;26825;625;2:35;194;59;DIP;194;59;4620;0;3:40;4620;0;3;40;0;
202;14;25/9/22;2:19;7;14;169;54;53642;615;4399;2:37;0;0;0;604;26825;607;2:55;60;171;DIP;60;171;4928;0;4:2;4928;0;4;1;0;
202;14;25/9/22;2:40;8;14;169;54;53519;614;4496;2:57;0;0;0;625;26759;700;3:16;172;40;DIP;172;40;4752;0;4:22;4752;0;4;22;0;
202;14;25/9/22;3:0;9;14;169;54;53517;604;4442;3:19;0;0;0;615;26759;629;3:37;41;147;DIP;41;147;4664;44;4:43;4664;44;4;43;0;
202;14;25/9/22;3:21;10;14;169;54;53529;608;4497;3:40;0;0;0;644;26769;644;3:58;147;14;DIP;147;14;4708;0;5:3;4708;0;5;3;0;
202;14;25/9/22;3:42;11;14;169;54;53592;612;4449;4:0;0;0;0;676;26797;676;4:18;15;124;DIP;15;124;4840;0;5:25;4840;0;5;24;0;
202;14;25/9/22;4:2;12;14;169;54;53718;607;4405;4:21;0;0;0;656;26863;656;4:39;125;234;DIP;125;234;4840;0;5:50;4840;0;5;50;0;
202;14;25/9/22;4:23;13;14;169;54;53514;606;4442;4:42;0;0;0;705;26759;705;5:1;235;103;DIP;235;103;4752;0;6:11;4752;0;6;11;0;
202;14;25/9/22;4:23;13;14;169;54;53514;606;4442;4:42;0;0;0;705;26759;705;5:1;235;103;DIP;235;103;4752;0;6:11;4752;0;6;11;0;
202;14;25/9/22;4:23;13;14;169;54;53514;606;4442;4:42;0;0;0;705;26759;705;5:1;235;103;DIP;235;103;4752;0;6:11;4752;0;6;11;0;
202;14;25/9/22;4:23;13;14;169;54;53514;606;4442;4:42;0;0;0;705;26759;705;5:1;235;103;DIP;235;103;4752;0;6:11;4752;0;6;11;0;
202;14;25/9/22;4:23;13;14;169;54;53514;606;4442;4:42;0;0;0;705;26759;705;5:1;235;103;DIP;235;103;4752;0;6:11;4752;0;6;11;0;
202;14;25/9/22;4:23;13;14;169;54;53514;606;4442;4:42;0;0;0;705;26759;705;5:1;235;103;DIP;235;103;4752;0;6:11;4752;0;6;11;0;
202;14;25/9/22;4:44;14;14;169;54;53603;603;4503;5:3;0;0;0;708;26806;708;5:21;104;108;DIP;104;108;5280;1188;8:54;5368;1188;8;54;0;
202;14;25/9/22;4:44;14;14;169;54;53603;603;4503;5:3;0;0;0;708;26806;708;5:21;104;108;DIP;104;108;5280;1188;8:54;5368;1188;8;54;0;
202;14;25/9/22;5:5;15;14;169;54;53637;603;4399;5:24;0;0;0;939;26825;939;8:29;219;58;DIP;222;58;3432;0;9:27;3344;0;9;27;0;
202;14;25/9/22;5:26;16;14;169;54;53410;609;4380;8:32;0;0;0;682;26712;682;8:46;59;164;DIP;59;164;4664;0;9:46;4664;0;9;46;0;
202;14;25/9/22;8:37;17;14;169;54;53615;599;4397;8:52;0;0;0;631;26816;631;9:5;165;29;DIP;165;29;4576;0;10:4;4576;0;10;4;0;
202;14;25/9/22;8:55;18;14;169;54;53626;605;4451;9:9;0;0;0;631;26816;631;9:23;30;136;DIP;30;136;4708;0;10:24;4708;0;10;24;0;
202;14;25/9/22;9:12;19;14;169;54;53595;614;4502;9:27;0;0;0;649;26797;649;9:42;137;1;DIP;137;1;4576;0;10:43;4576;0;10;43;0;
202;14;25/9/22;9:29;20;14;169;54;53772;603;4410;9:44;0;0;0;642;26891;642;10:0;2;99;DIP;2;99;4312;0;11:1;4312;0;11;1;0;
202;14;25/9/22;9:47;21;14;169;54;53598;598;4556;10:3;0;0;0;573;26806;573;10:18;100;202;DIP;100;202;4532;0;11:20;4532;0;11;20;0;
202;14;25/9/22;10:5;22;14;169;54;53616;597;4451;10:20;0;0;0;517;26816;556;10:37;203;72;DIP;203;72;4796;0;11:42;4796;0;11;42;0;
202;14;25/9/22;10:23;23;14;169;54;53650;595;4507;10:39;0;0;0;473;26825;640;10:57;73;170;DIP;73;170;4312;0;12:1;4312;0;12;1;0;
202;14;25/9/22;10:42;24;14;169;54;53648;602;4453;10:59;0;0;0;467;26825;556;11:15;171;24;DIP;171;24;4092;0;12:18;4092;0;12;18;0;
202;14;25/9/22;11:2;25;14;169;54;53772;600;4410;11:17;0;0;0;473;26891;483;11:32;25;137;DIP;25;137;4972;0;12:39;4972;0;12;39;0;
202;14;25/9/22;11:2;25;14;169;54;53772;600;4410;11:17;0;0;0;473;26891;483;11:32;25;137;DIP;25;137;4972;0;12:39;4972;0;12;39;0;
202;14;25/9/22;11:20;26;14;169;54;53666;591;4508;11:35;0;0;0;577;26835;577;11:56;138;3;DIP;138;3;4620;0;12:59;4620;0;12;59;0;
202;14;25/9/22;11:37;27;14;169;54;53724;591;4460;11:58;0;0;0;521;26863;563;12:15;4;110;DIP;4;110;4708;0;13:18;4708;0;13;18;0;
202;14;25/9/22;12:1;28;14;169;54;53783;597;4411;12:18;0;0;0;507;26891;617;12:35;111;208;DIP;111;208;4312;0;13:36;4312;0;13;36;0;
202;14;25/9/22;12:1;28;14;169;54;53783;597;4411;12:18;0;0;0;507;26891;617;12:35;111;208;DIP;111;208;4312;0;13:36;4312;0;13;36;0;
202;14;25/9/22;12:20;29;14;169;54;53822;608;4414;12:37;0;0;0;513;26919;553;12:53;209;77;DIP;209;77;4708;0;13:56;4752;0;13;56;0;
202;14;25/9/22;12:40;30;14;169;54;53921;609;4422;12:55;0;0;0;442;26966;615;13:13;78;180;DIP;78;180;4532;0;14:15;4532;0;14;15;0;
202;14;25/9/22;12:58;31;14;169;54;53697;619;4457;13:16;0;0;0;467;26853;596;13:32;181;44;DIP;181;44;4532;0;14:34;4532;0;14;34;0;
202;14;25/9/22;13:18;32;14;169;54;53650;603;4454;13:35;0;0;0;533;26825;576;13:51;45;152;DIP;45;152;4752;0;14:54;4752;0;14;54;0;
202;14;25/9/22;13:37;33;14;169;54;53854;599;4417;13:54;0;0;0;521;26929;573;14:11;153;21;DIP;153;21;4752;0;15:14;4752;0;15;14;0;
202;14;25/9/22;13:56;34;14;169;54;53799;615;4412;14:13;0;0;0;473;26900;629;14:31;22;121;DIP;22;121;4400;0;15:32;4400;0;15;32;0;
202;14;25/9/22;14:16;35;14;169;54;53736;601;4407;14:33;0;0;0;472;26872;571;14:49;122;229;DIP;122;229;4752;0;15:52;4752;0;15;52;0;
202;14;25/9/22;14:36;36;14;169;54;53787;626;4411;14:52;0;0;0;478;26900;609;15:9;230;98;DIP;230;98;4752;0;16:13;4752;0;16;13;0;
202;14;25/9/22;14:54;37;14;169;54;53828;615;4414;15:12;0;0;0;508;26919;630;15:29;99;204;DIP;99;204;4664;0;16:35;4664;0;16;34;0;
202;14;25/9/22;15:14;38;14;169;54;53586;606;4448;15:31;0;0;0;485;26797;629;15:49;205;65;DIP;205;65;4400;0;16:55;4400;0;16;55;0;
202;14;25/9/22;15:34;39;14;169;54;53723;629;4406;15:51;0;0;0;504;26863;602;16:8;66;157;DIP;66;157;4048;0;17:13;4048;0;17;13;0;
202;14;25/9/22;15:53;40;14;169;54;53596;605;4556;16:10;0;0;0;552;26806;615;16:26;158;25;DIP;158;25;4708;0;17:35;4708;0;17;34;0;
202;14;25/9/22;16:12;41;14;169;54;53764;607;4409;16:29;0;0;0;566;26882;635;16:48;26;138;DIP;26;138;4972;0;17:57;4972;0;17;57;0;
202;14;25/9/22;16:31;42;14;169;54;53834;616;4469;16:50;0;0;0;470;26919;593;17:10;139;7;DIP;139;7;4752;0;18:19;4752;0;18;19;0;
202;14;25/9/22;16:53;43;14;169;54;53610;601;4504;17:13;0;0;0;501;26806;607;17:32;8;105;DIP;8;105;4312;0;18:39;4312;0;18;38;0;
202;14;25/9/22;17:15;44;14;169;54;53658;603;4508;17:34;0;0;0;506;26835;603;17:52;106;211;DIP;106;211;4664;0;19:0;4664;0;19;0;0;
202;14;25/9/22;17:37;45;14;169;54;53552;602;4445;17:54;0;0;0;470;26778;628;18:13;212;79;DIP;212;79;4664;44;19:21;4708;0;19;21;0;
202;14;25/9/22;17:57;46;14;169;54;53650;601;4453;18:15;0;0;0;533;26825;605;18:34;79;186;DIP;80;186;4752;0;19:44;4708;0;19;44;0;
202;14;25/9/22;18:18;47;14;169;54;53674;601;4402;18:37;0;0;0;518;26844;598;18:56;187;53;DIP;187;53;4664;0;20:5;4664;0;20;5;0;
202;14;25/9/22;18:39;48;14;169;54;53639;601;4453;18:58;0;0;0;451;26825;595;19:17;54;154;DIP;54;154;4400;44;20:26;4268;44;20;25;0;
