TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;16/7/22;22:29;64;14;159;55;48203;541;3953;22:46;0;0;0;376;24109;376;23:2;45;127;DIZ;45;127;3652;0;0:11;3652;0;0;10;0;
202;14;16/7/22;22:48;65;14;159;55;48186;538;3952;23:4;0;0;0;360;24100;360;23:20;128;213;DIZ;128;213;3784;0;0:29;3784;0;0;29;0;
202;14;16/7/22;23:6;66;14;159;55;48304;541;3913;23:22;0;0;0;364;24157;396;23:38;214;58;DIZ;214;58;3696;0;0:48;3696;0;0;47;0;
202;14;16/7/22;23:24;67;14;159;55;48168;542;3950;23:40;0;0;0;373;24090;445;23:57;59;143;DIZ;59;143;3740;0;1:6;3740;0;1;6;0;
202;14;17/7/22;0:1;1;14;159;55;48303;549;3913;0:17;0;0;0;378;24157;419;0:33;227;76;DIZ;227;76;3916;0;1:44;3916;0;1;43;0;
202;14;17/7/22;0:19;2;14;159;55;48199;542;3905;0:35;0;0;0;411;24100;411;0:53;77;156;DIZ;77;156;3520;0;2:6;3520;0;2;6;0;
202;14;17/7/22;0:38;3;14;159;55;48442;545;3924;0:55;0;0;0;438;24225;438;1:10;157;7;DIZ;157;7;3960;0;2:26;3960;0;2;26;0;
202;14;17/7/22;0:57;4;14;159;55;48098;545;3945;1:12;0;0;0;436;24052;436;1:30;8;92;DIZ;8;92;3740;0;2:45;3740;0;2;44;0;
202;14;17/7/22;0:57;4;14;159;55;48098;545;3945;1:12;0;0;0;436;24052;436;1:30;8;92;DIZ;8;92;3740;0;2:45;3740;0;2;44;0;
202;14;17/7/22;0:57;4;14;159;55;48098;545;3945;1:12;0;0;0;436;24052;436;1:30;8;92;DIZ;8;92;3740;0;2:45;3740;0;2;44;0;
202;14;17/7/22;1:14;5;14;159;55;48396;543;3921;1:32;0;0;0;446;24205;446;1:48;93;175;DIZ;93;175;3564;0;3:3;3520;0;3;2;0;
202;14;17/7/22;1:34;6;14;159;55;48208;553;3905;1:50;0;0;0;402;24109;424;2:12;176;21;DIZ;176;21;3740;0;3:21;3740;0;3;21;0;
202;14;17/7/22;1:52;7;14;159;55;48263;546;3910;2:14;0;0;0;434;24138;434;2:30;22;106;DIZ;22;106;3740;0;3:40;3740;0;3;39;0;
202;14;17/7/22;2:16;8;14;159;55;48129;548;3947;2:32;0;0;0;465;24071;469;2:49;107;197;DIZ;107;197;4004;0;3:59;4004;0;3;59;0;
202;14;17/7/22;2:34;9;14;159;55;48180;548;4000;2:51;0;0;0;466;24090;466;3:8;198;43;DIZ;198;43;3740;0;4:18;3740;0;4;18;0;
202;14;17/7/22;2:53;10;14;159;55;48140;549;3948;3:10;0;0;0;455;24071;455;3:27;44;125;DIZ;44;125;3608;0;4:36;3608;0;4;35;0;
202;14;17/7/22;3:13;11;14;159;55;48251;543;3909;3:29;0;0;0;425;24129;425;3:45;126;218;DIZ;126;218;4092;0;4:56;4092;0;4;56;0;
202;14;17/7/22;3:31;12;14;159;55;48228;545;3907;3:47;0;0;0;461;24119;461;4:5;219;59;DIZ;219;59;3520;0;5:13;3520;0;5;13;0;
202;14;17/7/22;3:49;13;14;159;55;48248;544;3957;4:7;0;0;0;485;24129;485;4:22;60;145;DIZ;60;145;3740;44;5:32;3740;44;5;32;0;
202;14;17/7/22;4:9;14;14;159;55;48229;543;3955;4:24;0;0;0;425;24119;425;4:41;145;227;DIZ;145;227;3652;0;5:50;3652;0;5;50;0;
202;14;17/7/22;4:27;15;14;159;55;48378;535;3919;4:43;0;0;0;463;24196;463;4:59;228;76;DIZ;228;76;3872;0;6:9;3872;0;6;9;0;
202;14;17/7/22;4:45;16;14;159;55;48286;548;3912;5:1;0;0;0;482;24148;482;5:18;77;164;DIZ;77;164;3872;0;6:28;3872;0;6;28;0;
202;14;17/7/22;5:3;17;14;159;55;48229;544;3907;5:20;0;0;0;518;24119;518;5:37;165;8;DIZ;165;8;3652;0;6:46;3652;0;6;46;0;
202;14;17/7/22;5:22;18;14;159;55;48312;548;3914;5:39;0;0;0;507;24157;507;5:55;9;91;DIZ;9;91;3652;0;7:4;3652;0;7;4;0;
202;14;17/7/22;5:42;19;14;159;55;48195;543;3952;5:57;0;0;0;515;24100;515;6:13;92;174;DIZ;92;174;3652;0;7:22;3652;0;7;22;0;
202;14;17/7/22;6:0;20;14;159;55;48258;546;3909;6:15;0;0;0;495;24129;495;6:31;175;19;DIZ;175;19;3696;0;7:41;3696;0;7;40;0;
202;14;17/7/22;6:36;22;14;159;55;48150;541;3949;6:52;0;0;0;461;24080;461;7:8;103;191;DIZ;103;191;3916;0;8:18;3916;0;8;18;0;
202;14;17/7/22;6:54;23;14;159;55;48207;549;3953;7:10;0;0;0;475;24109;475;7:27;192;39;DIZ;192;39;3828;0;8:37;3828;0;8;37;0;
202;14;17/7/22;7:12;24;14;159;55;48286;547;3960;7:29;0;0;0;517;24148;517;7:46;40;121;DIZ;40;121;3608;0;8:55;3608;0;8;55;0;
202;14;17/7/22;7:31;25;14;159;55;48271;548;3911;7:48;0;0;0;512;24138;512;8:4;122;213;DIZ;122;213;4004;44;9:15;4004;44;9;14;0;
202;14;17/7/22;7:50;26;14;159;55;48186;560;3952;8:6;0;0;0;555;24100;555;8:24;213;58;DIZ;213;58;3740;0;9:33;3740;0;9;33;0;
202;14;17/7/22;8:8;27;14;159;55;48160;548;3902;8:26;0;0;0;535;24080;535;8:42;59;145;DIZ;59;145;3828;0;9:52;3828;0;9;52;0;
202;14;17/7/22;8:28;28;14;159;55;48397;552;3921;8:44;0;0;0;532;24205;532;9:1;146;230;DIZ;146;230;3740;0;10:10;3740;0;10;10;0;
202;14;17/7/22;8:46;29;14;159;55;48280;557;3959;9:3;0;0;0;511;24148;511;9:19;231;82;DIZ;231;82;4004;0;10:30;4004;0;10;30;0;
202;14;17/7/22;9:5;30;14;159;55;48296;547;3961;9:21;0;0;0;573;24148;573;9:39;83;154;DIZ;83;154;3168;0;10:46;3168;0;10;46;0;
202;14;17/7/22;9:24;31;14;159;55;48220;554;3906;9:41;0;0;0;478;24119;493;9:55;155;12;DIZ;155;12;4268;0;11:7;4268;0;11;7;0;
202;14;17/7/22;9:44;32;14;159;55;48240;561;3956;9:57;0;0;0;563;24129;563;10:16;13;90;DIZ;13;90;3432;0;11:25;3432;0;11;25;0;
202;14;17/7/22;9:59;33;14;159;55;48329;552;3915;10:18;0;0;0;480;24167;480;10:33;91;181;DIZ;91;181;4004;0;11:46;4004;0;11;45;0;
202;14;17/7/22;10:20;34;14;159;55;48138;558;3948;10:35;0;0;0;479;24071;479;10:53;182;26;DIZ;182;26;3696;0;12:5;3696;0;12;4;0;
202;14;17/7/22;10:37;35;14;159;55;48213;556;3954;10:55;0;0;0;498;24109;498;11:12;27;117;DIZ;27;117;4004;0;12:25;4004;0;12;25;0;
202;14;17/7/22;10:57;36;14;159;55;48290;558;3912;11:14;0;0;0;515;24148;515;11:32;118;203;DIZ;118;203;3784;0;12:45;3784;0;12;44;0;
202;14;17/7/22;11:16;37;14;159;55;48179;557;3951;11:34;0;0;0;538;24090;538;11:52;204;51;DIZ;204;51;3828;0;13:4;3828;0;13;4;0;
202;14;17/7/22;11:37;38;14;159;55;48001;556;3985;11:54;0;0;0;494;24004;494;12:11;52;136;DIZ;52;136;3740;0;13:23;3740;0;13;23;0;
202;14;17/7/22;11:56;39;14;159;55;48196;563;3953;12:13;0;0;0;476;24100;476;12:30;137;220;DIZ;137;220;3696;0;13:42;3696;0;13;42;0;
202;14;17/7/22;12:16;40;14;159;55;48158;552;3950;12:32;0;0;0;525;24080;525;12:49;221;66;DIZ;221;66;3696;44;14:1;3696;44;14;1;0;
202;14;17/7/22;12:35;41;14;159;55;48190;553;3952;12:51;0;0;0;486;24100;486;13:8;66;150;DIZ;66;150;3740;0;14:20;3740;0;14;20;0;
202;14;17/7/22;12:54;42;14;159;55;48210;551;3954;13:10;0;0;0;468;24109;468;13:28;151;232;DIZ;151;232;3608;0;14:39;3608;0;14;39;0;
202;14;17/7/22;13:13;43;14;159;55;48296;547;3912;13:30;0;0;0;441;24148;441;13:46;233;75;DIZ;233;75;3608;0;14:57;3608;0;14;57;0;
202;14;17/7/22;13:32;44;14;159;55;48321;548;3915;13:48;0;0;0;440;24167;463;14:5;76;161;DIZ;76;161;3784;0;15:17;3784;0;15;17;0;
202;14;17/7/22;13:51;45;14;159;55;48204;549;3953;14:7;0;0;0;425;24109;425;14:24;162;9;DIZ;162;9;3828;0;15:37;3828;0;15;36;0;
202;14;17/7/22;14:9;46;14;159;55;48243;544;4005;14:26;0;0;0;420;24129;420;14:44;10;90;DIZ;10;90;3564;0;15:55;3564;0;15;55;0;
202;14;17/7/22;14:28;47;14;159;55;48464;542;3926;14:46;0;0;0;455;24234;455;15:2;91;174;DIZ;91;174;3696;0;16:14;3696;0;16;14;0;
202;14;17/7/22;14:48;48;14;159;55;48277;546;3959;15:4;0;0;0;440;24138;440;15:21;175;20;DIZ;175;20;3740;0;16:34;3740;0;16;33;0;
202;14;17/7/22;15:6;49;14;159;55;48283;546;3911;15:23;0;0;0;447;24148;447;15:40;21;107;DIZ;21;107;3828;0;16:53;3828;0;16;53;0;
202;14;17/7/22;15:25;50;14;159;55;48355;546;3966;15:42;0;0;0;433;24177;433;16:0;108;201;DIZ;108;213;4136;0;17:15;4664;0;17;17;0;
202;14;17/7/22;16:42;51;14;159;55;48590;539;3936;16:56;0;0;0;346;24302;346;17:28;18;78;DIZ;18;78;2640;44;18:35;2640;44;18;35;0;
202;14;17/7/22;16:59;52;14;159;55;48415;542;3922;17:30;0;0;0;417;24215;417;17:42;78;160;DIZ;78;160;3652;0;18:54;3652;0;18;54;0;
202;14;17/7/22;17:33;53;14;159;55;48128;538;3947;17:45;0;0;0;427;24071;427;18:1;161;3;DIZ;161;3;3564;44;19:12;3564;44;19;12;0;
202;14;17/7/22;17:48;54;14;159;55;48247;548;3957;18:3;0;0;0;391;24129;391;18:19;3;86;DIZ;3;86;3696;0;19:31;3696;0;19;31;0;
202;14;17/7/22;18:5;55;14;159;55;48436;542;3924;18:21;0;0;0;377;24225;377;18:38;87;166;DIZ;87;166;3520;0;19:49;3520;0;19;49;0;
202;14;17/7/22;18:24;56;14;159;55;48319;542;3963;18:40;0;0;0;370;24167;380;18:56;167;7;DIZ;167;7;3520;0;20:7;3520;0;20;7;0;
