TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;18/7/22;22:30;63;14;159;54;48039;559;3940;22:46;0;0;0;522;24023;627;23:4;157;13;DIP;157;13;4224;0;0:16;4224;0;0;16;0;
202;14;18/7/22;22:49;64;14;159;54;48204;559;3905;23:6;0;0;0;538;24109;652;23:25;14;99;DIP;14;99;3784;0;0:35;3784;0;0;35;0;
202;14;18/7/22;23:9;65;14;159;54;48053;561;3989;23:27;0;0;0;465;24032;605;23:44;100;201;DIP;100;201;4488;0;0:57;4488;0;0;57;0;
202;14;18/7/22;23:29;66;14;159;54;48057;555;3941;23:46;0;0;0;460;24032;589;0:6;202;54;DIP;202;54;4048;0;1:17;4048;0;1;17;0;
202;14;19/7/22;1:37;1;14;159;54;48174;573;3903;1:51;0;0;0;567;24090;567;2:18;228;54;DIP;228;54;2904;0;3:24;2904;0;3;23;0;
202;14;19/7/22;1:53;2;14;159;54;48263;561;3958;2:20;0;0;0;562;24138;645;2:33;55;144;DIP;55;144;3960;0;3:43;3960;0;3;43;0;
202;14;19/7/22;2:22;3;14;159;54;48033;556;3939;2:35;0;0;0;586;24023;709;2:52;145;236;DIP;145;236;4048;0;4:3;4048;0;4;3;0;
202;14;19/7/22;2:38;4;14;159;54;48154;559;3949;2:54;0;0;0;535;24080;759;3:12;237;91;DIP;237;91;4136;0;4:24;4136;0;4;24;0;
202;14;19/7/22;2:57;5;14;159;54;48146;564;3948;3:14;0;0;0;497;24080;734;3:33;92;180;DIP;92;180;3916;0;4:45;3916;0;4;45;0;
202;14;19/7/22;3:17;6;14;159;54;48138;570;3948;3:35;0;0;0;500;24071;691;3:52;181;33;DIP;181;33;4048;0;5:7;4048;0;5;6;0;
202;14;19/7/22;3:37;7;14;159;54;48009;560;3937;3:54;0;0;0;511;24004;667;4:12;34;122;DIP;34;122;3916;0;5:27;3916;0;5;26;0;
202;14;19/7/22;3:56;8;14;159;54;48080;564;3943;4:14;0;0;0;572;24042;648;4:33;123;214;DIP;123;214;4048;0;5:47;4048;0;5;47;0;
202;14;19/7/22;4:16;9;14;159;54;48211;561;3906;4:35;0;0;0;615;24109;647;4:54;215;72;DIP;215;72;4268;0;6:9;4268;0;6;9;0;
202;14;19/7/22;4:37;10;14;159;54;48046;565;3940;4:56;0;0;0;672;24023;672;5:16;73;161;DIP;73;161;3916;0;6:29;3916;0;6;29;0;
202;14;19/7/22;4:59;11;14;159;54;48082;559;3943;5:18;0;0;0;563;24042;708;5:36;162;12;DIP;162;12;3960;0;6:50;3960;0;6;49;0;
