TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;19/6/22;22:17;54;14;152;55;69508;714;5700;22:37;0;0;0;655;34756;874;23:0;12;121;DIZ;12;121;4840;0;0:9;4840;0;0;9;0;
202;14;19/6/22;22:17;54;14;152;55;69508;714;5700;22:37;0;0;0;655;34756;874;23:0;12;121;DIZ;12;121;4840;0;0:9;4840;0;0;9;0;
202;14;19/6/22;22:40;55;14;152;55;69538;706;5703;23:3;0;0;0;566;34776;677;23:22;122;8;DIZ;122;8;5104;0;0:34;5544;0;0;34;0;
202;14;19/6/22;23:5;56;14;152;55;69774;699;5722;23:25;0;0;0;605;34891;814;23:47;9;120;DIZ;9;120;4928;0;0:57;4928;0;0;57;0;
202;14;19/6/22;23:5;56;14;152;55;69774;699;5722;23:25;0;0;0;605;34891;814;23:47;9;120;DIZ;9;120;4928;0;0:57;4928;0;0;57;0;
202;14;19/6/22;23:28;57;14;152;55;69606;702;5778;23:50;0;0;0;599;34805;673;0:10;121;9;DIZ;121;9;5192;0;1:22;5632;0;1;22;0;
202;14;20/6/22;0:16;1;14;152;55;69463;715;5696;0:38;0;0;0;656;34737;656;1:0;132;13;DIZ;132;13;4884;0;2:11;5324;0;2;11;0;
202;14;20/6/22;0:41;2;14;152;55;69330;716;5755;1:3;0;0;0;690;34670;690;1:24;14;131;DIZ;14;131;5192;0;2:35;5192;0;2;35;0;
202;14;20/6/22;1:6;3;14;152;55;69394;711;5691;1:27;0;0;0;643;34699;643;1:48;132;18;DIZ;132;18;5104;0;3:1;5544;0;3;1;0;
202;14;20/6/22;1:30;4;14;152;55;69388;712;5690;1:51;0;0;0;725;34699;725;2:13;19;140;DIZ;19;140;5368;0;3:25;5368;0;3;25;0;
