TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;18/4/22;22:31;58;14;90;40;65750;701;4011;22:49;16;928;44;330;15125;351;23:7;198;73;DIX;198;73;5060;0;0:8;5016;0;0;8;0;
202;14;18/4/22;22:51;59;14;90;40;67043;714;4090;23:9;17;946;43;325;15422;356;23:27;74;193;DIX;74;193;5280;0;0:30;5280;0;0;29;0;
202;14;18/4/22;23:12;60;14;90;40;65983;719;4025;23:30;16;930;44;321;15182;395;23:48;194;66;DIX;194;66;4928;0;0:49;4884;0;0;49;0;
202;14;18/4/22;23:32;61;14;90;40;66644;740;4066;23:51;16;941;44;328;15336;362;0:8;67;188;DIX;67;188;5368;0;1:11;5368;0;1;11;0;
202;14;19/4/22;0:13;1;14;90;40;66522;714;4058;0:32;17;936;43;333;15307;402;0:50;68;181;DIX;68;181;5016;0;1:51;5016;0;1;51;0;
202;14;19/4/22;0:34;2;14;90;40;65942;715;4023;0:53;16;931;44;337;15173;372;1:10;182;60;DIX;182;60;5192;0;2:12;5148;0;2;12;0;
202;14;19/4/22;0:55;3;14;90;40;66697;729;4069;1:13;17;944;43;390;15346;403;1:31;61;180;DIX;61;180;5280;0;2:33;5280;0;2;33;0;
202;14;19/4/22;1:15;4;14;90;40;65703;726;4008;1:34;16;930;44;426;15115;426;1:52;181;55;DIX;181;55;5016;0;2:53;4972;0;2;53;0;
202;14;19/4/22;1:36;5;14;90;40;65968;737;4025;1:55;16;929;44;449;15173;449;2:12;56;176;DIX;56;176;5280;44;3:14;5280;44;3;14;0;
202;14;19/4/22;1:57;6;14;90;40;66191;719;4038;2:15;17;934;43;464;15230;464;2:33;176;46;DIX;176;46;4840;0;3:34;4796;0;3;34;0;
202;14;19/4/22;2:17;7;14;90;40;66466;721;4055;2:36;16;934;44;392;15288;461;2:53;47;160;DIX;47;160;5016;0;3:55;5016;0;3;54;0;
202;14;19/4/22;2:38;8;14;90;40;65281;725;3983;2:55;16;926;44;360;15019;408;3:13;161;33;DIX;161;33;4928;0;4:17;4884;0;4;17;0;
202;14;19/4/22;2:57;9;14;90;40;65396;710;3924;3:15;16;933;44;348;15048;386;3:32;34;145;DIX;34;145;4928;0;4:39;4928;0;4;39;0;
202;14;19/4/22;3:17;10;14;90;40;65908;708;4021;3:35;17;931;43;351;15163;423;3:52;146;20;DIX;146;20;5016;0;5:2;5016;0;5;2;0;
202;14;19/4/22;3:37;11;14;90;40;66426;735;3986;3:55;16;939;44;351;15278;507;4:15;21;128;DIX;21;128;4752;0;5:24;4708;0;5;24;0;
202;14;19/4/22;3:57;12;14;90;40;66220;712;4040;4:18;16;938;44;378;15230;449;4:37;129;238;DIX;129;238;4840;0;5:46;4840;0;5;46;0;
202;14;19/4/22;4:20;13;14;90;40;65924;709;4022;4:39;17;931;43;374;15163;423;4:59;239;113;DIX;239;113;5016;0;6:9;4972;0;6;9;0;
202;14;19/4/22;4:41;14;14;90;40;65340;706;3986;5:2;17;925;43;381;15028;560;5:22;114;217;DIX;114;217;4576;0;6:30;4576;0;6;30;0;
202;14;19/4/22;5:4;15;14;90;40;65879;691;4019;5:24;16;926;44;361;15153;389;5:43;218;88;DIX;218;88;4840;0;6:52;4796;0;6;52;0;
202;14;19/4/22;5:26;16;14;90;40;66211;690;3973;5:45;12;671;48;360;15230;386;6:5;89;191;DIX;89;191;4532;0;7:13;4532;0;7;12;0;
