TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;31/7/22;21:59;36;14;160;54;58313;622;4841;22:24;0;0;0;261;29159;486;22:48;178;57;DIP;178;57;5236;0;0:12;5236;0;0;11;0;
202;14;31/7/22;22:26;37;14;160;54;58155;617;4827;22:51;0;0;0;238;29083;508;23:17;58;173;DIP;58;173;5104;0;0:39;5104;0;0;38;0;
202;14;31/7/22;22:53;38;14;160;54;58287;615;4838;23:19;0;0;0;285;29149;515;23:44;174;48;DIP;174;48;5016;0;1:5;5016;0;1;5;0;
202;14;31/7/22;23:22;39;14;160;54;58380;621;4904;23:47;0;0;0;239;29196;517;0:11;49;160;DIP;49;160;4928;0;1:32;4928;0;1;31;0;
202;14;1/8/22;0:16;1;14;160;54;58409;610;4848;0:39;0;0;0;271;29206;508;1:3;34;145;DIP;34;145;4928;0;2:24;4928;0;2;24;0;
202;14;1/8/22;0:42;2;14;160;54;58504;619;4798;1:6;0;0;0;269;29253;509;1:29;146;18;DIP;146;18;4928;0;2:50;4928;0;2;50;0;
202;14;1/8/22;1:8;3;14;160;54;58494;618;4856;1:32;0;0;0;250;29253;508;1:55;19;126;DIP;19;126;4752;0;3:16;4752;0;3;15;0;
202;14;1/8/22;1:34;4;14;160;54;58594;615;4805;1:58;0;0;0;308;29300;506;2:21;127;3;DIP;127;3;5104;0;3:43;5104;0;3;42;0;
202;14;1/8/22;2:1;5;14;160;54;58565;619;4803;2:23;0;0;0;265;29290;517;2:48;4;115;DIP;4;115;4928;0;4:9;4928;0;4;9;0;
202;14;1/8/22;2:26;6;14;160;54;58494;623;4856;2:51;0;0;0;267;29253;521;3:14;116;227;DIP;116;227;4928;0;4:35;4928;0;4;35;0;
202;14;1/8/22;2:53;7;14;160;54;58686;623;4813;3:17;0;0;0;267;29347;550;3:40;228;98;DIP;228;98;4840;0;5:1;4840;0;5;1;0;
202;14;1/8/22;3:19;8;14;160;54;58545;626;4801;3:43;0;0;0;254;29272;505;4:6;99;214;DIP;99;214;5104;0;5:28;5104;0;5;28;0;
202;14;1/8/22;3:45;9;14;160;54;58551;624;4802;4:9;0;0;0;247;29281;557;4:33;215;83;DIP;215;83;4752;0;5:53;4752;0;5;53;0;
