TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;29/6/22;22:6;14;14;159;54;63780;641;5167;22:30;0;0;0;451;31893;683;22:53;160;44;DIP;160;44;5016;0;0:11;5456;0;0;11;0;
202;14;29/6/22;22:33;15;14;159;54;63727;642;5162;22:56;0;0;0;367;31864;624;23:20;45;161;DIP;45;166;5148;0;0:37;5368;0;0;38;0;
202;14;29/6/22;22:58;16;14;159;54;63638;652;5219;23:23;0;0;0;419;31826;602;23:47;172;49;DIP;167;49;5148;0;1:4;5368;0;1;4;0;
202;14;29/6/22;23:25;17;14;159;54;63854;649;5173;23:49;0;0;0;452;31931;475;0:13;50;161;DIP;50;169;4928;0;1:29;5280;0;1;30;0;
202;14;30/6/22;0:19;1;14;159;54;63671;651;5158;0:42;0;0;0;478;31835;478;1:7;57;182;DIP;57;182;5104;0;2:25;5544;0;2;25;0;
202;14;30/6/22;0:45;2;14;159;54;63630;643;5218;1:9;0;0;0;433;31816;524;1:34;183;67;DIP;183;67;5412;44;2:52;5412;44;2;52;0;
202;14;30/6/22;0:45;2;14;159;54;63630;643;5218;1:9;0;0;0;433;31816;524;1:34;183;67;DIP;183;67;5412;44;2:52;5412;44;2;52;0;
202;14;30/6/22;1:12;3;14;159;54;63612;653;5217;1:37;0;0;0;543;31806;543;2:1;67;185;DIP;67;185;4796;0;3:18;5236;0;3;18;0;
202;14;30/6/22;1:39;4;14;159;54;63580;647;5214;2:4;0;0;0;467;31797;499;2:27;186;69;DIP;186;69;5412;0;3:45;5412;0;3;44;0;
202;14;30/6/22;1:39;4;14;159;54;63580;647;5214;2:4;0;0;0;467;31797;499;2:27;186;69;DIP;186;69;5412;0;3:45;5412;0;3;44;0;
202;14;30/6/22;2:6;5;14;159;54;63827;657;5170;2:29;0;0;0;488;31922;488;2:54;70;188;DIP;70;188;4796;0;4:10;5236;0;4;10;0;
202;14;30/6/22;2:32;6;14;159;54;63454;648;5140;2:56;0;0;0;468;31730;499;3:19;189;81;DIP;189;81;5808;0;4:39;5808;0;4;39;0;
202;14;30/6/22;2:32;6;14;159;54;63454;648;5140;2:56;0;0;0;468;31730;499;3:19;189;81;DIP;189;81;5808;0;4:39;5808;0;4;39;0;
202;14;30/6/22;2:59;7;14;159;54;63621;650;5217;3:22;0;0;0;606;31816;606;3:48;82;197;DIP;82;197;4664;0;5:4;5104;0;5;4;0;
202;14;30/6/22;3:25;8;14;159;54;63661;661;5157;3:51;0;0;0;578;31835;578;4:13;198;76;DIP;198;76;5192;0;5:30;5192;0;5;30;0;
202;14;30/6/22;3:25;8;14;159;54;63661;661;5157;3:51;0;0;0;578;31835;578;4:13;198;76;DIP;198;76;5192;0;5:30;5192;0;5;30;0;
202;14;30/6/22;3:53;9;14;159;54;63599;653;5216;4:16;0;0;0;510;31806;522;4:39;77;197;DIP;77;197;4884;0;5:56;5324;0;5;56;0;
202;14;30/6/22;4:19;10;14;159;54;63622;648;5154;4:42;0;0;0;500;31816;500;5:5;198;88;DIP;198;88;5720;0;6:25;5720;0;6;24;0;
202;14;30/6/22;4:19;10;14;159;54;63622;648;5154;4:42;0;0;0;500;31816;500;5:5;198;88;DIP;198;88;5720;0;6:25;5720;0;6;24;0;
202;14;30/6/22;4:19;10;14;159;54;63622;648;5154;4:42;0;0;0;500;31816;500;5:5;198;88;DIP;198;88;5720;0;6:25;5720;0;6;24;0;
202;14;30/6/22;4:19;10;14;159;54;63622;648;5154;4:42;0;0;0;500;31816;500;5:5;198;88;DIP;198;88;5720;0;6:25;5720;0;6;24;0;
202;14;30/6/22;4:19;10;14;159;54;63622;648;5154;4:42;0;0;0;500;31816;500;5:5;198;88;DIP;198;88;5720;0;6:25;5720;0;6;24;0;
202;14;30/6/22;4:19;10;14;159;54;63622;648;5154;4:42;0;0;0;500;31816;500;5:5;198;88;DIP;198;88;5720;0;6:25;5720;0;6;24;0;
202;14;30/6/22;4:19;10;14;159;54;63622;648;5154;4:42;0;0;0;500;31816;500;5:5;198;88;DIP;198;88;5720;0;6:25;5720;0;6;24;0;
202;14;30/6/22;4:19;10;14;159;54;63622;648;5154;4:42;0;0;0;500;31816;500;5:5;198;88;DIP;198;88;5720;0;6:25;5720;0;6;24;0;
202;14;30/6/22;4:44;11;14;159;54;63698;652;5160;5:8;0;0;0;565;31854;565;5:34;89;215;DIP;89;215;5588;1188;18:2;6028;1188;18;2;0;
202;14;30/6/22;16:53;12;14;159;41;69285;712;4573;17:10;21;1181;39;580;22178;580;17:36;48;134;DIA;48;134;3784;44;18:26;3828;0;18;26;0;
202;14;30/6/22;16:53;12;14;159;41;69285;712;4573;17:10;21;1181;39;580;22178;580;17:36;48;134;DIA;48;134;3784;44;18:26;3828;0;18;26;0;
202;14;30/6/22;17:12;13;14;159;41;68934;699;4550;17:38;21;1168;39;331;22063;350;17:50;134;11;DIA;135;11;4708;0;18:45;5104;0;18;45;0;
202;14;30/6/22;17:41;14;14;159;41;68571;687;4526;17:56;20;1162;40;291;21947;350;18:8;12;116;DIA;12;116;4620;0;19:1;4620;0;19;1;0;
202;14;30/6/22;17:41;14;14;159;41;68571;687;4526;17:56;20;1162;40;291;21947;350;18:8;12;116;DIA;12;116;4620;0;19:1;4620;0;19;1;0;
202;14;30/6/22;17:58;15;14;159;41;68164;695;4499;18:14;19;1158;41;277;21813;350;18:24;117;239;DIA;117;239;4972;0;19:21;5412;0;19;21;0;
202;14;30/6/22;18:17;16;14;159;41;69365;688;4579;18:32;17;975;43;279;22197;350;18:44;1;111;DIA;1;111;4884;0;19:39;4884;0;19;39;0;
202;14;30/6/22;18:17;16;14;159;41;69365;688;4579;18:32;17;975;43;279;22197;350;18:44;1;111;DIA;1;111;4884;0;19:39;4884;0;19;39;0;
202;14;30/6/22;18:35;17;14;159;41;68828;685;4543;18:49;17;967;43;273;22024;350;19:1;112;2;DIA;112;2;5280;0;19:59;5720;0;19;59;0;
202;14;30/6/22;18:52;18;14;159;41;68248;693;4505;19:7;17;956;43;269;21842;350;19:22;3;126;DIA;3;126;5456;0;20:19;5456;0;20;19;0;
202;14;30/6/22;18:52;18;14;159;41;68248;693;4505;19:7;17;956;43;269;21842;350;19:22;3;126;DIA;3;126;5456;0;20:19;5456;0;20;19;0;
202;14;30/6/22;19:10;19;14;159;41;69269;694;4572;19:26;17;972;43;297;22168;350;19:42;127;17;DIA;127;17;5280;0;20:40;5720;0;20;40;0;
202;14;30/6/22;19:28;20;14;159;41;69264;693;4572;19:44;17;975;43;327;22168;350;20:3;18;134;DIA;18;134;5148;0;20:58;5148;0;20;58;0;
202;14;30/6/22;19:28;20;14;159;41;69264;693;4572;19:44;17;975;43;327;22168;350;20:3;18;134;DIA;18;134;5148;0;20:58;5148;0;20;58;0;
202;14;30/6/22;19:47;21;14;159;41;68796;706;4610;20:5;17;964;43;356;22014;356;20:21;135;32;DIA;135;32;5588;0;21:20;6028;0;21;20;0;
202;14;30/6/22;20:7;22;14;159;41;68931;704;4619;20:24;17;974;43;369;22063;369;20:43;33;151;DIA;33;151;5236;0;21:39;5236;0;21;39;0;
202;14;30/6/22;20:7;22;14;159;41;68931;704;4619;20:24;17;974;43;369;22063;369;20:43;33;151;DIA;33;151;5236;0;21:39;5236;0;21;39;0;
202;14;30/6/22;20:26;23;14;159;41;69188;704;4636;20:45;17;972;43;376;22149;376;21:2;152;45;DIA;152;45;5412;0;22:0;5852;0;22;0;0;
202;14;30/6/22;20:48;24;14;159;41;68948;696;4551;21:4;17;970;43;328;22063;350;21:23;46;161;DIA;46;168;5104;0;22:20;5412;0;22;21;0;
202;14;30/6/22;21:7;25;14;159;41;69081;701;4560;21:25;10;485;50;314;22111;350;21:43;172;56;DIA;169;56;5456;0;22:46;5588;0;22;45;0;
202;14;30/6/22;21:7;25;14;159;41;69081;701;4560;21:25;10;485;50;314;22111;350;21:43;172;56;DIA;169;56;5456;0;22:46;5588;0;22;45;0;
202;14;30/6/22;21:28;26;14;159;41;68461;704;4519;21:45;10;476;50;304;21909;350;22:3;57;182;DIA;57;182;5104;0;23:10;5544;0;23;10;0;
202;14;30/6/22;21:47;27;14;159;41;68820;701;4543;22:5;10;484;50;303;22024;459;22:25;183;66;DIA;183;66;5412;0;23:35;5412;0;23;34;0;
202;14;30/6/22;21:47;27;14;159;41;68820;701;4543;22:5;10;484;50;303;22024;459;22:25;183;66;DIA;183;66;5412;0;23:35;5412;0;23;34;0;
