TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;23/5/22;22:23;55;14;138;54;64673;670;5304;22:44;0;0;0;715;32345;715;23:3;190;70;DIP;190;70;5280;0;0:9;5280;0;0;9;0;
202;14;23/5/22;22:23;55;14;138;54;64673;670;5304;22:44;0;0;0;715;32345;715;23:3;190;70;DIP;190;70;5280;0;0:9;5280;0;0;9;0;
202;14;23/5/22;22:46;56;14;138;54;64634;672;5301;23:6;0;0;0;645;32325;661;23:26;71;193;DIP;71;193;5368;0;0:31;5412;0;0;31;0;
202;14;24/5/22;0:35;1;14;138;54;65219;678;5349;0:52;0;0;0;803;32614;803;2:2;32;123;DIP;32;123;4048;0;3:2;4048;0;3;2;0;
202;14;24/5/22;0:35;1;14;138;54;65219;678;5349;0:52;0;0;0;803;32614;803;2:2;32;123;DIP;32;123;4048;0;3:2;4048;0;3;2;0;
202;14;24/5/22;0:55;2;14;138;54;64762;685;5311;2:4;0;0;0;601;32383;732;2:19;124;5;DIP;124;5;5280;0;3:24;5324;0;3;24;0;
202;14;24/5/22;2:7;3;14;138;54;64340;675;5212;2:24;0;0;0;615;32172;681;2:41;6;127;DIP;6;127;5368;0;3:47;5368;0;3;47;0;
202;14;24/5/22;2:7;3;14;138;54;64340;675;5212;2:24;0;0;0;615;32172;681;2:41;6;127;DIP;6;127;5368;0;3:47;5368;0;3;47;0;
202;14;24/5/22;2:27;4;14;138;54;64649;683;5302;2:44;0;0;0;578;32325;689;3:4;128;16;DIP;128;16;5588;0;4:10;5632;0;4;10;0;
202;14;24/5/22;2:47;5;14;138;54;64655;679;5302;3:6;0;0;0;584;32335;585;3:27;17;145;DIP;17;145;5676;0;4:34;5676;0;4;34;0;
202;14;24/5/22;2:47;5;14;138;54;64655;679;5302;3:6;0;0;0;584;32335;585;3:27;17;145;DIP;17;145;5676;0;4:34;5676;0;4;34;0;
202;14;24/5/22;3:9;6;14;138;54;64441;686;5285;3:30;0;0;0;648;32220;648;3:51;146;29;DIP;146;29;5368;0;5:1;5412;0;5;0;0;
202;14;24/5/22;3:32;7;14;138;54;64560;688;5295;3:54;0;0;0;642;32287;642;4:14;30;145;DIP;30;145;5104;0;5:22;5104;0;5;22;0;
202;14;24/5/22;3:56;8;14;138;54;64600;690;5298;4:16;0;0;0;571;32306;573;4:35;146;32;DIP;146;32;5500;0;5:45;5544;0;5;45;0;
202;14;24/5/22;4:19;9;14;138;54;64656;683;5238;4:38;0;0;0;586;32335;808;5:2;33;159;DIP;33;159;5588;0;6:8;5588;0;6;8;0;
202;14;24/5/22;4:40;10;14;138;54;64649;683;5302;5:4;0;0;0;604;32325;604;5:25;160;45;DIP;160;45;5456;0;6:31;5500;0;6;31;0;
202;14;24/5/22;5:7;11;14;138;54;64417;681;5283;5:28;0;0;0;609;32210;609;5:48;46;172;DIP;46;172;5544;0;6:55;5588;0;6;55;0;
202;14;24/5/22;5:31;12;14;138;54;64503;691;5290;5:51;0;0;0;639;32258;639;6:12;173;57;DIP;173;57;5456;0;7:18;5456;0;7;17;0;
202;14;24/5/22;5:54;13;14;138;54;64511;678;5226;6:14;0;0;0;645;32258;645;6:34;58;183;DIP;58;183;5500;0;7:41;5544;0;7;41;0;
202;14;24/5/22;6:17;14;14;138;54;64608;680;5298;6:37;0;0;0;657;32306;657;6:58;184;71;DIP;184;71;5588;0;8:4;5588;0;8;4;0;
202;14;24/5/22;6:40;15;14;138;54;64597;694;5298;7:0;0;0;0;694;32306;694;7:21;72;203;DIP;72;203;5764;0;8:29;5808;0;8;28;0;
202;14;24/5/22;7:51;18;14;138;54;64544;706;5293;8:11;0;0;0;842;32277;842;8:32;220;95;DIP;219;95;5060;0;9:37;5104;0;9;36;0;
202;14;24/5/22;8:14;19;14;138;54;64392;714;5281;8:35;0;0;0;735;32200;735;8:53;96;228;DIP;96;228;5764;44;10:1;5808;44;10;1;0;
202;14;24/5/22;8:59;21;14;138;54;64539;710;5293;9:21;0;0;0;820;32277;820;9:41;118;236;DIP;117;236;5148;44;10:46;5236;44;10;46;0;
202;14;24/5/22;9:23;22;14;138;54;64589;709;5297;9:44;0;0;0;745;32296;745;10:3;236;114;DIP;236;114;5192;0;11:8;5192;0;11;8;0;
202;14;24/5/22;9:47;23;14;138;54;64596;694;5297;10:6;0;0;0;701;32306;701;10:25;115;233;DIP;115;233;5192;0;11:30;5236;0;11;30;0;
202;14;24/5/22;10:8;24;14;138;54;64644;703;5301;10:27;0;0;0;672;32325;672;10:47;234;111;DIP;234;111;5148;0;11:51;5148;0;11;51;0;
