TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;15/7/22;22:19;61;14;159;54;48490;506;3977;22:31;0;0;0;394;24253;500;22:49;86;175;DIP;86;175;3960;0;0:0;3960;0;0;0;0;
202;14;15/7/22;22:33;62;14;159;54;48498;510;3977;22:51;0;0;0;383;24253;499;23:9;176;26;DIP;176;26;3960;0;0:19;3960;0;0;19;0;
202;14;15/7/22;23:0;63;14;159;54;48328;510;3963;23:12;0;0;0;372;24167;504;23:29;27;118;DIP;27;118;4048;0;0:39;4048;0;0;38;0;
202;14;15/7/22;23:15;64;14;159;54;48351;512;3917;23:30;0;0;0;338;24177;527;23:49;119;208;DIP;119;208;3960;0;0:57;3960;0;0;57;0;
202;14;15/7/22;23:33;65;14;159;54;48488;515;3977;23:50;0;0;0;332;24244;500;0:8;209;63;DIP;209;63;4136;0;1:17;4136;0;1;17;0;
202;14;16/7/22;0:12;1;14;159;54;48324;509;3963;0:30;0;0;0;325;24167;382;0:48;160;14;DIP;160;14;4136;0;1:57;4136;0;1;57;0;
202;14;16/7/22;0:32;2;14;159;54;48432;512;3923;0:50;0;0;0;331;24225;425;1:8;15;110;DIP;15;110;4224;0;2:17;4224;0;2;17;0;
202;14;16/7/22;0:52;3;14;159;54;48464;514;3926;1:10;0;0;0;339;24234;405;1:28;111;208;DIP;111;208;4312;0;2:37;4312;0;2;37;0;
202;14;16/7/22;1:12;4;14;159;54;48323;514;3963;1:30;0;0;0;349;24167;414;1:48;209;64;DIP;209;64;4180;0;2:57;4180;0;2;57;0;
202;14;16/7/22;1:32;5;14;159;54;48352;516;3917;1:50;0;0;0;348;24177;436;2:8;65;161;DIP;65;161;4268;0;3:17;4268;0;3;17;0;
202;14;16/7/22;1:53;6;14;159;54;48343;522;3965;2:10;0;0;0;349;24177;458;2:28;162;14;DIP;162;14;4048;0;3:37;4048;0;3;36;0;
202;14;16/7/22;2:12;7;14;159;54;48346;520;3965;2:30;0;0;0;377;24177;401;2:48;15;114;DIP;15;114;4400;0;3:58;4400;0;3;57;0;
202;14;16/7/22;2:33;8;14;159;54;48248;518;3909;2:50;0;0;0;362;24129;405;3:9;115;214;DIP;115;214;4400;0;4:18;4400;0;4;18;0;
202;14;16/7/22;2:52;9;14;159;54;48358;528;3966;3:10;0;0;0;352;24186;451;3:29;215;73;DIP;215;73;4312;0;4:39;4312;0;4;39;0;
202;14;16/7/22;3:13;10;14;159;54;48251;531;3909;3:31;0;0;0;398;24129;476;3:50;74;172;DIP;74;172;4356;0;5:0;4356;0;4;59;0;
202;14;16/7/22;3:34;11;14;159;54;48207;546;3953;3:52;0;0;0;449;24109;537;4:11;173;28;DIP;173;28;4180;0;5:19;4180;0;5;19;0;
202;14;16/7/22;3:54;12;14;159;54;48215;537;3906;4:12;0;0;0;408;24109;408;4:30;29;120;DIP;29;120;4048;0;5:39;4048;0;5;38;0;
202;14;16/7/22;4:15;13;14;159;54;48335;552;3964;4:32;0;0;0;367;24167;379;4:50;121;221;DIP;121;221;4444;0;6:0;4444;0;6;0;0;
202;14;16/7/22;4:35;14;14;159;54;48232;538;3907;4:52;0;0;0;364;24119;405;5:11;222;76;DIP;222;76;4136;0;6:19;4136;0;6;19;0;
202;14;16/7/22;4:54;15;14;159;54;48292;542;3961;5:13;0;0;0;395;24148;395;5:30;77;175;DIP;77;175;4356;0;6:40;4356;0;6;40;0;
202;14;16/7/22;5:15;16;14;159;54;48397;546;3921;5:32;0;0;0;434;24205;804;5:51;176;29;DIP;176;29;4092;0;7:0;4092;0;6;59;0;
202;14;16/7/22;5:35;17;14;159;54;48289;545;3912;5:53;0;0;0;414;24148;414;6:11;30;126;DIP;30;126;4268;0;7:20;4268;0;7;20;0;
202;14;16/7/22;5:55;18;14;159;54;48331;544;3915;6:12;0;0;0;429;24167;499;6:31;127;224;DIP;127;224;4312;0;7:40;4312;0;7;40;0;
202;14;16/7/22;6:15;19;14;159;54;48374;536;3967;6:33;0;0;0;493;24196;571;6:51;225;80;DIP;225;80;4180;0;8:0;4180;0;8;0;0;
202;14;16/7/22;6:35;20;14;159;54;48370;524;3967;6:53;0;0;0;494;24186;494;7:11;81;180;DIP;81;180;4400;0;8:21;4400;0;8;21;0;
202;14;16/7/22;6:56;21;14;159;54;48449;525;3925;7:13;0;0;0;546;24225;546;7:32;181;41;DIP;181;41;4400;0;8:42;4400;0;8;42;0;
202;14;16/7/22;7:16;22;14;159;54;48395;540;3920;7:34;0;0;0;611;24205;611;7:53;42;143;DIP;42;143;4488;0;9:3;4488;0;9;3;0;
202;14;16/7/22;7:36;23;14;159;54;48263;534;3958;7:55;0;0;0;614;24138;614;8:14;144;235;DIP;144;235;4048;0;9:23;4048;0;9;22;0;
202;14;16/7/22;7:57;24;14;159;54;48264;535;3958;8:16;0;0;0;638;24138;638;8:34;236;207;DIP;236;208;4444;44;10:7;5412;44;10;7;0;
202;14;16/7/22;8:51;25;14;159;55;48891;544;4010;9:5;0;0;0;598;24446;598;9:27;17;91;DIZ;17;91;3300;0;10:33;3300;0;10;33;0;
202;14;16/7/22;9:7;26;14;159;55;48458;534;3974;9:29;0;0;0;558;24234;558;9:43;92;183;DIZ;92;183;4048;0;10:52;4048;0;10;52;0;
202;14;16/7/22;9:32;27;14;159;55;48336;530;3916;9:45;0;0;0;560;24177;560;10:2;184;36;DIZ;184;36;4048;0;11:11;4048;0;11;11;0;
202;14;16/7/22;9:48;28;14;159;55;48456;529;3926;10:4;0;0;0;547;24234;547;10:22;37;124;DIZ;37;124;3872;0;11:30;3872;0;11;30;0;
202;14;16/7/22;10:7;29;14;159;55;48292;529;3961;10:24;0;0;0;481;24148;481;10:41;125;216;DIZ;125;216;4048;0;11:50;4048;0;11;50;0;
202;14;16/7/22;10:27;30;14;159;55;48233;527;4004;10:43;0;0;0;494;24119;494;11:0;217;63;DIZ;217;63;3784;0;12:9;3784;0;12;8;0;
202;14;16/7/22;10:45;31;14;159;55;48114;522;3946;11:2;0;0;0;444;24061;444;11:18;64;156;DIZ;64;156;4092;0;12:29;4092;0;12;29;0;
202;14;16/7/22;11:4;32;14;159;55;48251;537;3909;11:20;0;0;0;473;24129;473;11:38;157;10;DIZ;157;10;4048;44;12:49;4048;44;12;49;0;
202;14;16/7/22;11:22;33;14;159;55;48308;532;3914;11:40;0;0;0;479;24157;479;11:58;10;97;DIZ;10;97;3872;0;13:21;3872;0;13;20;0;
202;14;16/7/22;11:42;34;14;159;55;48365;529;3918;12:0;0;0;0;444;24186;471;12:17;98;192;DIZ;98;192;4180;0;13:41;4180;0;13;41;0;
202;14;16/7/22;12:2;35;14;159;55;48238;546;3956;12:19;0;0;0;518;24119;519;12:38;193;35;DIZ;193;35;3608;0;13:59;3608;0;13;59;0;
202;14;16/7/22;12:21;36;14;159;55;48322;527;3963;12:40;0;0;0;478;24167;1109;13:8;36;128;DIZ;36;128;4092;0;14:19;4092;0;14;19;0;
202;14;16/7/22;12:42;37;14;159;55;48284;536;3960;13:10;0;0;0;494;24148;494;13:28;129;214;DIZ;129;214;3784;0;14:38;3784;0;14;38;0;
202;14;16/7/22;13:12;38;14;159;55;48382;537;3919;13:30;0;0;0;451;24196;451;13:47;215;63;DIZ;215;63;3872;0;14:57;3872;0;14;57;0;
202;14;16/7/22;13:33;39;14;159;55;48396;528;3921;13:49;0;0;0;468;24205;491;14:6;64;152;DIZ;64;152;3916;0;15:17;3916;0;15;16;0;
202;14;16/7/22;13:52;40;14;159;55;48217;537;3954;14:8;0;0;0;468;24109;468;14:26;153;236;DIZ;153;236;3696;0;15:35;3696;0;15;35;0;
202;14;16/7/22;14:11;41;14;159;55;48206;543;3905;14:28;0;0;0;471;24109;471;14:44;237;78;DIZ;237;78;3564;0;15:53;3564;0;15;52;0;
202;14;16/7/22;14:30;42;14;159;55;48255;537;3957;14:46;0;0;0;475;24129;475;15:2;79;161;DIZ;79;161;3652;0;16:11;3652;0;16;10;0;
202;14;16/7/22;15:6;44;14;159;55;48110;538;3994;15:22;0;0;0;390;24061;500;15:38;6;83;DIZ;6;83;3432;0;16:46;3432;0;16;45;0;
202;14;16/7/22;15:24;45;14;159;55;48277;542;3959;15:39;0;0;0;392;24138;392;15:55;84;176;DIZ;84;176;4092;0;17:6;4092;0;17;6;0;
202;14;16/7/22;15:42;46;14;159;55;48286;544;3960;15:57;0;0;0;400;24148;400;16:15;177;32;DIZ;177;40;4180;0;17:26;4532;0;17;28;0;
202;14;16/7/22;17:16;47;14;159;55;48508;543;3978;17:29;0;0;0;394;24263;394;17:58;84;145;DIZ;84;145;2728;0;19:3;2728;0;19;2;0;
202;14;16/7/22;17:31;48;14;159;55;48433;546;3924;18:0;0;0;0;394;24225;394;18:12;146;232;DIZ;146;232;3784;44;19:21;3784;44;19;21;0;
202;14;16/7/22;18:2;49;14;159;55;48307;540;3913;18:17;0;0;0;429;24157;429;18:31;232;80;DIZ;232;80;3872;0;19:41;3872;0;19;40;0;
202;14;16/7/22;18:20;50;14;159;55;48193;541;3952;18:33;0;0;0;441;24100;441;18:50;81;155;DIZ;81;155;3300;0;19:57;3300;0;19;57;0;
202;14;16/7/22;18:35;51;14;159;55;48279;537;3911;18:52;0;0;0;362;24148;362;19:6;156;238;DIZ;156;238;3652;0;20:15;3652;0;20;15;0;
202;14;16/7/22;18:54;52;14;159;55;48361;537;3966;19:8;0;0;0;345;24186;345;19:24;239;89;DIZ;239;89;3960;0;20:34;3960;0;20;34;0;
202;14;16/7/22;19:10;53;14;159;55;48261;539;3958;19:26;0;0;0;386;24138;386;19:43;90;168;DIZ;90;168;3476;0;20:52;3476;0;20;51;0;
202;14;16/7/22;19:28;54;14;159;55;48298;540;3961;19:45;0;0;0;411;24157;411;20:1;169;15;DIZ;169;15;3740;44;21:10;3740;44;21;10;0;
202;14;16/7/22;19:48;55;14;159;55;48266;539;3958;20:3;0;0;0;401;24138;401;20:19;15;90;DIZ;15;90;3344;0;21:27;3344;0;21;26;0;
202;14;16/7/22;20:5;56;14;159;55;48317;543;3963;20:21;0;0;0;401;24167;401;20:36;91;174;DIZ;91;174;3696;0;21:45;3696;0;21;45;0;
202;14;16/7/22;20:24;57;14;159;55;48202;542;3953;20:38;0;0;0;371;24109;371;20:54;175;15;DIZ;175;15;3476;44;22:2;3476;44;22;2;0;
202;14;16/7/22;20:40;58;14;159;55;48317;541;3962;20:56;0;0;0;363;24167;363;21:11;15;104;DIZ;15;104;3960;0;22:22;3960;0;22;22;0;
202;14;16/7/22;20:58;59;14;159;55;48281;541;3960;21:13;0;0;0;381;24148;381;21:31;105;183;DIZ;105;183;3476;0;22:39;3476;0;22;39;0;
202;14;16/7/22;21:16;60;14;159;55;48118;540;3946;21:33;0;0;0;349;24061;349;21:48;184;32;DIZ;184;32;3872;0;22:58;3872;0;22;58;0;
202;14;16/7/22;21:35;61;14;159;55;48282;540;3911;21:50;0;0;0;348;24148;392;22:7;33;115;DIZ;33;115;3652;0;23:16;3652;0;23;16;0;
202;14;16/7/22;21:52;62;14;159;55;48392;545;3920;22:9;0;0;0;404;24196;404;22:25;116;200;DIZ;116;200;3740;0;23:35;3740;0;23;34;0;
202;14;16/7/22;22:11;63;14;159;55;48195;546;3953;22:27;0;0;0;421;24100;421;22:44;201;44;DIZ;201;44;3652;0;23:53;3652;0;23;52;0;
