TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;17/7/22;22:31;69;14;159;55;48104;547;3945;22:48;0;0;0;352;24052;362;23:5;74;157;DIZ;74;157;3696;0;0:17;3696;0;0;17;0;
202;14;17/7/22;22:51;70;14;159;55;48467;548;3975;23:7;0;0;0;388;24234;406;23:24;158;8;DIZ;158;8;3960;0;0:37;3960;0;0;37;0;
202;14;17/7/22;23:9;71;14;159;55;48245;559;3908;23:26;0;0;0;447;24129;469;23:44;9;96;DIZ;9;96;3828;44;0:57;3828;44;0;57;0;
202;14;17/7/22;23:28;72;14;159;55;48170;549;3950;23:46;0;0;0;459;24090;459;0:4;96;184;DIZ;96;184;3916;0;1:17;3916;0;1;17;0;
202;14;18/7/22;0:8;1;14;159;55;48182;551;3952;0:26;0;0;0;399;24100;410;0:42;26;111;DIZ;26;111;3784;0;1:54;3784;0;1;54;0;
202;14;18/7/22;0:28;2;14;159;55;48183;548;3903;0:44;0;0;0;419;24100;432;1:1;112;198;DIZ;112;198;3784;44;2:14;3828;0;2;14;0;
202;14;18/7/22;0:46;3;14;159;55;48134;561;3948;1:3;0;0;0;444;24071;444;1:21;198;44;DIZ;199;44;3784;0;2:33;3740;0;2;33;0;
202;14;18/7/22;1:6;4;14;159;55;48121;549;3947;1:23;0;0;0;440;24061;440;1:40;45;128;DIZ;45;128;3696;0;2:52;3696;0;2;52;0;
202;14;18/7/22;1:25;5;14;159;55;48322;561;3915;1:42;0;0;0;427;24167;463;1:59;129;214;DIZ;129;214;3784;0;3:12;3784;0;3;11;0;
202;14;18/7/22;1:45;6;14;159;55;48108;546;3945;2:1;0;0;0;464;24061;464;2:19;215;62;DIZ;215;62;3828;0;3:31;3828;0;3;31;0;
202;14;18/7/22;2:4;7;14;159;55;48244;551;3957;2:21;0;0;0;476;24129;476;2:38;63;143;DIZ;63;143;3564;0;3:50;3564;0;3;49;0;
202;14;18/7/22;2:23;8;14;159;55;48117;548;3946;2:40;0;0;0;477;24061;517;2:57;144;229;DIZ;144;229;3784;0;4:9;3784;0;4;9;0;
202;14;18/7/22;2:43;9;14;159;55;48172;558;3951;2:59;0;0;0;492;24090;492;3:16;230;76;DIZ;230;76;3784;0;4:28;3784;0;4;28;0;
202;14;18/7/22;3:1;10;14;159;55;48207;547;3905;3:18;0;0;0;513;24109;515;3:35;77;158;DIZ;77;158;3608;0;4:47;3608;0;4;47;0;
202;14;18/7/22;3:20;11;14;159;55;48235;561;3956;3:37;0;0;0;507;24119;517;3:54;159;7;DIZ;159;7;3872;0;5:7;3872;0;5;6;0;
202;14;18/7/22;3:40;12;14;159;55;48332;556;3915;3:56;0;0;0;516;24167;516;4:14;8;96;DIZ;8;96;3916;0;5:27;3916;0;5;27;0;
202;14;18/7/22;3:58;13;14;159;55;48224;557;3907;4:16;0;0;0;535;24119;535;4:34;97;178;DIZ;97;178;3608;0;5:45;3608;0;5;45;0;
202;14;18/7/22;4:18;14;14;159;55;48319;555;3914;4:36;0;0;0;533;24167;533;4:52;179;31;DIZ;179;31;4048;0;6:6;4048;0;6;6;0;
202;14;18/7/22;4:38;15;14;159;55;48254;561;3909;4:54;0;0;0;589;24129;589;5:13;32;115;DIZ;32;115;3696;0;6:25;3696;0;6;25;0;
202;14;18/7/22;4:57;16;14;159;55;48183;550;3903;5:15;0;0;0;611;24100;611;5:32;116;202;DIZ;116;202;3828;0;6:45;3828;0;6;44;0;
202;14;18/7/22;5:18;17;14;159;55;48105;549;3945;5:34;0;0;0;602;24052;602;5:52;203;49;DIZ;203;49;3784;0;7:4;3784;0;7;4;0;
202;14;18/7/22;5:36;18;14;159;55;48227;555;4003;5:54;0;0;0;631;24119;631;6:11;50;128;DIZ;50;128;3476;0;7:22;3476;0;7;22;0;
202;14;18/7/22;5:56;19;14;159;55;48169;548;3999;6:13;0;0;0;634;24090;634;6:29;129;220;DIZ;129;220;4048;0;7:43;4048;0;7;42;0;
202;14;18/7/22;6:16;20;14;159;55;48008;549;3937;6:31;0;0;0;670;24004;670;6:50;221;71;DIZ;221;71;3960;0;8:3;3960;0;8;3;0;
202;14;18/7/22;6:33;21;14;159;55;48282;555;3911;6:52;0;0;0;693;24148;693;7:10;72;147;DIZ;72;147;3344;0;8:20;3344;0;8;20;0;
202;14;18/7/22;6:54;22;14;159;55;48182;562;3952;7:12;0;0;0;610;24100;610;7:27;148;5;DIZ;148;9;4268;0;8:42;4444;0;8;43;0;
202;14;18/7/22;7:15;23;14;159;55;48321;560;4011;7:29;0;0;0;765;24167;765;7:50;11;92;DIZ;10;97;3608;0;9:2;3872;0;9;3;0;
202;14;18/7/22;7:15;23;14;159;55;48321;560;4011;7:29;0;0;0;765;24167;765;7:50;11;92;DIZ;10;97;3608;0;9:2;3872;0;9;3;0;
202;14;18/7/22;7:32;24;14;159;55;48153;555;3949;7:52;0;0;0;823;24080;823;8:10;99;180;DIZ;98;197;3608;0;9:22;4400;0;9;26;0;
202;14;18/7/22;8:21;25;14;159;54;58491;653;4738;8:37;0;0;0;992;29250;992;9:29;212;62;DIP;212;62;3960;0;10:43;3960;0;10;42;0;
202;14;18/7/22;8:40;26;14;159;54;58082;657;4763;9:31;0;0;0;881;29049;885;9:48;63;181;DIP;63;181;5236;0;11:6;5236;0;11;6;0;
202;14;18/7/22;9:34;27;14;159;54;57956;651;4695;9:51;0;0;0;841;28981;1053;10:15;182;91;DIP;182;87;6556;0;11:36;6380;0;11;35;0;
202;14;18/7/22;9:53;28;14;159;54;57920;651;4692;10:23;0;0;0;781;28962;781;10:52;105;192;DIP;105;192;3872;0;11:56;3872;0;11;56;0;
202;14;18/7/22;10:26;29;14;159;54;57751;661;4736;10:54;0;0;0;710;28876;794;11:9;193;69;DIP;193;69;5104;0;12:20;5104;0;12;20;0;
202;14;18/7/22;10:56;30;14;159;54;57770;646;4680;11:13;0;0;0;684;28885;867;11:33;70;189;DIP;70;189;5280;0;12:46;5280;0;12;46;0;
202;14;18/7/22;11:15;31;14;159;54;57910;660;4691;11:36;0;0;0;644;28962;870;11:57;190;60;DIP;190;60;4840;0;13:10;4840;0;13;10;0;
202;14;18/7/22;11:39;32;14;159;54;57992;657;4698;12:0;0;0;0;681;29000;823;12:19;61;180;DIP;61;180;5280;0;13:36;5280;0;13;36;0;
202;14;18/7/22;12:2;33;14;159;54;57735;661;4735;12:23;0;0;0;683;28876;753;12:45;181;65;DIP;181;65;5456;0;14:3;5456;0;14;3;0;
202;14;18/7/22;12:25;34;14;159;54;48112;568;3898;12:49;0;0;0;593;24061;833;13:12;66;154;DIP;66;154;3916;0;14:22;3916;0;14;22;0;
202;14;18/7/22;12:51;35;14;159;54;48031;568;3939;13:14;0;0;0;589;24023;685;13:31;155;6;DIP;155;6;4004;0;14:42;4004;0;14;42;0;
202;14;18/7/22;13:16;36;14;159;54;47965;567;3886;13:33;0;0;0;628;23984;656;13:51;7;108;DIP;7;108;4488;0;15:4;4488;0;15;4;0;
202;14;18/7/22;13:36;37;14;159;54;47902;561;3929;13:54;0;0;0;602;23956;695;14:13;109;198;DIP;109;198;3960;0;15:24;3960;0;15;24;0;
202;14;18/7/22;13:56;38;14;159;54;48348;566;3917;14:15;0;0;0;625;24177;656;14:33;199;61;DIP;199;61;4488;0;15:46;4488;0;15;46;0;
202;14;18/7/22;14:18;39;14;159;54;48174;567;3903;14:35;0;0;0;519;24090;680;14:55;62;149;DIP;62;149;3872;0;16:5;3872;0;16;5;0;
202;14;18/7/22;14:37;40;14;159;54;48364;573;3918;14:57;0;0;0;507;24186;677;15:14;150;10;DIP;150;10;4400;0;16:27;4400;0;16;27;0;
202;14;18/7/22;14:59;41;14;159;54;48330;572;3915;15:16;0;0;0;561;24167;632;15:36;11;104;DIP;11;104;4136;0;16:47;4136;0;16;47;0;
202;14;18/7/22;15:19;42;14;159;54;48359;573;3966;15:38;0;0;0;550;24186;679;15:56;105;204;DIP;105;204;4400;0;17:10;4400;0;17;10;0;
202;14;18/7/22;15:40;43;14;159;54;48085;565;3943;15:58;0;0;0;488;24042;677;16:18;205;57;DIP;205;57;4048;0;17:30;4048;0;17;30;0;
202;14;18/7/22;16:1;44;14;159;54;48269;571;3910;16:20;0;0;0;488;24138;679;16:38;58;155;DIP;58;155;4312;0;17:51;4312;0;17;51;0;
202;14;18/7/22;16:43;46;14;159;54;48156;577;3901;17:2;0;0;0;491;24080;681;17:20;7;96;DIP;7;96;3960;0;18:30;3960;0;18;30;0;
202;14;18/7/22;17:5;47;14;159;54;47640;564;3907;17:22;0;0;0;461;23821;659;17:39;97;208;DIP;97;208;4928;0;18:55;4928;0;18;54;0;
202;14;18/7/22;17:24;48;14;159;54;48036;571;3940;17:43;0;0;0;481;24023;687;18:4;209;57;DIP;209;57;3872;0;19:14;3872;0;19;14;0;
202;14;18/7/22;17:45;49;14;159;54;48208;571;3954;18:6;0;0;0;514;24109;659;18:23;58;151;DIP;58;151;4136;0;19:34;4136;0;19;34;0;
202;14;18/7/22;18:8;50;14;159;54;48156;561;3949;18:25;0;0;0;512;24080;680;18:43;152;8;DIP;152;8;4224;0;19:55;4224;0;19;55;0;
202;14;18/7/22;18:27;51;14;159;54;48120;560;3946;18:45;0;0;0;544;24061;656;19:4;9;98;DIP;9;98;3960;0;20:15;3960;0;20;14;0;
