TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;22/6/22;21:25;51;14;157;83;69934;593;0;21:44;15;840;45;695;29145;695;22:57;212;74;OTP;212;75;4488;0;23:48;4532;0;23;48;0;
202;14;22/6/22;21:46;52;14;157;83;69785;593;0;23:0;15;834;45;638;29087;638;23:13;77;189;OTP;76;189;4488;44;0:5;4972;44;0;5;0;
202;14;22/6/22;23:2;53;14;157;83;69343;595;0;23:16;15;834;45;645;28895;645;23:31;189;64;OTP;189;64;5060;0;0:21;5060;0;0;21;0;
202;14;22/6/22;23:2;53;14;157;83;69343;595;0;23:16;15;834;45;645;28895;645;23:31;189;64;OTP;189;64;5060;0;0:21;5060;0;0;21;0;
202;14;22/6/22;23:18;54;14;157;83;69832;598;0;23:33;15;835;45;606;29106;606;23:48;65;184;OTP;65;184;4796;44;0:39;5236;44;0;38;0;
202;14;23/6/22;0:6;1;14;157;83;71396;609;0;0:16;23;1420;37;639;29750;639;0:30;120;228;OTP;121;228;4356;0;1:19;4752;0;1;19;0;
202;14;23/6/22;0:18;2;14;157;83;69656;603;0;0:32;23;1392;37;576;29029;576;0:46;229;118;OTP;229;123;5676;0;1:37;5852;44;1;38;0;
202;14;23/6/22;0:34;3;14;157;83;70090;612;0;0:48;23;1405;37;666;29212;666;1:5;125;11;OTP;123;13;5104;0;1:56;5720;0;1;56;0;
202;14;23/6/22;0:50;4;14;157;83;69651;619;0;1:7;23;1396;37;706;29029;706;1:23;15;128;OTP;14;146;5016;0;2:13;5852;0;2;15;0;
202;14;23/6/22;0:50;4;14;157;83;69651;619;0;1:7;23;1396;37;706;29029;706;1:23;15;128;OTP;14;146;5016;0;2:13;5852;0;2;15;0;
