TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;18/5/22;22:33;49;14;138;40;69242;692;4224;22:49;25;761;35;313;15932;400;23:3;176;63;DIX;176;63;5588;0;23:55;5588;0;23;55;0;
202;14;18/5/22;22:52;50;14;138;40;70554;697;4304;23:7;24;775;36;356;16230;400;23:21;64;186;DIX;64;186;5324;44;0:12;5412;0;0;12;0;
202;14;18/5/22;23:10;51;14;138;40;69546;699;4243;23:25;25;767;35;382;15999;400;23:39;186;75;DIX;187;75;5632;44;0:31;5632;0;0;31;0;
202;14;18/5/22;23:10;51;14;138;40;69546;699;4243;23:25;25;767;35;382;15999;400;23:39;186;75;DIX;187;75;5632;44;0:31;5632;0;0;31;0;
202;14;18/5/22;23:28;52;14;138;40;69294;702;4227;23:43;28;901;32;364;15941;400;23:57;75;191;DIX;76;191;5060;0;0:48;5104;0;0;47;0;
202;14;19/5/22;0:4;1;14;138;40;69554;700;4243;0:19;28;907;32;352;15999;400;0:32;79;202;DIX;79;202;5412;0;1:24;5456;0;1;24;0;
202;14;19/5/22;0:22;2;14;138;40;68478;707;4178;0:37;28;896;32;351;15749;400;0:50;203;83;DIX;203;83;5280;0;1:42;5280;0;1;42;0;
202;14;19/5/22;0:39;3;14;138;40;69177;712;4289;0:55;28;900;32;349;15913;400;1:7;84;209;DIX;84;209;5500;0;2:1;5544;0;2;1;0;
202;14;19/5/22;0:58;4;14;138;40;69120;714;4217;1:13;24;763;36;381;15903;400;1:26;210;96;DIX;210;96;5544;0;2:20;5544;0;2;20;0;
202;14;19/5/22;1:16;5;14;138;40;68670;725;4189;1:32;25;755;35;400;15797;400;1:45;97;220;DIX;97;220;5412;0;2:39;5456;0;2;39;0;
202;14;19/5/22;1:34;6;14;138;40;69151;748;4219;1:50;24;764;36;402;15913;402;2:3;221;106;DIX;221;106;5500;0;2:58;5500;0;2;57;0;
202;14;19/5/22;1:34;6;14;138;40;69151;748;4219;1:50;24;764;36;402;15913;402;2:3;221;106;DIX;221;106;5500;0;2:58;5500;0;2;57;0;
202;14;19/5/22;1:53;7;14;138;40;68297;720;4167;2:8;24;749;36;418;15711;418;2:22;107;228;DIX;107;228;5324;0;3:16;5368;0;3;16;0;
202;14;19/5/22;2:11;8;14;138;40;70099;736;4277;2:27;24;772;36;380;16124;400;2:41;229;113;DIX;229;113;5456;0;3:35;5456;0;3;35;0;
202;14;19/5/22;2:11;8;14;138;40;70099;736;4277;2:27;24;772;36;380;16124;400;2:41;229;113;DIX;229;113;5456;0;3:35;5456;0;3;35;0;
202;14;19/5/22;2:29;9;14;138;40;70111;733;4277;2:45;20;637;40;427;16134;427;2:59;114;239;DIX;114;1;5500;0;3:54;5544;44;3;54;0;
