TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;8/8/22;22:37;55;14;160;41;63590;683;4198;22:54;8;326;52;267;20352;402;23:13;192;71;DIA;192;71;5192;0;0:15;5236;0;0;14;0;
202;14;8/8/22;22:57;56;14;160;41;63507;668;4256;23:16;8;327;52;257;20323;439;23:33;72;181;DIA;72;181;4840;0;0:34;4796;0;0;34;0;
202;14;8/8/22;22:57;56;14;160;41;63507;668;4256;23:16;8;327;52;257;20323;439;23:33;72;181;DIA;72;181;4840;0;0:34;4796;0;0;34;0;
202;14;8/8/22;23:18;57;14;160;41;63713;663;4269;23:36;8;326;52;261;20389;365;23:53;182;57;DIA;182;57;5016;0;0:54;5060;0;0;54;0;
202;14;8/8/22;23:39;58;14;160;41;63514;682;4256;23:56;8;330;52;262;20333;381;0:13;58;173;DIA;58;173;5104;0;1:15;5060;0;1;14;0;
202;14;8/8/22;23:39;58;14;160;41;63514;682;4256;23:56;8;330;52;262;20333;381;0:13;58;173;DIA;58;173;5104;0;1:15;5060;0;1;14;0;
202;14;9/8/22;0:19;1;14;160;41;63513;669;4256;0:36;8;330;52;295;20333;324;0:54;52;167;DIA;52;167;5104;0;1:55;5060;0;1;55;0;
202;14;9/8/22;0:19;1;14;160;41;63513;669;4256;0:36;8;330;52;295;20333;324;0:54;52;167;DIA;52;167;5104;0;1:55;5060;0;1;55;0;
202;14;9/8/22;0:39;2;14;160;41;63480;670;4254;0:57;8;329;52;284;20314;363;1:14;168;43;DIA;168;43;5016;0;2:16;5060;0;2;16;0;
202;14;9/8/22;1:0;3;14;160;41;63521;668;4256;1:17;8;322;52;277;20333;360;1:35;44;155;DIA;44;155;4928;0;2:35;4884;0;2;35;0;
