TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;8/6/22;23:7;67;14;149;82;69413;637;0;23:22;14;771;46;653;32123;653;23:36;55;158;OTA;53;166;4576;0;0:25;4972;0;0;26;0;
202;14;8/6/22;23:25;68;14;149;82;69409;625;0;23:39;14;762;46;635;32123;635;23:53;172;30;OTA;167;39;4312;0;0:41;4928;0;0;42;0;
202;14;8/6/22;23:41;69;14;149;82;69749;619;0;23:55;14;764;46;686;32277;686;0:10;49;146;OTA;49;153;4312;0;0:58;4576;0;0;59;0;
202;14;8/6/22;23:41;69;14;149;82;69749;619;0;23:55;14;764;46;686;32277;686;0:10;49;146;OTA;49;153;4312;0;0:58;4576;0;0;59;0;
202;14;9/6/22;0:15;1;14;149;82;69734;647;0;0:28;14;773;46;588;32268;588;0:41;28;135;OTA;28;140;4708;0;1:30;4928;0;1;31;0;
202;14;9/6/22;0:31;2;14;149;82;69259;653;0;0:44;14;765;46;626;32047;626;0:57;142;18;OTA;141;16;4664;0;1:48;5060;0;1;48;0;
202;14;9/6/22;0:46;3;14;149;82;69754;660;0;1:0;15;768;45;665;32277;665;1:14;20;125;OTA;20;134;4664;0;2:3;5016;0;2;5;0;
202;14;9/6/22;0:46;3;14;149;82;69754;660;0;1:0;15;768;45;665;32277;665;1:14;20;125;OTA;20;134;4664;0;2:3;5016;0;2;5;0;
202;14;9/6/22;1:3;4;14;149;82;69311;671;0;1:17;14;761;46;653;32075;653;1:31;137;7;OTA;137;7;4356;44;2:21;4840;0;2;21;0;
202;14;9/6/22;1:19;5;14;149;82;69296;677;0;1:33;14;763;46;617;32066;617;1:47;7;120;OTA;8;120;5016;0;2:37;4928;0;2;37;0;
202;14;9/6/22;1:19;5;14;149;82;69296;677;0;1:33;14;763;46;617;32066;617;1:47;7;120;OTA;8;120;5016;0;2:37;4928;0;2;37;0;
202;14;9/6/22;1:36;6;14;149;82;69547;695;0;1:50;14;764;46;627;32181;627;2:3;121;228;OTA;121;228;4312;0;2:53;4752;0;2;53;0;
202;14;9/6/22;1:52;7;14;149;82;69200;692;0;2:6;14;759;46;578;32018;578;2:19;229;105;OTA;229;105;5104;0;3:10;5104;0;3;10;0;
202;14;9/6/22;1:52;7;14;149;82;69200;692;0;2:6;14;759;46;578;32018;578;2:19;229;105;OTA;229;105;5104;0;3:10;5104;0;3;10;0;
202;14;9/6/22;2:9;8;14;149;82;69354;674;0;2:22;14;768;46;652;32095;652;2:36;106;228;OTA;106;229;4972;0;3:28;5368;44;3;28;0;
202;14;9/6/22;2:24;9;14;149;82;69694;692;0;2:38;14;767;46;689;32248;689;2:54;229;98;OTA;229;98;4796;0;3:44;4796;0;3;44;0;
202;14;9/6/22;2:24;9;14;149;82;69694;692;0;2:38;14;767;46;689;32248;689;2:54;229;98;OTA;229;98;4796;0;3:44;4796;0;3;44;0;
202;14;9/6/22;2:41;10;14;149;82;69674;666;0;2:56;14;764;46;593;32239;593;3:10;99;214;OTA;99;214;4664;0;4:1;5060;0;4;1;0;
202;14;9/6/22;2:59;11;14;149;82;69211;672;0;3:12;14;763;46;558;32027;614;3:26;215;94;OTA;215;94;5236;0;4:18;5236;0;4;18;0;
202;14;9/6/22;2:59;11;14;149;82;69211;672;0;3:12;14;763;46;558;32027;614;3:26;215;94;OTA;215;94;5236;0;4:18;5236;0;4;18;0;
202;14;9/6/22;3:15;12;14;149;82;70804;684;0;3:29;14;775;46;633;32767;633;3:44;95;206;OTA;95;206;4488;0;4:34;4884;0;4;34;0;
202;14;9/6/22;3:15;12;14;149;82;70804;684;0;3:29;14;775;46;633;32767;633;3:44;95;206;OTA;95;206;4488;0;4:34;4884;0;4;34;0;
202;14;9/6/22;4:19;14;14;149;83;70471;664;0;4:30;14;776;46;615;29366;615;4:48;63;161;OTP;62;163;4356;0;5:39;4444;0;5;39;0;
202;14;9/6/22;4:32;15;14;149;83;70151;673;0;4:51;14;767;46;576;29231;576;5:4;172;26;OTP;164;26;4136;0;5:54;4488;0;5;54;0;
202;14;9/6/22;4:53;16;14;149;83;69325;664;0;5:6;14;768;46;564;28895;564;5:19;27;135;OTP;27;135;4796;0;6:10;4752;0;6;10;0;
202;14;9/6/22;4:53;16;14;149;83;69325;664;0;5:6;14;768;46;564;28895;564;5:19;27;135;OTP;27;135;4796;0;6:10;4752;0;6;10;0;
202;14;9/6/22;4:53;16;14;149;83;69325;664;0;5:6;14;768;46;564;28895;564;5:19;27;135;OTP;27;135;4796;0;6:10;4752;0;6;10;0;
202;14;9/6/22;4:53;16;14;149;83;69325;664;0;5:6;14;768;46;564;28895;564;5:19;27;135;OTP;27;135;4796;0;6:10;4752;0;6;10;0;
202;14;9/6/22;5:9;17;14;149;83;72508;701;0;5:22;14;787;46;617;30221;617;5:35;136;127;OTP;136;127;5368;1188;17:5;6380;1188;17;5;0;
202;14;9/6/22;15:48;18;14;151;83;15583;231;0;15:52;7;275;53;87;6495;903;16:45;239;7;OTP;238;16;352;0;17:26;792;0;17;27;352;
202;14;9/6/22;15:48;18;14;151;83;15583;231;0;15:52;7;275;53;87;6495;903;16:45;239;7;OTP;238;16;352;0;17:26;792;0;17;27;352;
202;14;9/6/22;16:30;19;14;151;83;70061;657;0;16:46;15;770;45;398;29202;450;16:57;77;156;OTP;77;156;3476;0;17:50;3476;0;17;50;308;
202;14;9/6/22;16:30;19;14;151;83;70061;657;0;16:46;15;770;45;398;29202;450;16:57;77;156;OTP;77;156;3476;0;17:50;3476;0;17;50;308;
