TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;15;7/9/22;22:32;68;15;6;41;65226;419;4305;22:49;22;1296;98;245;20882;350;23:5;0;0;DIA;0;0;5940;0;23:57;5896;0;23;57;0;0;
202;15;7/9/22;22:51;69;15;6;41;65254;421;4307;23:8;23;1302;97;238;20882;350;23:24;0;0;DIA;0;0;5984;0;0:17;5940;0;0;16;0;0;
202;15;7/9/22;23:10;70;15;6;41;65302;418;4310;23:27;23;1299;97;243;20902;350;23:43;0;0;DIA;0;0;5720;44;0:35;5676;44;0;35;0;0;
202;15;8/9/22;0:1;1;15;6;41;65486;420;4323;0:17;23;1302;97;290;20962;350;0:26;0;0;DIA;0;0;5588;0;1:17;5500;0;1;17;0;0;
202;15;8/9/22;0:19;2;15;6;41;65089;420;4296;0:34;23;1294;97;259;20831;400;0:44;0;0;DIA;0;0;5808;0;1:36;5764;0;1;36;0;0;
202;15;8/9/22;0:36;3;15;6;41;65041;418;4423;0:51;23;1295;97;255;20821;400;1:3;0;0;DIA;0;0;5940;0;1:55;5896;0;1;55;0;0;
202;15;8/9/22;0:53;4;15;6;41;64945;419;4287;1:6;23;1300;97;260;20791;400;1:22;0;0;DIA;0;0;5808;44;2:14;5764;44;2;14;0;0;
202;15;8/9/22;1:8;5;15;6;41;65392;418;4382;1:25;23;1298;97;267;20932;400;1:41;0;0;DIA;0;0;5940;65492;2:33;5896;0;2;33;0;0;
202;15;8/9/22;1:27;6;15;6;41;65355;419;4314;1:44;23;1298;97;270;20922;400;2:0;0;0;DIA;0;0;5852;0;2:52;5808;0;2;52;0;0;
202;15;8/9/22;1:46;7;15;6;41;65315;422;4311;2:3;23;1301;97;291;20902;400;2:19;0;0;DIA;0;0;5984;0;3:12;5940;0;3;12;0;0;
202;15;8/9/22;2:5;8;15;6;41;65216;422;4305;2:22;23;1297;97;273;20871;400;2:38;0;0;DIA;0;0;5896;44;3:31;5852;44;3;31;0;0;
202;15;8/9/22;2:24;9;15;6;41;65290;422;4375;2:41;22;1303;98;291;20892;400;2:58;0;0;DIA;0;0;5852;65492;3:50;5808;0;3;50;0;0;
202;15;8/9/22;2:43;10;15;6;41;65337;423;4378;3:1;23;1310;97;281;20912;400;3:16;0;0;DIA;0;0;5852;0;4:9;5764;0;4;9;0;0;
202;15;8/9/22;3:2;11;15;6;41;65250;417;4437;3:19;23;1307;97;289;20882;400;3:35;0;0;DIA;0;0;6028;0;4:28;5984;0;4;28;0;0;
202;15;8/9/22;3:21;12;15;6;41;65363;419;4315;3:38;23;1298;97;285;20922;400;3:55;0;0;DIA;0;0;5852;0;4:47;5808;0;4;47;0;0;
202;15;8/9/22;3:40;13;15;6;41;65215;415;4305;3:58;24;1299;96;286;20871;400;4:14;0;0;DIA;0;0;5764;0;5:6;5720;0;5;6;0;0;
202;15;8/9/22;4:0;14;15;6;41;65410;417;4318;4:17;23;1302;97;291;20932;400;4:33;0;0;DIA;0;0;5808;0;5:25;5764;0;5;25;0;0;
202;15;8/9/22;4:19;15;15;6;41;65358;409;4445;4:36;23;1303;97;314;20922;400;4:51;0;0;DIA;0;0;5852;0;5:44;5764;0;5;43;0;0;
202;15;8/9/22;4:37;16;15;6;41;65248;410;4307;4:54;23;1304;97;337;20882;400;5:10;0;0;DIA;0;0;5500;0;6:2;5412;0;6;1;0;0;
202;15;8/9/22;4:37;16;15;6;41;65248;410;4307;4:54;23;1304;97;337;20882;400;5:10;0;0;DIA;0;0;5500;0;6:2;5412;0;6;1;0;0;
202;15;8/9/22;4:37;16;15;6;41;65248;410;4307;4:54;23;1304;97;337;20882;400;5:10;0;0;DIA;0;0;5500;0;6:2;5412;0;6;1;0;0;
202;15;8/9/22;4:37;16;15;6;41;65248;410;4307;4:54;23;1304;97;337;20882;400;5:10;0;0;DIA;0;0;5500;0;6:2;5412;0;6;1;0;0;
202;15;8/9/22;4:56;17;15;6;41;65474;409;4322;5:13;23;1304;97;361;20952;400;5:28;0;0;DIA;0;0;6292;748;17:8;5764;748;17;8;0;0;
202;15;8/9/22;4:56;17;15;6;41;65474;409;4322;5:13;23;1304;97;361;20952;400;5:28;0;0;DIA;0;0;6292;748;17:8;5764;748;17;8;0;0;
202;15;8/9/22;4:56;17;15;6;41;65474;409;4322;5:13;23;1304;97;361;20952;400;5:28;0;0;DIA;0;0;6292;748;17:8;5764;748;17;8;0;0;
202;15;8/9/22;4:56;17;15;6;41;65474;409;4322;5:13;23;1304;97;361;20952;400;5:28;0;0;DIA;0;0;6292;748;17:8;5764;748;17;8;0;0;
