TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;15;9/1/22;22:33;59;15;28;39;60869;401;3166;22:52;40;1212;80;417;30442;417;23:11;0;0;DIT;0;0;6468;44;0:5;6468;44;0;5;0;0;
202;15;9/1/22;22:54;60;15;28;39;61097;403;3178;23:13;45;1219;75;430;30553;430;23:32;0;0;DIT;0;0;6952;65492;0:27;6952;0;0;27;0;0;
202;15;9/1/22;23:15;61;15;28;39;60958;402;3109;23:34;45;1216;75;480;30482;480;23:54;0;0;DIT;0;0;6424;0;0:48;6336;0;0;48;0;0;
202;15;9/1/22;23:36;62;15;28;39;60895;402;3228;23:56;45;1214;75;502;30452;502;0:15;0;0;DIT;0;0;6776;0;1:10;6512;0;1;9;0;0;
202;15;10/1/22;0:19;1;15;28;39;60997;403;3111;0:39;43;1215;77;536;30502;536;0:58;0;0;DIT;0;0;6732;0;1:53;6336;0;1;52;0;0;
202;15;10/1/22;0:41;2;15;28;39;60980;406;3232;1:1;39;1213;81;548;30492;548;1:20;0;0;DIT;0;0;6996;0;2:16;6424;0;2;14;0;0;
202;15;10/1/22;1:3;3;15;28;39;60847;406;3286;1:22;42;1212;78;618;30432;618;1:43;0;0;DIT;0;0;6776;748;4:4;6424;748;4;4;0;0;
202;15;10/1/22;3:32;4;15;28;39;61555;410;3325;3:43;37;1224;83;603;30784;603;3:58;0;0;DIT;0;0;6160;0;4:52;6204;0;4;52;0;0;
202;15;10/1/22;3:45;5;15;28;39;60691;409;3217;4:0;95;1175;25;540;30351;540;4:18;0;0;DIT;0;0;6248;0;5:12;6248;44;5;12;0;0;
202;15;10/1/22;4:2;6;15;28;39;61246;417;3185;4:21;98;1186;22;525;30623;525;4:39;0;0;DIT;0;0;7128;44;5:36;7128;44;5;35;0;0;
