TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;15;10/5/22;22:10;54;15;2;38;64976;400;4094;22:49;35;2216;85;202;18195;320;23:1;0;0;DIL;0;0;5544;65492;23:52;5588;0;23;52;0;0;
202;15;10/5/22;22:50;55;15;2;38;65186;400;4042;23:4;35;2222;85;187;18255;324;23:19;0;0;DIL;0;0;5500;44;0:10;5500;44;0;10;0;0;
202;15;10/5/22;22:50;55;15;2;38;65186;400;4042;23:4;35;2222;85;187;18255;324;23:19;0;0;DIL;0;0;5500;44;0:10;5500;44;0;10;0;0;
202;15;10/5/22;23:6;56;15;2;38;65208;404;4043;23:22;35;2223;85;209;18265;320;23:37;0;0;DIL;0;0;5764;0;0:29;5808;44;0;29;0;0;
202;15;11/5/22;0:1;1;15;2;38;65672;404;4007;0:18;36;2237;84;251;18396;320;0:34;0;0;DIL;0;0;5720;0;1:26;5764;0;1;26;0;0;
202;15;11/5/22;0:20;2;15;2;38;65319;406;3985;0:37;35;2226;85;244;18295;323;0:53;0;0;DIL;0;0;6072;0;1:46;6072;0;1;45;0;0;
202;15;11/5/22;0:20;2;15;2;38;65319;406;3985;0:37;35;2226;85;244;18295;323;0:53;0;0;DIL;0;0;6072;0;1:46;6072;0;1;45;0;0;
202;15;11/5/22;0:39;3;15;2;38;65148;402;3975;0:56;35;2223;85;234;18245;326;1:12;0;0;DIL;0;0;5852;0;2:5;5896;0;2;5;0;0;
202;15;11/5/22;0:58;4;15;2;38;65275;403;4048;1:15;35;2227;85;198;18285;324;1:31;0;0;DIL;0;0;5852;0;2:24;5720;0;2;23;0;0;
202;15;11/5/22;0:58;4;15;2;38;65275;403;4048;1:15;35;2227;85;198;18285;324;1:31;0;0;DIL;0;0;5852;0;2:24;5720;0;2;23;0;0;
