TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;15;23/5/22;22:23;64;15;3;38;64979;428;4029;22:41;34;1801;86;211;18195;354;22:57;0;0;DIL;0;0;5984;0;23:50;6028;44;23;50;0;0;
202;15;23/5/22;22:43;65;15;3;38;64791;428;4018;23:0;33;1791;87;187;18144;362;23:17;0;0;DIL;0;0;6072;65492;0:10;6116;0;0;10;0;0;
202;15;23/5/22;23:2;66;15;3;38;65523;433;3932;23:20;33;1817;87;186;18356;354;23:37;0;0;DIL;0;0;6204;0;0:30;6204;0;0;30;0;0;
202;15;23/5/22;23:2;66;15;3;38;65523;433;3932;23:20;33;1817;87;186;18356;354;23:37;0;0;DIL;0;0;6204;0;0:30;6204;0;0;30;0;0;
202;15;23/5/22;23:21;67;15;3;38;64747;425;4015;23:39;33;1800;87;199;18134;350;23:57;0;0;DIL;0;0;6116;0;0:50;6160;0;0;50;0;0;
202;15;24/5/22;0:1;1;15;3;38;64634;423;4137;0:19;33;1788;87;200;18104;360;0:36;0;0;DIL;0;0;5984;44;1:29;6028;44;1;29;0;0;
202;15;24/5/22;0:21;2;15;3;38;64475;425;3869;0:39;33;1786;87;213;18054;361;0:56;0;0;DIL;0;0;6248;0;1:49;6248;44;1;49;0;0;
202;15;24/5/22;0:21;2;15;3;38;64475;425;3869;0:39;33;1786;87;213;18054;361;0:56;0;0;DIL;0;0;6248;0;1:49;6248;44;1;49;0;0;
202;15;24/5/22;0:41;3;15;3;38;64635;427;3943;0:58;33;1793;87;242;18104;362;1:16;0;0;DIL;0;0;6204;65492;2:10;6248;0;2;9;0;0;
202;15;24/5/22;0:41;3;15;3;38;64635;427;3943;0:58;33;1793;87;242;18104;362;1:16;0;0;DIL;0;0;6204;65492;2:10;6248;0;2;9;0;0;
202;15;24/5/22;1:0;4;15;3;38;64687;425;3946;1:18;33;1797;87;280;18114;370;1:36;0;0;DIL;0;0;6204;0;2:30;6248;0;2;30;0;0;
202;15;24/5/22;1:20;5;15;3;38;64741;420;4015;1:39;33;1794;87;258;18134;387;1:56;0;0;DIL;0;0;5940;0;2:49;5940;0;2;49;0;0;
202;15;24/5/22;1:20;5;15;3;38;64741;420;4015;1:39;33;1794;87;258;18134;387;1:56;0;0;DIL;0;0;5940;0;2:49;5940;0;2;49;0;0;
202;15;24/5/22;1:41;6;15;3;38;64652;422;4074;1:59;33;1792;87;271;18104;350;2:16;0;0;DIL;0;0;6204;0;3:9;6248;0;3;9;0;0;
202;15;24/5/22;2:1;7;15;3;38;64649;417;4009;2:18;33;1793;87;288;18104;374;2:36;0;0;DIL;0;0;5852;44;3:28;5852;44;3;28;0;0;
