TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;10;21/6/22;23:5;65;10;324;41;65545;474;4130;23:22;0;0;0;468;20989;468;23:40;59;186;DIA;59;186;5632;0;0:0;5632;0;0;0;0;0;
202;10;21/6/22;23:24;66;10;324;41;65528;478;4129;23:41;0;0;0;439;20989;439;23:58;187;76;DIA;187;76;5676;0;0:0;5676;0;0;0;0;0;
202;10;22/6/22;0:2;1;10;324;41;65579;474;4198;0:19;0;0;0;404;20989;404;0:36;208;99;DIA;208;99;5764;0;0:0;5764;0;0;0;0;0;
202;10;22/6/22;0:20;2;10;324;41;65535;473;4195;0:38;0;0;0;399;20989;400;0:55;100;232;DIA;100;232;5852;0;0:0;5852;0;0;0;0;0;
202;10;22/6/22;0:39;3;10;324;41;65617;465;4134;0:56;0;0;0;397;21017;400;1:14;233;124;DIA;233;124;5764;0;0:0;5764;0;0;0;0;0;
202;10;22/6/22;0:58;4;10;325;41;65512;476;4193;1:16;0;0;0;377;20989;400;1:33;125;19;DIA;125;19;5852;44;0:0;5852;44;0;0;0;0;
202;10;22/6/22;1:17;5;10;325;41;65570;482;4131;1:35;0;0;0;390;20989;400;1:52;19;153;DIA;19;153;5940;65492;0:0;5940;0;0;0;0;0;
202;10;22/6/22;1:37;6;10;325;41;65539;479;4130;1:54;0;0;0;396;20989;400;2:12;154;51;DIA;154;50;5984;44;0:0;5984;0;0;0;0;0;
202;10;22/6/22;1:56;7;10;325;41;65455;481;4124;2:13;0;0;0;412;20961;412;2:32;51;188;DIA;51;188;6072;65492;0:0;6072;0;0;0;0;0;
202;10;22/6/22;2:15;8;10;325;41;65500;477;4127;2:33;0;0;0;449;20961;449;2:51;189;85;DIA;189;85;5984;0;0:0;5984;0;0;0;0;0;
202;10;22/6/22;2:35;9;10;325;41;65507;483;4193;2:53;0;0;0;488;20989;488;3:11;86;220;DIA;86;220;5940;0;0:0;5940;0;0;0;0;0;
202;10;22/6/22;2:55;10;10;325;41;65563;485;4197;3:13;0;0;0;474;20989;474;3:31;221;114;DIA;221;115;5280;0;0:0;5852;44;0;0;0;0;
202;10;22/6/22;3:15;11;10;325;41;65562;482;4197;3:32;0;0;0;434;20989;434;3:50;125;22;DIA;115;22;5500;0;0:0;6468;0;0;0;0;0;
202;10;22/6/22;3:34;12;10;325;41;65477;485;4191;3:51;0;0;0;420;20961;420;4:13;23;159;DIA;23;159;6028;0;0:0;6028;0;0;0;0;0;
202;10;22/6/22;3:53;13;10;325;41;65424;481;4122;4:14;0;0;0;423;20961;423;4:33;160;54;DIA;160;54;5896;0;0:0;5896;0;0;0;0;0;
202;10;22/6/22;4:16;14;10;325;41;65472;477;4125;4:34;0;0;0;415;20961;415;4:52;55;189;DIA;55;189;5896;44;0:0;5896;44;0;0;0;0;
202;10;22/6/22;4:36;15;10;325;41;65471;469;4191;4:53;0;0;0;415;20961;415;5:11;189;82;DIA;189;82;5808;0;0:0;5808;44;0;0;0;0;
202;10;22/6/22;4:55;16;10;326;41;65545;489;4130;5:13;0;0;0;403;20989;403;5:30;82;217;DIA;82;217;5940;0;0:0;5940;44;0;0;0;0;
202;10;22/6/22;5:15;17;10;326;41;65480;483;4126;5:32;0;0;0;344;20961;400;5:50;217;115;DIA;217;115;6028;0;0:0;6028;44;0;0;0;0;
202;10;22/6/22;5:34;18;10;326;41;65497;486;4127;5:51;0;0;0;361;20961;400;6:9;115;7;DIA;115;7;5808;65492;0:0;5808;0;0;0;0;0;
202;10;22/6/22;5:53;19;10;326;41;65641;478;4136;6:11;0;0;0;372;21017;400;6:28;8;140;DIA;8;140;5852;0;0:0;5852;0;0;0;0;0;
202;10;22/6/22;6:13;20;10;327;41;64421;691;4059;6:31;0;0;0;363;20623;400;6:47;141;32;DIA;141;32;5764;0;0:0;5764;0;0;0;0;0;
202;10;22/6/22;6:32;21;10;327;41;65496;489;4192;6:49;0;0;0;366;20961;400;7:6;33;175;DIA;33;175;6292;0;0:0;6292;0;0;0;0;0;
202;10;22/6/22;6:51;22;10;327;41;65468;481;4125;7:8;0;0;0;442;20961;442;7:27;176;76;DIA;176;76;6160;0;0:0;6160;0;0;0;0;0;
202;10;22/6/22;7:10;23;10;327;41;65498;500;4127;7:28;0;0;0;474;20961;474;7:47;77;214;DIA;77;214;6072;0;0:0;6072;0;0;0;0;0;
202;10;22/6/22;7:30;24;10;327;41;65458;496;4124;7:49;0;0;0;479;20961;479;8:7;215;111;DIA;215;111;5984;0;0:0;5984;0;0;0;0;0;
202;10;22/6/22;7:51;25;10;327;41;65555;504;4130;8:8;0;0;0;452;20989;452;8:26;112;17;DIA;112;23;6380;0;0:0;6644;0;0;0;0;0;
202;10;22/6/22;8:10;26;10;327;41;65638;493;4136;8:28;9;280;111;447;21017;447;8:48;26;160;DIA;24;167;5940;0;0:0;6292;44;0;0;0;0;
202;10;22/6/22;8:30;27;10;327;41;65497;495;4127;8:50;10;288;110;443;20961;443;9:9;170;62;DIA;167;64;5808;0;0:0;5984;44;0;0;0;0;
202;10;22/6/22;8:52;28;10;327;41;65484;499;4192;9:11;9;282;111;420;20961;420;9:28;68;203;DIA;64;204;5984;0;0:0;6204;0;0;0;0;0;
202;10;22/6/22;9:12;29;10;327;41;65674;500;4138;9:30;9;285;111;403;21017;403;9:49;207;100;DIA;205;100;5852;0;0:0;5940;0;0;0;0;0;
202;10;22/6/22;9:32;30;10;327;41;65399;491;4186;9:50;9;273;111;397;20932;400;10:8;101;237;DIA;101;237;6028;0;0:0;6028;0;0;0;0;0;
202;10;22/6/22;9:52;31;10;327;41;65438;492;4385;10:10;9;285;111;379;20961;400;10:28;2;132;DIA;238;132;5764;0;0:0;5896;0;0;0;0;0;
202;10;22/6/22;10:12;32;10;327;41;65555;493;4130;10:30;9;274;111;370;20989;400;10:47;133;31;DIA;133;31;6072;0;0:0;6072;0;0;0;0;0;
202;10;22/6/22;10:31;33;10;327;41;65620;506;4135;10:49;10;294;110;355;21017;400;11:7;34;166;DIA;32;166;5852;0;0:0;5940;0;0;0;0;0;
202;10;22/6/22;10:51;34;10;327;41;65541;512;4130;11:9;9;273;111;352;20989;400;11:27;167;62;DIA;167;62;5940;0;0:0;5940;0;0;0;0;0;
202;10;22/6/22;11:11;35;10;327;41;65479;498;4126;11:28;10;287;110;403;20961;403;11:46;63;197;DIA;63;197;5940;0;0:0;5940;0;0;0;0;0;
202;10;22/6/22;11:30;36;10;327;41;65654;505;4137;11:48;10;299;110;368;21017;400;12:6;198;92;DIA;198;92;5896;0;0:0;5896;0;0;0;0;0;
202;10;22/6/22;11:50;37;10;327;41;65464;492;4190;12:7;9;278;111;395;20961;400;12:25;93;231;DIA;93;231;6072;44;0:0;6072;44;0;0;0;0;
202;10;22/6/22;12:9;38;10;327;41;65515;500;4194;12:27;9;272;111;393;20989;400;12:45;231;124;DIA;231;124;5852;65492;0:0;5852;0;0;0;0;0;
202;10;22/6/22;12:28;39;10;327;41;65525;489;4129;12:47;10;286;110;400;20989;400;13:4;125;20;DIA;125;20;5940;0;0:0;5896;44;0;0;0;0;
202;10;22/6/22;12:49;40;10;327;41;65427;491;4122;13:6;9;283;111;387;20961;400;13:23;21;150;DIA;20;150;5720;0;0:0;5764;0;0;0;0;0;
202;10;22/6/22;13:8;41;10;327;41;65563;490;4131;13:25;9;279;111;380;20989;400;13:42;151;46;DIA;151;46;5940;0;0:0;5940;0;0;0;0;0;
202;10;22/6/22;13:27;42;10;327;41;65548;503;4130;13:44;9;273;111;361;20989;400;14:2;47;183;DIA;47;183;6028;0;0:0;6028;0;0;0;0;0;
202;10;22/6/22;13:46;43;10;327;41;65591;488;4133;14:3;9;282;111;369;20989;400;14:21;184;75;DIA;184;75;5764;0;0:0;5764;0;0;0;0;0;
202;10;22/6/22;14:5;44;10;327;41;65526;504;4129;14:23;9;281;111;354;20989;400;14:40;76;211;DIA;76;211;5940;44;0:0;5940;44;0;0;0;0;
202;10;22/6/22;14:25;45;10;327;41;65543;493;4130;14:42;9;279;111;351;20989;400;15:0;211;107;DIA;211;107;5984;65492;0:0;5984;0;0;0;0;0;
202;10;22/6/22;14:44;46;10;327;41;65381;503;4446;15:1;9;293;111;350;20932;400;15:19;108;3;DIA;108;3;5896;44;0:0;5896;44;0;0;0;0;
202;10;22/6/22;15:3;47;10;327;41;65601;488;4330;15:21;10;297;110;356;21017;400;15:39;3;139;DIA;3;139;6028;65492;0:0;6028;0;0;0;0;0;
202;10;22/6/22;15:23;48;10;327;41;65645;496;4202;15:40;9;275;111;342;21017;400;15:58;140;38;DIA;140;38;6072;0;0:0;6072;0;0;0;0;0;
202;10;22/6/22;15:42;49;10;327;41;65585;506;4132;16:0;9;273;111;330;20989;400;16:18;39;174;DIA;39;174;5940;44;0:0;5940;44;0;0;0;0;
202;10;22/6/22;16:2;50;10;327;41;65565;492;4131;16:20;9;271;111;325;20989;400;16:38;174;73;DIA;174;73;6116;65492;0:0;6116;0;0;0;0;0;
202;10;22/6/22;16:22;51;10;327;41;65532;487;4129;16:39;10;277;110;371;20989;400;16:58;74;198;DIA;74;199;6028;132;17:51;6468;44;17;52;0;0;
202;10;22/6/22;18:12;52;10;327;41;64793;495;4083;18:27;9;269;111;376;20736;400;18:42;18;143;DIA;17;143;5544;0;0:0;5588;0;0;0;0;0;
202;10;22/6/22;18:29;53;10;327;41;65309;496;4180;18:43;9;281;111;342;20904;400;19:0;144;40;DIA;144;42;5984;0;0:0;6028;44;0;0;0;0;
202;10;22/6/22;18:45;54;10;327;41;65595;480;4133;19:2;10;293;110;356;21017;400;19:22;45;174;DIA;42;174;5720;0;0:0;5852;0;0;0;0;0;
202;10;22/6/22;19:4;55;10;327;41;65696;490;4205;19:23;9;279;111;347;21045;400;19:41;175;73;DIA;175;76;6072;0;0:0;6204;0;0;0;0;0;
202;10;22/6/22;19:25;56;10;327;41;65550;495;4196;19:42;10;289;110;363;20989;400;20:1;79;208;DIA;77;208;5720;0;0:0;5808;0;0;0;0;0;
202;10;22/6/22;19:44;57;10;327;41;65564;487;4131;20:3;9;276;111;380;20989;400;20:20;209;108;DIA;209;109;6116;0;0:0;6116;44;0;0;0;0;
202;10;22/6/22;20:5;58;10;327;41;65528;497;4129;20:22;9;289;111;391;20989;400;20:40;112;6;DIA;109;6;5896;0;0:0;6028;0;0;0;0;0;
202;10;22/6/22;20:24;59;10;327;41;65405;495;4186;20:42;9;284;111;384;20932;400;21:0;7;147;DIA;7;147;6160;44;0:0;6160;44;0;0;0;0;
202;10;22/6/22;20:44;60;10;327;41;65465;497;4125;21:2;9;286;111;413;20961;413;21:20;147;46;DIA;147;46;6072;0;0:0;6072;44;0;0;0;0;
202;10;22/6/22;21:4;61;10;327;41;65491;504;4126;21:22;9;284;111;348;20961;400;21:40;46;181;DIA;46;181;5984;65492;0:0;5940;44;0;0;0;0;
202;10;22/6/22;21:24;62;10;327;41;65660;494;4137;21:42;9;268;111;337;21017;400;22:0;182;83;DIA;181;83;6160;44;0:0;6204;44;0;0;0;0;
202;10;22/6/22;21:44;63;10;327;41;65526;498;4194;22:2;10;287;110;328;20989;400;22:20;83;222;DIA;83;222;6160;65492;0:0;6160;0;0;0;0;0;
202;10;22/6/22;22:4;64;10;327;41;65537;501;4195;22:22;9;268;111;327;20989;400;22:41;223;119;DIA;223;119;5984;0;0:0;5984;0;0;0;0;0;
202;10;22/6/22;22:24;65;10;327;41;65508;500;4324;22:42;9;285;111;315;20989;400;23:0;120;18;DIA;120;18;6072;0;0:0;6072;0;0;0;0;0;
