TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;10;5/3/22;23:4;60;10;148;38;60278;479;3677;23:22;18;825;102;248;16886;350;23:31;228;111;DIL;225;123;5412;0;0:0;6072;0;0;0;0;0;
202;10;5/3/22;23:24;61;10;148;38;60783;478;3708;23:44;18;848;102;273;17027;350;23:54;138;22;DIL;137;30;5324;0;0:0;5764;0;0;0;0;0;
202;10;6/3/22;0:9;1;10;148;38;60382;480;3563;0:26;18;838;102;280;16914;350;0:35;167;41;DIL;167;41;4972;0;0:0;4972;0;0;0;0;0;
202;10;6/3/22;0:28;2;10;148;38;60529;477;3511;0:42;18;853;102;224;16971;382;0:52;42;169;DIL;42;169;5544;0;0:0;5588;0;0;0;0;0;
202;10;6/3/22;0:44;3;10;148;38;60494;480;3630;0:59;17;845;103;218;16943;405;1:11;170;57;DIL;170;57;5544;0;0:0;5544;0;0;0;0;0;
202;10;6/3/22;1:1;4;10;148;38;60553;470;3573;1:19;17;840;103;223;16971;350;1:31;58;183;DIL;58;182;5412;44;0:0;5456;0;0;0;0;0;
202;10;6/3/22;1:21;5;10;148;38;60576;470;3574;1:35;17;833;103;215;16971;385;1:50;183;68;DIL;183;68;5456;65492;0:0;5456;0;0;0;0;0;
202;10;6/3/22;1:37;6;10;148;38;60651;474;3518;1:52;17;833;103;227;16999;771;2:16;69;201;DIL;69;201;5720;0;0:0;5720;0;0;0;0;0;
202;10;6/3/22;1:54;7;10;148;38;60829;476;3529;2:18;18;849;102;258;17055;412;2:37;202;86;DIL;202;86;5456;0;0:0;5456;0;0;0;0;0;
202;10;6/3/22;2:20;8;10;148;38;60794;469;3527;2:39;17;834;103;259;17027;352;2:56;87;218;DIL;87;218;5676;0;0:0;5720;0;0;0;0;0;
202;10;6/3/22;2:41;9;10;148;38;60884;471;3593;2:58;17;852;103;245;17055;405;3:16;219;115;DIL;219;115;5940;44;0:0;5940;44;0;0;0;0;
202;10;6/3/22;3:0;10;10;148;38;61834;471;3772;3:27;17;837;103;271;17336;350;3:36;115;12;DIL;115;26;5896;65492;0:0;6556;0;0;0;0;0;
202;10;6/3/22;3:29;11;10;148;38;60736;467;3584;3:52;17;831;103;260;17027;350;4:1;43;166;DIL;42;174;5368;0;0:0;5808;0;0;0;0;0;
202;10;6/3/22;3:54;12;10;148;38;61018;467;3845;4:20;17;826;103;244;17111;350;4:29;230;94;DIL;229;94;4576;0;0:0;4620;0;0;0;0;0;
202;10;6/3/22;4:22;13;10;148;38;60999;468;3538;4:36;17;836;103;268;17083;350;4:45;95;219;DIL;95;219;5368;0;0:0;5412;0;0;0;0;0;
202;10;6/3/22;4:38;14;10;148;38;60965;467;3536;4:52;17;837;103;311;17083;395;5:4;220;113;DIL;220;112;5764;44;0:0;5808;0;0;0;0;0;
202;10;6/3/22;4:54;15;10;148;38;60764;461;3768;5:15;17;830;103;309;17027;350;5:24;113;17;DIL;113;17;6204;65492;0:0;6248;0;0;0;0;0;
202;10;6/3/22;5:17;16;10;148;38;60739;461;3584;5:37;17;842;103;293;17027;350;5:46;18;127;DIL;18;127;4796;0;0:0;4840;0;0;0;0;0;
202;10;6/3/22;5:39;17;10;148;38;60968;464;3598;5:53;17;846;103;339;17083;393;6:3;128;17;DIL;128;16;5500;44;0:0;5544;0;0;0;0;0;
202;10;6/3/22;5:55;18;10;148;38;60789;460;3526;6:9;18;833;102;331;17027;356;6:22;17;146;DIL;17;145;5676;0;0:0;5676;0;0;0;0;0;
202;10;6/3/22;6:11;19;10;148;38;60768;467;3525;6:25;17;837;103;315;17027;361;6:42;146;38;DIL;146;38;5676;65492;0:0;5676;44;0;0;0;0;
202;10;6/3/22;6:27;20;10;148;38;61129;463;3546;6:44;17;832;103;283;17139;402;7:2;39;166;DIL;38;165;5544;0;0:0;5632;0;0;0;0;0;
202;10;6/3/22;6:46;21;10;148;38;60960;462;3597;7:3;18;851;102;301;17083;400;7:21;167;75;DIL;167;89;6468;0;0:0;7084;0;0;0;0;0;
202;10;6/3/22;7:22;22;10;148;39;61809;467;3029;7:35;24;1210;96;445;30907;446;7:56;160;42;DIT;159;42;5236;0;0:0;5324;0;0;0;0;0;
202;10;6/3/22;7:37;23;10;148;39;60885;464;2984;7:58;23;1192;97;460;30458;598;8:21;43;202;DIT;43;202;6908;0;0:0;6952;0;0;0;0;0;
202;10;6/3/22;8:0;24;10;148;39;60897;462;2985;8:23;24;1213;96;483;30458;483;8:45;203;110;DIT;203;110;6380;44;0:0;6424;44;0;0;0;0;
202;10;6/3/22;8:25;25;10;148;39;60909;460;2985;8:47;23;1202;97;477;30458;477;9:19;110;18;DIT;110;18;6380;65492;0:0;6424;0;0;0;0;0;
202;10;6/3/22;8:49;26;10;148;39;60925;463;2986;9:21;23;1192;97;510;30486;510;9:42;19;160;DIT;19;160;6248;0;0:0;6204;44;0;0;0;0;
202;10;6/3/22;9:23;27;10;148;39;61027;460;2991;9:44;26;1331;94;400;30514;400;10:4;161;67;DIT;160;67;6292;0;0:0;6380;0;0;0;0;0;
202;10;6/3/22;9:46;28;10;148;39;61002;459;2929;10:6;26;1346;94;374;30514;374;10:27;68;224;DIT;68;224;6776;0;0:0;6820;0;0;0;0;0;
202;10;6/3/22;10:8;29;10;148;39;60815;459;2920;10:29;26;1324;94;423;30430;423;10:50;225;138;DIT;225;138;6732;0;0:0;6732;0;0;0;0;0;
202;10;6/3/22;10:31;30;10;148;39;60805;464;2980;10:52;28;1444;92;477;30402;477;11:13;139;47;DIT;139;47;6380;0;0:0;6424;0;0;0;0;0;
202;10;6/3/22;10:54;31;10;148;39;60853;458;2982;11:15;28;1446;92;492;30430;492;11:36;48;190;DIT;48;191;6204;0;0:0;6292;0;0;0;0;0;
202;10;6/3/22;11:17;32;10;148;39;61017;459;2990;11:38;28;1453;92;504;30514;504;11:57;192;96;DIT;193;96;6336;0;0:0;6292;0;0;0;0;0;
202;10;6/3/22;11:40;33;10;148;39;60845;457;2982;11:59;28;1455;92;442;30430;442;12:19;97;237;DIT;97;237;6072;0;0:0;6072;44;0;0;0;0;
202;10;6/3/22;12:1;34;10;148;39;60853;456;2982;12:21;28;1465;92;392;30430;392;12:41;238;142;DIT;237;142;6336;0;0:0;6336;44;0;0;0;0;
202;10;6/3/22;12:23;35;10;148;39;60823;454;2981;12:42;28;1444;92;355;30430;376;13:2;143;53;DIT;142;53;6468;0;0:0;6556;0;0;0;0;0;
202;10;6/3/22;12:44;36;10;148;39;60874;452;2983;13:4;28;1457;92;360;30458;387;13:25;54;209;DIT;54;208;6688;44;0:0;6732;0;0;0;0;0;
202;10;6/3/22;13:6;37;10;148;39;60825;454;2920;13:27;28;1451;92;468;30430;468;13:49;209;112;DIT;209;112;6292;65492;0:0;6292;0;0;0;0;0;
202;10;6/3/22;13:29;38;10;148;39;60905;456;2985;13:51;28;1447;92;431;30458;431;14:10;113;29;DIT;113;29;6732;0;0:0;6732;44;0;0;0;0;
202;10;6/3/22;13:53;39;10;148;39;60930;453;2986;14:12;28;1440;92;439;30486;439;14:34;30;176;DIT;29;176;6380;0;0:0;6424;44;0;0;0;0;
202;10;6/3/22;14:14;40;10;148;39;61015;452;2990;14:36;28;1447;92;400;30514;400;14:56;177;89;DIT;176;89;6644;0;0:0;6688;0;0;0;0;0;
202;10;6/3/22;14:38;41;10;148;39;60970;454;2988;14:58;28;1456;92;417;30486;417;15:19;90;10;DIT;90;10;6908;0;0:0;6952;0;0;0;0;0;
202;10;6/3/22;15:0;42;10;148;39;60929;457;2986;15:21;31;1642;89;507;30486;507;15:43;11;158;DIT;11;162;6512;0;0:0;6688;0;0;0;0;0;
202;10;6/3/22;15:23;43;10;148;39;60920;456;2986;15:45;32;1632;88;555;30486;555;16:6;165;64;DIT;163;64;6072;0;0:0;6072;44;0;0;0;0;
202;10;6/3/22;15:47;44;10;148;39;60954;460;2987;16:8;31;1624;88;519;30486;519;16:27;65;210;DIT;64;210;6292;0;0:0;6336;44;0;0;0;0;
202;10;6/3/22;16:10;45;10;148;39;61015;457;2990;16:29;31;1622;89;478;30514;478;16:49;211;133;DIT;210;147;7128;572;18:57;7876;572;18;57;0;0;
202;10;6/3/22;18:26;46;10;148;39;60234;458;2892;18:39;34;1761;86;543;30121;543;18:56;142;26;DIT;139;26;5324;0;0:0;5456;44;0;0;0;0;
202;10;6/3/22;18:41;47;10;148;39;60755;459;2978;18:58;33;1738;87;505;30402;505;19:15;27;176;DIT;26;175;6468;44;0:0;6556;0;0;0;0;0;
202;10;6/3/22;19:0;48;10;148;39;61066;456;2932;19:17;34;1766;86;431;30542;467;19:38;176;85;DIT;176;84;6468;0;0:0;6468;0;0;0;0;0;
202;10;6/3/22;19:19;49;10;148;39;61006;459;2929;19:40;33;1764;87;404;30514;446;20:0;85;230;DIT;85;230;6292;65492;0:0;6336;0;0;0;0;0;
202;10;6/3/22;19:42;50;10;148;39;60960;459;2988;20:2;34;1738;86;405;30486;457;20:22;231;138;DIT;231;138;6468;0;0:0;6468;0;0;0;0;0;
202;10;6/3/22;20:4;51;10;148;39;60878;463;2984;20:24;34;1759;86;364;30458;373;20:45;139;49;DIT;139;49;6468;0;0:0;6512;0;0;0;0;0;
202;10;6/3/22;20:26;52;10;148;39;60772;458;2978;20:46;33;1736;87;320;30402;385;21:7;50;200;DIT;50;200;6468;44;0:0;6512;44;0;0;0;0;
202;10;6/3/22;20:48;53;10;148;39;60862;465;2983;21:9;33;1749;87;294;30458;416;21:30;200;106;DIT;200;106;6424;65492;0:0;6424;0;0;0;0;0;
202;10;6/3/22;21:11;54;10;148;39;60998;461;2989;21:32;33;1751;87;273;30514;387;21:52;107;19;DIT;107;19;6556;0;0:0;6600;0;0;0;0;0;
202;10;6/3/22;21:34;55;10;148;39;60858;464;2983;21:54;33;1745;87;319;30430;369;22:15;20;169;DIT;20;169;6512;0;0:0;6512;44;0;0;0;0;
