TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;10;19/7/22;23:16;70;10;372;40;60185;445;3612;23:31;29;968;121;138;13852;250;23:38;113;4;DIX;113;9;5764;0;0:0;5984;0;0;0;0;0;
202;10;19/7/22;23:32;71;10;372;40;58492;433;3452;23:55;28;945;122;122;13458;250;0:3;37;136;DIX;38;136;4400;0;0:0;4356;0;0;0;0;0;
202;10;20/7/22;0:12;1;10;372;40;58815;439;3529;0:25;28;948;122;131;13543;348;0:35;4;116;DIX;4;116;4972;0;0:0;4972;0;0;0;0;0;
202;10;20/7/22;0:27;2;10;372;40;60148;443;3549;0:43;29;962;121;129;13852;327;0:53;117;14;DIX;117;18;6028;0;0:0;6204;0;0;0;0;0;
202;10;20/7/22;0:45;3;10;372;40;60114;443;3547;1:10;29;965;121;132;13852;168;1:16;29;138;DIX;30;138;4840;0;0:0;4752;44;0;0;0;0;
202;10;20/7/22;1:12;4;10;372;40;59867;446;3593;1:25;29;954;121;148;13796;300;1:34;139;236;DIX;138;236;4312;0;0:0;4356;0;0;0;0;0;
202;10;20/7/22;1:27;5;10;372;40;60069;441;3605;1:40;29;980;121;131;13824;334;1:50;237;117;DIX;237;116;5236;44;0:0;5236;0;0;0;0;0;
202;10;20/7/22;1:42;6;10;372;40;59930;445;3596;1:55;29;968;121;132;13796;383;2:9;117;232;DIX;117;232;5060;0;0:0;5060;44;0;0;0;0;
202;10;20/7/22;1:57;7;10;372;40;59891;443;3594;2:11;29;956;121;143;13796;366;2:27;232;109;DIX;232;109;5148;65492;0:0;5104;44;0;0;0;0;
202;10;20/7/22;2:12;8;10;372;40;59956;443;3598;2:28;29;959;121;150;13796;382;2:45;110;222;DIX;109;222;4972;0;0:0;5016;0;0;0;0;0;
202;10;20/7/22;2:30;9;10;372;40;60074;444;3605;2:47;29;959;121;155;13824;364;3:3;223;101;DIX;223;101;5192;0;0:0;5192;0;0;0;0;0;
202;10;20/7/22;3:7;11;10;372;40;60096;446;3606;3:24;29;963;121;150;13824;375;3:41;218;92;DIX;218;92;5016;0;0:0;5016;0;0;0;0;0;
202;10;20/7/22;3:26;12;10;372;40;60135;450;3609;3:42;29;960;121;163;13852;313;3:59;93;214;DIX;93;214;4576;44;0:0;5324;44;0;0;0;0;
202;10;20/7/22;3:44;13;10;372;40;60010;447;3601;4:0;29;960;121;152;13824;466;4:20;214;97;DIX;214;97;5412;65492;0:0;5412;0;0;0;0;0;
202;10;20/7/22;4:2;14;10;372;40;60046;447;3603;4:21;29;969;121;179;13824;351;4:39;98;215;DIX;98;215;5192;0;0:0;5192;0;0;0;0;0;
202;10;20/7/22;4:23;15;10;372;40;60073;456;3605;4:41;43;959;107;166;13824;363;4:58;216;91;DIX;216;91;5060;0;0:0;5060;0;0;0;0;0;
202;10;20/7/22;4:43;16;10;372;40;60150;473;3609;5:1;29;970;121;165;13852;320;5:16;92;209;DIX;92;209;5192;0;0:0;5192;0;0;0;0;0;
202;10;20/7/22;5:3;17;10;372;40;60134;445;3548;5:18;29;957;121;175;13852;358;5:35;210;86;DIX;210;86;5104;0;0:0;5104;0;0;0;0;0;
202;10;20/7/22;5:20;18;10;373;40;60114;441;3547;5:37;29;968;121;189;13852;333;5:54;87;213;DIX;87;230;5588;0;0:0;6336;0;0;0;0;0;
202;10;20/7/22;5:39;19;10;373;40;59334;2835;3561;6:31;28;948;122;188;13655;300;6:44;167;24;DIX;166;24;4224;44;0:0;4268;44;0;0;0;0;
202;10;20/7/22;6:33;20;10;374;40;60021;450;3602;6:46;29;966;121;148;13824;390;7:0;24;139;DIX;24;139;5060;0;0:0;5060;44;0;0;0;0;
202;10;20/7/22;6:48;21;10;374;40;60040;451;3603;7:1;29;955;121;170;13824;343;7:18;139;36;DIX;139;36;6028;65492;0:0;6028;0;0;0;0;0;
202;10;20/7/22;7:3;22;10;374;40;59962;449;3598;7:20;46;975;104;236;13796;300;7:40;37;134;DIX;37;134;4312;0;0:0;4312;0;0;0;0;0;
202;10;20/7/22;7:21;23;10;374;40;59683;705;3582;7:41;30;961;120;178;13739;356;7:55;135;11;DIX;135;11;5104;0;0:0;5104;0;0;0;0;0;
202;10;20/7/22;7:43;24;10;374;40;65044;498;3838;7:57;32;1050;118;226;14976;305;8:14;12;157;DIX;12;167;6424;0;0:0;6864;0;0;0;0;0;
202;10;20/7/22;7:59;25;10;374;40;65082;474;3905;8:15;31;1036;724;175;14976;250;8:43;173;34;DIX;173;34;4444;0;0:0;4444;0;0;0;0;0;
202;10;20/7/22;8:17;26;10;374;40;64917;478;3896;8:44;31;1042;119;180;14948;344;8:59;35;163;DIX;35;162;5632;44;0:0;5632;0;0;0;0;0;
202;10;20/7/22;8:46;27;10;374;40;65219;500;3848;9:1;29;1039;121;176;15004;331;9:20;163;49;DIX;163;49;5544;65492;0:0;5544;0;0;0;0;0;
202;10;20/7/22;9:3;28;10;374;40;64983;475;3834;9:21;31;1047;119;176;14948;353;9:40;50;170;DIX;50;170;5324;0;0:0;5324;0;0;0;0;0;
202;10;20/7/22;9:23;29;10;374;40;65082;476;3840;9:41;30;1043;120;179;14976;300;9:59;171;57;DIX;171;57;5544;0;0:0;5544;0;0;0;0;0;
202;10;20/7/22;9:43;30;10;374;40;65036;476;3838;10:0;32;1038;118;200;14976;300;10:19;58;183;DIX;58;182;5500;44;0:0;5500;0;0;0;0;0;
202;10;20/7/22;10:2;31;10;374;40;65050;484;3839;10:21;30;1049;120;199;14976;307;10:39;183;70;DIX;183;70;5588;65492;0:0;5588;0;0;0;0;0;
202;10;20/7/22;10:22;32;10;374;40;65034;494;3838;10:40;30;1044;120;185;14976;307;10:59;71;195;DIX;71;195;5500;0;0:0;5500;0;0;0;0;0;
202;10;20/7/22;10:42;33;10;374;40;64901;476;3895;11:0;29;1040;121;168;14948;319;11:19;196;81;DIX;196;81;5500;0;0:0;5500;0;0;0;0;0;
202;10;20/7/22;11:2;34;10;374;40;64987;480;3835;11:20;29;1036;121;168;14948;300;11:39;82;210;DIX;82;210;5676;0;0:0;5676;0;0;0;0;0;
202;10;20/7/22;11:22;35;10;374;40;64933;481;3832;11:40;29;1036;121;193;14948;357;11:59;211;94;DIX;211;94;5412;0;0:0;5412;0;0;0;0;0;
202;10;20/7/22;11:42;36;10;374;40;64942;480;3832;12:1;30;1057;120;192;14948;367;12:19;95;222;DIX;95;222;5632;0;0:0;5632;0;0;0;0;0;
202;10;20/7/22;12:3;37;10;374;40;64984;488;3835;12:20;31;1057;119;163;14948;356;12:39;223;106;DIX;223;106;5412;0;0:0;5412;0;0;0;0;0;
