TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;10;16/4/22;22:54;68;10;238;44;55877;395;3018;23:13;35;1482;85;272;27957;300;23:33;218;117;DIB;218;117;6116;0;0:0;6116;0;0;0;0;0;
202;10;16/4/22;23:15;69;10;238;44;55779;391;3013;23:34;34;1474;86;254;27901;300;23:53;118;18;DIB;118;17;5984;44;0:0;6028;0;0;0;0;0;
202;10;16/4/22;23:36;70;10;238;44;55940;392;3021;23:54;35;1494;85;257;27985;300;0:12;18;156;DIB;18;156;6116;65492;0:0;6116;0;0;0;0;0;
202;10;17/4/22;0:15;1;10;238;44;55796;393;3014;0:33;35;1499;85;264;27901;300;0:53;62;204;DIB;62;203;6116;44;0:0;6160;0;0;0;0;0;
202;10;17/4/22;0:35;2;10;238;44;55906;395;3019;0:54;35;1479;85;286;27957;300;1:13;204;130;DIB;204;129;7656;528;2:54;7700;572;2;54;0;0;
202;10;17/4/22;2:49;3;10;238;44;55460;395;2995;3:3;33;1464;87;293;27732;300;3:12;77;166;DIB;76;165;3872;0;0:0;3960;0;0;0;0;0;
202;10;17/4/22;3:4;4;10;238;44;55716;393;3009;3:17;34;1485;86;259;27873;300;3:25;167;68;DIB;167;68;6160;0;0:0;6116;44;0;0;0;0;
202;10;17/4/22;3:19;5;10;238;44;55575;391;3002;3:31;34;1478;86;265;27788;322;3:45;69;216;DIB;68;216;6336;44;0:0;6424;44;0;0;0;0;
202;10;17/4/22;3:33;6;10;238;44;55787;391;3013;3:47;35;1493;85;281;27901;300;4:6;216;106;DIB;216;106;5720;65492;0:0;5720;0;0;0;0;0;
202;10;17/4/22;3:48;7;10;238;44;55777;392;3012;4:8;34;1499;86;296;27901;300;4:25;107;15;DIB;107;15;6380;0;0:0;6424;0;0;0;0;0;
202;10;17/4/22;4:9;8;10;238;44;55880;392;3018;4:26;35;1490;85;304;27957;304;4:46;16;146;DIB;16;146;5764;0;0:0;5720;44;0;0;0;0;
202;10;17/4/22;4:28;9;10;239;44;55885;398;3074;4:47;35;1489;85;294;27957;309;5:5;147;45;DIB;146;45;5940;0;0:0;6028;0;0;0;0;0;
202;10;17/4/22;4:49;10;10;239;44;55731;390;3010;5:6;34;1469;86;312;27873;312;5:24;46;186;DIB;46;186;6116;0;0:0;6160;0;0;0;0;0;
202;10;17/4/22;5:8;11;10;239;44;55814;390;3015;5:26;35;1495;85;302;27929;311;5:44;187;44;DIB;187;44;4136;44;0:0;4180;44;0;0;0;0;
202;10;17/4/22;5:27;12;10;239;44;55798;391;3014;5:46;35;1480;85;304;27901;761;6:11;44;9;DIB;44;37;8888;88;0:0;10164;176;0;0;0;0;
202;10;17/4/22;5:47;13;10;239;44;55813;391;3014;6:17;35;1497;85;332;27929;333;6:45;42;139;DIB;44;139;4180;44;0:0;4224;44;0;0;0;0;
202;10;17/4/22;6:19;14;10;239;44;55860;398;3017;6:46;35;1497;85;327;27957;331;6:59;140;45;DIB;140;45;6248;0;0:0;6292;0;0;0;0;0;
202;10;17/4/22;6:47;15;10;239;44;55923;391;3020;7:1;29;1219;91;317;27985;410;7:21;46;181;DIB;46;181;5896;0;0:0;5940;0;0;0;0;0;
202;10;17/4/22;7:3;16;10;239;44;55917;392;3020;7:22;29;1214;91;327;27985;392;7:41;182;77;DIB;182;77;5896;0;0:0;5896;0;0;0;0;0;
202;10;17/4/22;7:24;17;10;239;44;55876;389;3018;7:42;29;1217;91;316;27957;326;8:0;78;234;DIB;78;234;6776;0;0:0;6820;0;0;0;0;0;
202;10;17/4/22;7:44;18;10;239;44;55888;390;3019;8:1;30;1222;90;334;27957;334;8:23;235;145;DIB;235;145;6600;0;0:0;6600;0;0;0;0;0;
202;10;17/4/22;8:3;19;10;239;44;55978;389;3023;8:24;29;1200;91;360;28013;360;8:44;146;43;DIB;146;43;5896;0;0:0;5940;0;0;0;0;0;
202;10;17/4/22;8:25;20;10;239;44;55900;390;3075;8:45;26;1088;94;354;27957;354;9:3;44;180;DIB;44;180;5940;0;0:0;5984;0;0;0;0;0;
202;10;17/4/22;8:47;21;10;239;44;55806;390;3070;9:5;26;1095;94;366;27929;366;9:23;181;77;DIB;181;77;5940;0;0:0;5940;0;0;0;0;0;
