TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;10;22/8/22;22:50;66;10;415;99;55725;336;3065;23:7;44;1740;76;292;27873;383;23:24;177;58;DIB-LPS;177;58;5324;65492;0:0;5324;0;0;0;0;0;
202;10;22/8/22;23:9;67;10;415;99;55898;335;3075;23:26;45;1750;75;302;27957;351;23:42;59;183;DIB-LPS;59;183;5456;44;0:0;5456;44;0;0;0;0;
202;10;22/8/22;23:28;68;10;415;99;55759;336;3067;23:44;44;1743;76;322;27901;375;0:1;183;69;DIB-LPS;183;69;5544;65492;0:0;5544;0;0;0;0;0;
202;10;23/8/22;0:4;1;10;415;99;55748;333;3067;0:22;44;1744;76;335;27901;350;0:39;195;82;DIB-LPS;195;81;5544;44;0:0;5544;0;0;0;0;0;
202;10;23/8/22;0:23;2;10;415;99;55963;333;3078;0:40;45;1750;75;333;27985;350;0:59;82;207;DIB-LPS;82;207;5544;65492;0:0;5544;0;0;0;0;0;
202;10;23/8/22;0:42;3;10;415;99;55732;334;3066;1:1;44;1756;76;341;27873;368;1:18;208;95;DIB-LPS;208;95;5544;0;0:0;5588;0;0;0;0;0;
202;10;23/8/22;1:2;4;10;415;99;55822;331;3071;1:19;44;1738;76;346;27929;350;1:37;96;219;DIB-LPS;96;219;5456;0;0:0;5456;0;0;0;0;0;
202;10;23/8/22;1:21;5;10;415;99;55913;330;3076;1:39;44;1752;76;344;27957;350;1:56;220;106;DIB-LPS;220;106;5544;0;0:0;5544;0;0;0;0;0;
202;10;23/8/22;1:40;6;10;415;99;55711;336;3065;1:57;44;1762;76;348;27873;350;2:15;107;233;DIB-LPS;107;233;5588;0;0:0;5588;0;0;0;0;0;
202;10;23/8/22;1:59;7;10;415;99;55745;331;3066;2:16;44;1747;76;373;27873;401;2:34;234;118;DIB-LPS;234;118;5456;0;0:0;5456;0;0;0;0;0;
202;10;23/8/22;2:18;8;10;415;99;55845;329;3072;2:36;44;1754;76;344;27929;388;2:53;119;2;DIB-LPS;119;2;5412;0;0:0;5412;0;0;0;0;0;
202;10;23/8/22;2:37;9;10;415;99;55777;328;3068;2:54;44;1756;76;342;27901;376;3:11;3;126;DIB-LPS;3;126;5456;0;0:0;5456;0;0;0;0;0;
202;10;23/8/22;2:56;10;10;415;99;56016;333;3081;3:13;44;1757;76;336;28013;387;3:30;127;12;DIB-LPS;127;12;5500;0;0:0;5500;0;0;0;0;0;
