TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;10;4/3/22;22:50;60;10;148;39;60500;456;2965;23:11;26;1316;94;335;30261;441;23:33;165;78;DIT;164;78;6688;0;0:0;6688;0;0;0;0;0;
202;10;4/3/22;23:13;61;10;148;39;60299;460;2955;23:34;26;1310;94;383;30149;400;23:56;79;232;DIT;79;232;6644;0;0:0;6644;44;0;0;0;0;
202;10;5/3/22;0:0;1;10;148;39;60444;459;2962;0:21;26;1333;94;334;30233;400;0:42;147;65;DIT;147;65;6820;0;0:0;6864;0;0;0;0;0;
202;10;5/3/22;0:23;2;10;148;39;60407;462;2960;0:44;26;1322;94;301;30205;400;1:6;66;214;DIT;66;214;6424;0;0:0;6468;0;0;0;0;0;
202;10;5/3/22;0:46;3;10;148;39;60510;459;2965;1:8;26;1315;94;301;30261;409;1:28;215;134;DIT;215;134;6996;0;0:0;6996;0;0;0;0;0;
202;10;5/3/22;1:10;4;10;148;39;60423;468;2961;1:30;26;1312;94;303;30233;400;1:52;135;48;DIT;135;48;6600;0;0:0;6600;44;0;0;0;0;
202;10;5/3/22;1:32;5;10;148;39;60510;458;2905;1:54;26;1310;94;347;30261;400;2:15;49;204;DIT;48;204;6732;0;0:0;6820;0;0;0;0;0;
202;10;5/3/22;1:56;6;10;148;39;60561;465;2968;2:17;26;1325;94;358;30289;405;2:39;205;121;DIT;205;121;6864;0;0:0;6820;44;0;0;0;0;
202;10;5/3/22;2:19;7;10;148;39;60416;461;2961;2:41;26;1326;94;326;30233;400;3:2;122;40;DIT;121;40;6820;0;0:0;6908;0;0;0;0;0;
202;10;5/3/22;2:43;8;10;148;39;60447;471;2902;3:5;25;1311;95;349;30233;400;3:26;41;199;DIT;41;199;6864;0;0:0;6908;0;0;0;0;0;
