TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;10;8/9/22;22:45;58;10;428;38;65174;505;3781;23:3;30;1043;90;205;18263;350;23:22;162;62;DIL;162;62;6160;0;0:0;6160;0;0;0;0;0;
202;10;8/9/22;23:5;59;10;428;38;65324;521;3789;23:23;30;1048;90;209;18291;350;23:43;63;201;DIL;63;200;6072;44;0:0;6072;0;0;0;0;0;
202;10;8/9/22;23:25;60;10;428;38;65058;502;3839;23:44;30;1052;90;207;18235;350;0:3;201;94;DIL;201;94;5852;65492;0:0;5852;0;0;0;0;0;
202;10;9/9/22;0:7;1;10;428;38;65029;506;4032;0:24;30;1046;90;204;18235;350;0:43;229;128;DIL;229;127;6072;44;0:0;6072;0;0;0;0;0;
202;10;9/9/22;0:26;2;10;428;38;65151;509;3844;0:44;30;1055;90;213;18263;350;1:3;128;18;DIL;128;18;5720;65492;0:0;5720;0;0;0;0;0;
202;10;9/9/22;0:46;3;10;428;38;65236;502;3784;1:4;30;1049;90;210;18291;350;1:22;19;148;DIL;19;148;5720;0;0:0;5720;0;0;0;0;0;
202;10;9/9/22;1:6;4;10;428;38;65149;519;3779;1:23;30;1045;90;213;18263;350;1:41;149;46;DIL;149;46;6028;0;0:0;6028;0;0;0;0;0;
202;10;9/9/22;1:25;5;10;428;38;65070;493;3775;1:42;30;1045;90;210;18235;350;2:2;47;156;DIL;47;156;4444;0;0:0;4488;0;0;0;0;0;
202;10;9/9/22;1:44;6;10;428;38;65315;494;3789;2:3;31;1054;89;212;18291;518;2:24;157;90;DIL;157;101;7612;0;0:0;8096;0;0;0;0;0;
202;10;9/9/22;2:5;7;10;428;38;65155;497;3780;2:25;30;1048;90;229;18263;350;2:56;132;237;DIL;131;237;4664;0;0:0;4708;0;0;0;0;0;
202;10;9/9/22;2:27;8;10;428;38;65074;495;3775;2:58;30;1043;90;221;18235;350;3:12;238;135;DIL;238;135;5984;0;0:0;5984;0;0;0;0;0;
202;10;9/9/22;3:0;9;10;428;38;65278;507;3787;3:14;30;1047;90;218;18291;350;3:32;136;21;DIL;136;21;5500;0;0:0;5500;0;0;0;0;0;
202;10;9/9/22;3:16;10;10;428;38;65280;499;3852;3:33;30;1050;90;228;18291;369;3:51;22;158;DIL;22;158;6028;0;0:0;6028;0;0;0;0;0;
202;10;9/9/22;3:36;11;10;428;38;65312;506;3789;3:53;30;1070;90;225;18291;350;4:11;159;53;DIL;159;53;5896;0;0:0;5896;0;0;0;0;0;
202;10;9/9/22;3:55;12;10;428;38;65173;505;3846;4:13;30;1059;90;222;18263;350;4:31;54;193;DIL;54;193;6160;0;0:0;6160;0;0;0;0;0;
202;10;9/9/22;4:15;13;10;428;38;65267;501;3786;4:32;30;1057;90;215;18291;350;4:51;194;90;DIL;194;90;5984;0;0:0;5984;0;0;0;0;0;
202;10;9/9/22;4:34;14;10;428;38;65203;502;3782;4:53;30;1043;90;223;18263;350;5:11;91;221;DIL;91;221;5764;0;0:0;5764;0;0;0;0;0;
202;10;9/9/22;4:55;15;10;428;38;65219;499;3783;5:13;30;1055;90;220;18263;350;5:31;222;118;DIL;222;118;5984;0;0:0;5984;0;0;0;0;0;
202;10;9/9/22;5:15;16;10;428;38;65306;503;3788;5:33;30;1050;90;221;18291;350;5:51;119;21;DIL;119;21;6248;0;0:0;6248;0;0;0;0;0;
