TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;10;20/6/22;22:55;55;10;324;41;65609;471;4134;23:13;0;0;0;351;21017;380;23:31;47;184;DIA;47;184;6072;0;0:0;6072;0;0;0;0;0;
202;10;20/6/22;23:14;56;10;324;41;65492;479;4192;23:33;0;0;0;381;20961;381;23:51;185;81;DIA;185;81;5984;0;0:0;5984;0;0;0;0;0;
202;10;20/6/22;23:35;57;10;324;41;65619;487;4135;23:53;0;0;0;381;21017;381;0:11;82;218;DIA;82;218;6028;0;0:0;6028;0;0;0;0;0;
202;10;21/6/22;0:14;1;10;324;41;65628;478;4135;0:32;0;0;0;364;21017;380;0:50;110;16;DIA;110;16;6380;0;0:0;6380;44;0;0;0;0;
202;10;21/6/22;0:34;2;10;324;41;65655;479;4137;0:51;0;0;0;389;21017;390;1:11;16;149;DIA;16;149;5896;65492;0:0;5896;0;0;0;0;0;
202;10;21/6/22;0:53;3;10;324;41;65612;476;4134;1:12;0;0;0;395;21017;395;1:30;150;55;DIA;150;55;6380;0;0:0;6380;0;0;0;0;0;
202;10;21/6/22;1:14;4;10;324;41;65523;476;4129;1:32;0;0;0;438;20989;438;1:51;56;195;DIA;56;195;6160;0;0:0;6116;44;0;0;0;0;
202;10;21/6/22;1:33;5;10;324;41;65547;478;4130;1:53;0;0;0;435;20989;435;2:11;196;88;DIA;195;88;5764;44;0:0;5808;44;0;0;0;0;
202;10;21/6/22;1:55;6;10;324;41;65621;490;4135;2:13;0;0;0;385;21017;385;2:30;88;228;DIA;88;228;6204;65492;0:0;6204;0;0;0;0;0;
202;10;21/6/22;2:15;7;10;324;41;65462;475;4125;2:32;0;0;0;451;20961;451;2:51;229;125;DIA;229;125;5940;44;0:0;5940;44;0;0;0;0;
